file,n_nodes_conf,stage1_pred_conf_run,stage1_conf_conf_run,pred_axon_conf_run,pred_basal_conf_run,pred_apical_conf_run,node_label_disagree_frac,node_conf_abs_delta_mean,branch3_changed_frac,branch3_label_disagree_frac,branch3_conf_abs_delta_mean,branch3_axon_delta_frac,branch3_basal_delta_frac,branch3_apical_delta_frac,branch3_to_apical_frac,branch3_from_apical_frac,conf_mean,conf_std,conf_min,conf_p05,conf_p10,conf_p25,conf_median,conf_frac_lt_05,conf_frac_lt_06,conf_frac_lt_07,conf_frac_lt_08,conf_frac_lt_09,axon_conf_mean,axon_conf_p10,axon_conf_frac_lt_07,basal_conf_mean,basal_conf_p10,basal_conf_frac_lt_07,apical_conf_mean,apical_conf_p10,apical_conf_frac_lt_07,n_pred_branches,branch_conf_mean,branch_conf_min,branch_conf_p10,branch_frac_conf_lt_07,branch_frac_conf_lt_08,branch_n_nodes_p90,pred_soma_z,pred_axon_z_extent,pred_axon_z_mean_rel_soma,pred_axon_z_std,pred_axon_x_extent,pred_axon_y_extent,pred_basal_z_extent,pred_basal_z_mean_rel_soma,pred_basal_z_std,pred_basal_x_extent,pred_basal_y_extent,pred_apical_z_extent,pred_apical_z_mean_rel_soma,pred_apical_z_std,pred_apical_x_extent,pred_apical_y_extent
neuromorpho__B2_slide1_7.swc,385,pyramidal,0.990565,11,152,221,0,0,0,0,0,0,0,0,0,0,0.988698,0.019318,0.7259,0.98706,0.98706,0.98706,0.98706,0,0,0,0.00519481,0.00519481,0.991989,0.991989,0,0.99077,0.994301,0,0.987058,0.98706,0,58,0.985112,0.7259,0.98706,0,0.0172414,12,-17.617,24.37,35.5997,7.36988,45.83,71.84,64.29,27.1755,13.7482,216.07,215.09,57.49,11.4899,13.3657,271.93,246.26
neuromorpho__38_7.swc,1556,pyramidal,0.993071,0,1555,0,0,0,0,0,0,0,0,0,0,0,0.993407,0.0106423,0.867294,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0.00706941,0,0,0,0.993403,0.994301,0,0,0,0,132,0.993382,0.867294,0.994301,0,0,23.9,0,0,0,0,0,0,0,0,0,117.88,114.62,0,0,0,0,0
neuromorpho__T61_NeuronC_40X_Tile_Trace_MK.swc,2189,pyramidal,0.978439,0,923,1265,0,0,0,0,0,0,0,0,0,0,0.931548,0.192483,0.3,0.3,0.98706,0.98706,0.98706,0.0849703,0.0849703,0.0849703,0.0849703,0.0849703,0,0,0,0.950672,0.994301,0.0628386,0.91754,0.3,0.101186,90,0.973501,0.3,0.985957,0.0222222,0.0444444,62.4,0,0,0,0,0,0,9.82,-3.20111,3.73087,437.46,244.99,11.56,0.431107,1.87117,362.01,710.4
neuromorpho__11_49.swc,6995,pyramidal,0.99354,45,6949,0,0,0,0,0,0,0,0,0,0,0,0.993571,0.00909133,0.880591,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0.00643317,0.880591,0.880591,0,0.994301,0.994301,0,0,0,0,356,0.993998,0.880591,0.994301,0,0,41,0,0,0,0,3.59,1.94,0.76,2.15858e-05,0.00716052,88.38,111.63,0,0,0,0,0
neuromorpho__cM2p_02.swc,5093,pyramidal,0.985074,0,1629,3463,0,0,0,0,0,0,0,0,0,0,0.952,0.155857,0.3,0.3,0.98706,0.98706,0.98706,0.0539957,0.0539957,0.0539957,0.0539957,0.0539957,0,0,0,0.993425,0.994301,0,0.9325,0.98706,0.0794109,120,0.971628,0.3,0.98706,0.025,0.0333333,97,0,0,0,0,0,0,131.18,-2.47206,31.4692,202.91,175.8,156.87,-28.962,31.4415,412.33,340.82
neuromorpho__mPFC_w4_L3_05.swc,1500,pyramidal,0.993844,0,735,764,0,0,0,0,0,0,0,0,0,0,0.955287,0.152471,0.3,0.3,0.98706,0.98706,0.98706,0.0513333,0.0513333,0.0513333,0.0513333,0.0513333,0,0,0,0.994176,0.994301,0,0.917815,0.506118,0.100785,60,0.965622,0.3,0.98706,0.0333333,0.0333333,48.6,0,0,0,0,0,0,79,-0.0333741,17.2396,261.38,169.46,66.06,4.38668,13.4889,270.66,416.44
allen__H15.06.016.01.03.02_488386626.swc,19279,interneuron,0.997038,16822,2456,0,0,0,0,0,0,0,0,0,0,0,0.956701,0.167983,0.3,0.3,0.999551,0.999687,0.999687,0.061414,0.061414,0.061414,0.061414,0.061414,0.964998,0.999687,0.0495779,0.89986,0.3,0.142508,0,0,0,498,0.976225,0.3,0.999551,0.0301205,0.0341365,89.6,28.3077,95.1572,19.7323,22.0504,835.179,714.523,69.7698,12.2477,15.8292,434.986,399.996,0,0,0,0,0
neuromorpho__B2_slide3_16.swc,1646,pyramidal,0.995223,17,370,1258,0,0,0,0,0,0,0,0,0,0,0.986089,0.0346671,0.3,0.98706,0.98706,0.98706,0.98706,0.0018226,0.0018226,0.00486027,0.00486027,0.00486027,0.953315,0.953315,0,0.989825,0.994301,0.0135135,0.985422,0.98706,0.00238474,119,0.985241,0.3,0.98706,0.00840336,0.00840336,30,-17.7854,6.47,-0.624615,2.33051,4.94,40.59,59.31,3.91009,11.8796,202.39,293.54,94.7,0.339168,19.7465,252.92,807.52
neuromorpho__n5fts.swc,954,pyramidal,0.988831,5,948,0,0,0,0,0,0,0,0,0,0,0,0.993009,0.0178933,0.74651,0.994301,0.994301,0.994301,0.994301,0,0,0,0.00524109,0.00524109,0.74651,0.74651,0,0.994301,0.994301,0,0,0,0,239,0.993288,0.74651,0.994301,0,0.0041841,8,3,0,0,0,2.7,2.8,2,-0.137131,0.452575,229.9,205.7,0,0,0,0,0
neuromorpho__36_10.swc,2167,pyramidal,0.994187,0,2166,0,0,0,0,0,0,0,0,0,0,0,0.994304,0.000122388,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,110,0.994353,0.994301,0.994301,0,0,38.2,0,0,0,0,0,0,0.32,-0.000512465,0.0112868,93.94,106.79,0,0,0,0,0
neuromorpho__243-2-23VN.swc,551,pyramidal,0.996026,4,406,140,0,0,0,0,0,0,0,0,0,0,0.965765,0.132602,0.3,0.98706,0.98706,0.98706,0.994301,0.0381125,0.0381125,0.0381125,0.0381125,0.0381125,0.953315,0.953315,0,0.96523,0.994301,0.0418719,0.96743,0.98706,0.0285714,63,0.984653,0.3,0.98706,0,0.015873,19.4,0.00333333,7.1,5.66667,2.85511,13.32,5.19,135.91,25.8547,30.1852,360.77,475.19,117.65,28.2235,25.9739,375.04,223.88
neuromorpho__236-2a-59-AW.swc,565,pyramidal,0.997155,3,318,243,0,0,0,0,0,0,0,0,0,0,0.96141,0.139584,0.3,0.98706,0.98706,0.98706,0.994301,0.0424779,0.0424779,0.0424779,0.0424779,0.0477876,0.880801,0.880801,0,0.994301,0.994301,0,0.919202,0.98706,0.0987654,58,0.982547,0.3,0.98706,0,0.0172414,19.3,0,22.6,-15.0667,10.6537,5.57,7.49,116.8,32.4729,28.1612,308.75,345.55,107.54,27.9811,25.6463,218.32,462.43
neuromorpho__mPFC_w2_L5_09.swc,1716,pyramidal,0.997182,5,590,1120,0,0,0,0,0,0,0,0,0,0,0.964012,0.129819,0.3,0.98706,0.98706,0.98706,0.98706,0.0367133,0.0367133,0.0367133,0.0367133,0.039627,0.876879,0.876879,0,0.994301,0.994301,0,0.948413,0.98706,0.05625,93,0.981305,0.3,0.98706,0,0,42,0,3,12,1.26491,2.18,14.05,53,-2.77966,12.4417,302.59,210.31,72,-18.5987,16.0171,447.08,507.4
neuromorpho__11_51.swc,2873,pyramidal,0.996539,0,2872,0,0,0,0,0,0,0,0,0,0,0,0.994303,0.000106298,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,209,0.994329,0.994301,0.994301,0,0,26.2,0,0,0,0,0,0,0,0,0,87.19,118.78,0,0,0,0,0
neuromorpho__Jun1IR2c-tgv.swc,1817,pyramidal,0.929568,0,1306,510,0,0,0,0,0,0,0,0,0,0,0.964656,0.136019,0.3,0.986931,0.986931,0.98706,0.994301,0.0401761,0.0401761,0.0401761,0.0401761,0.0401761,0,0,0,0.994301,0.994301,0,0.888672,0.3,0.143137,58,0.989609,0.3,0.98706,0,0.0172414,70.6,9.36094,0,0,0,0,0,59.91,-12.0142,11.9474,238.83,204.44,39,-8.87841,9.00539,197.23,319.73
neuromorpho__1086-4-Sec2-LTL2.swc,2303,pyramidal,0.959807,1037,1265,0,0,0,0,0,0,0,0,0,0,0,0.803389,0.212649,0.3,0.575755,0.575755,0.58999,0.994301,0.016066,0.450282,0.453322,0.453322,0.453322,0.572942,0.575755,1,0.992146,0.994301,0.0055336,0,0,0,43,0.860406,0.3,0.578602,0.325581,0.325581,113.4,0,33.21,18.4701,6.94753,139.15,258.63,71.83,12.8258,16.0109,237.49,167.63,0,0,0,0,0
neuromorpho__Cell31.swc,8304,interneuron,0.995635,4413,3890,0,0,0,0,0,0,0,0,0,0,0,0.929334,0.0517409,0.55,0.876527,0.876527,0.876527,0.976703,0,0.00120424,0.00120424,0.00120424,0.469653,0.975866,0.976703,0.00226603,0.876527,0.876527,0,0,0,0,357,0.899913,0.55,0.876527,0.00280112,0.00280112,53.4,0,56.14,1.60053,9.4875,265.43,344.13,62.06,1.54905,4.49594,122.75,58.64,0,0,0,0,0
neuromorpho__38_8.swc,3141,pyramidal,0.992028,0,3140,0,0,0,0,0,0,0,0,0,0,0,0.994303,0.000101664,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,217,0.994328,0.994301,0.994301,0,0,29,0,0,0,0,0,0,0.27,4.24289e-19,0.0278016,101.95,133.13,0,0,0,0,0
neuromorpho__26-11-14-A-A4b.swc,30568,interneuron,0.997447,25629,4938,0,0,0,0,0,0,0,0,0,0,0,0.836046,0.279342,0.3,0.3,0.3,0.976703,0.976703,0.213393,0.213393,0.213393,0.213393,0.214276,0.804613,0.3,0.254516,0.999153,0.999551,0,0,0,0,322,0.882859,0.3,0.3,0.145963,0.149068,229.7,0.5,54.5,4.09122,12.5933,95.71,871.07,32.5,-1.68262,3.17746,42.57,224.62,0,0,0,0,0
neuromorpho__1083-2-Sec1-BSL1.swc,3767,pyramidal,0.991691,7,3759,0,0,0,0,0,0,0,0,0,0,0,0.89237,0.144034,0.58108,0.590925,0.607698,0.828185,0.994301,0,0.0509689,0.159543,0.159543,0.394478,0.883025,0.883025,0,0.892359,0.607698,0.159883,0,0,0,92,0.912815,0.58108,0.700587,0.108696,0.108696,110.8,0,1.34,14.4614,0.591159,3.82,0.77,133.26,8.59297,24.0832,276.03,384.07,0,0,0,0,0
neuromorpho__39_7.swc,1788,pyramidal,0.987629,0,1787,0,0,0,0,0,0,0,0,0,0,0,0.993384,0.0122702,0.829782,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0.00559284,0,0,0,0.993381,0.994301,0,0,0,0,94,0.992612,0.829782,0.994301,0,0,33.4,0,0,0,0,0,0,0.02,0.00213766,0.00617929,104.26,114.4,0,0,0,0,0
neuromorpho__Feb23IR1L-MM.swc,12261,pyramidal,0.991512,14,4945,7301,0,0,0,0,0,0,0,0,0,0,0.901491,0.231143,0.3,0.3,0.3,0.98706,0.98706,0.128619,0.128619,0.128619,0.128619,0.129761,0.880264,0.879938,0,0.994301,0.994301,0,0.838657,0.3,0.215998,155,0.947307,0.3,0.95502,0.0580645,0.0645161,174.4,0,7.45,9.94429,2.08408,8.88,8.54,87.46,-13.5339,15.8336,376.19,295.28,87.99,-12.6083,16.6181,366.58,835.1
neuromorpho__N043.swc,2884,pyramidal,0.99431,3,1305,1575,0,0,0,0,0.00479197,0,0,0,0,0,0.985501,0.0505909,0.3,0.987001,0.98706,0.98706,0.98706,0.00485437,0.00485437,0.00589459,0.00589459,0.017337,0.60998,0.60998,1,0.994301,0.994301,0,0.978915,0.987001,0.00888889,129,0.984619,0.3,0.987001,0.00775194,0.00775194,51.4,0,0.67,0.846667,0.306848,0.65,5.14,266.38,-3.05577,52.1001,252.79,166.2,191.81,5.065,34.5605,288.77,584.76
neuromorpho__Pvalb-IRES-Cre_Ai14-296193-04-01-01_596792650_m.swc,32682,interneuron,0.978059,29664,3017,0,0,0,0,0,0,0,0,0,0,0,0.951972,0.175816,0.3,0.3,0.999551,0.999687,0.999687,0.0677743,0.0677743,0.0677743,0.0677743,0.0679579,0.948335,0.999687,0.0729841,0.987713,0.999551,0.0165728,0,0,0,753,0.977842,0.3,0.999551,0.0292165,0.0318725,99.8,0,159.37,-27.8841,28.2553,1001.69,909.99,52.82,-1.48479,9.15649,312.48,427.18,0,0,0,0,0
neuromorpho__Jun1IR2h.swc,1972,pyramidal,0.955857,2,1073,896,0,0,0,0,0,0,0,0,0,0,0.988072,0.0442121,0.3,0.98699,0.98706,0.98706,0.994301,0.0040568,0.0040568,0.0040568,0.0040568,0.00507099,0.876879,0.876879,0,0.989125,0.994301,0.00745573,0.987046,0.98699,0,60,0.988989,0.3,0.987054,0,0,89.2,-6.89917,0.07,-4.89583,0.035,0.11,0.01,84.76,-2.25671,15.5761,271.72,295.47,68.17,-6.20865,12.254,178.72,416.14
neuromorpho__032118Ac1_nNOS-1.swc,11037,interneuron,0.942748,9563,1473,0,0,0,0,0,0,0,0,0,0,0,0.555403,0.334366,0.3,0.3,0.3,0.3,0.3,0.631422,0.631422,0.631603,0.631603,0.631603,0.500687,0.3,0.709192,0.91033,0.3,0.12831,0,0,0,77,0.752291,0.3,0.3,0.38961,0.415584,352.2,0,12.98,4.7356,2.15268,1350.26,1296.09,19.98,7.58904,4.83924,340.87,551.62,0,0,0,0,0
neuromorpho__6_47.swc,2298,pyramidal,0.995759,0,2297,0,0,0,0,0,0,0,0,0,0,0,0.994193,0.00374721,0.867294,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0.000870322,0,0,0,0.994191,0.994301,0,0,0,0,124,0.993323,0.867294,0.994301,0,0,36,0,0,0,0,0,0,0,0,0,112.38,103.34,0,0,0,0,0
hpf_ca1__202232_071_edited.swc,16712,pyramidal,0.998224,13950,954,1807,0,0,0,0,0,0,0,0,0,0,0.450142,0.284781,0.3,0.3,0.3,0.3,0.3,0.782492,0.782492,0.782492,0.782492,0.782492,0.349258,0.3,0.928817,0.98484,0.994301,0.0136268,0.946375,0.98706,0.0592142,327,0.542846,0.3,0.3,0.651376,0.651376,119.8,9622.7,931.02,-182.562,201.576,1936.38,2077.56,285.55,19.4712,54.4064,157.89,269.71,482.7,-219.395,124.412,281.75,339.19
hpf_ca1__202248_022_edited.swc,13308,pyramidal,0.998148,10460,1173,1674,0,0,0,0,0,0,0,0,0,0,0.494473,0.310595,0.3,0.3,0.3,0.3,0.3,0.718365,0.718365,0.718365,0.718365,0.718365,0.360069,0.3,0.913193,0.992526,0.994301,0.00255754,0.984999,0.987034,0.00298686,355,0.569989,0.3,0.3,0.608451,0.611268,74,8018.48,2922.85,-70.5581,490.948,2920.29,1126.32,141.82,21.4672,32.9569,187.49,162.64,246.87,-71.9944,52.6344,277.75,471.4
allen__Vipr2-IRES2-Cre_Pvalb-T2A-FlpO_Ai65-344474.05.01.01_614767057.swc,14473,interneuron,0.996684,11796,2676,0,0,0,0,0,0,0,0,0,0,0,0.993812,0.0634604,0.3,0.999551,0.999551,0.999687,0.999687,0.0082913,0.0082913,0.0082913,0.0082913,0.00842949,0.993798,0.999687,0.00839268,0.993871,0.999551,0.00784753,0,0,0,490,0.995744,0.3,0.999551,0.00408163,0.00408163,65,28.1176,106.615,17.6353,24.0841,421.033,353.374,120.267,5.65558,20.9844,284.658,204.667,0,0,0,0,0
allen__Ndnf-IRES2-dgCre_Ai14-290382.04.01.01_562632795.swc,13035,interneuron,0.989328,11541,1493,0,0,0,0,0,0,0,0,0,0,0,0.901719,0.238337,0.3,0.3,0.3,0.999687,0.999687,0.134868,0.134868,0.134868,0.134868,0.156962,0.893104,0.3,0.152326,0.968247,0.876527,0,0,0,0,310,0.945595,0.3,0.876527,0.0483871,0.0806452,107.4,10.36,141.252,22.2781,24.7904,573.303,354.794,43.4,3.92868,7.93815,193.755,130.446,0,0,0,0,0
allen__Chat-IRES-Cre-neo_Ai14-308245.04.02.01_577369606.swc,8424,interneuron,0.993463,5782,2641,0,0,0,0,0,0,0,0,0,0,0,0.997432,0.00938838,0.876527,0.978951,0.994808,0.999551,0.999687,0,0,0,0,0.00391738,0.999621,0.999687,0,0.992637,0.978951,0,0,0,0,296,0.997624,0.876527,0.999551,0,0,64,22.68,78.3477,3.47167,14.2928,656.407,554.73,62.3129,9.28748,11.0905,469.17,547.851,0,0,0,0,0
hpf_ca1__202461_007_edited.swc,120271,pyramidal,0.998018,115777,2273,2220,0,0,0,0,0,0,0,0,0,0,0.33664,0.154923,0.3,0.3,0.3,0.3,0.3,0.947028,0.947028,0.947028,0.947028,0.947028,0.315899,0.3,0.977025,0.989414,0.994301,0.00703916,0.749684,0.3,0.345495,935,0.412113,0.3,0.3,0.838503,0.84492,301.2,8861.11,4899.07,-358.59,1398.68,5423.21,3204.54,266.98,30.8086,46.0758,284.55,247.35,442.4,-186.571,93.5722,380.15,251.54
hpf_ca1__202232_022_edited.swc,118347,pyramidal,0.997971,113998,1984,2364,0,0,0,0,0,0,0,0,0,0,0.332159,0.145547,0.3,0.3,0.3,0.3,0.3,0.95345,0.95345,0.95345,0.95345,0.95345,0.308092,0.3,0.988307,0.994301,0.994301,0,0.936776,0.987001,0.073181,769,0.460409,0.3,0.3,0.772432,0.773732,400.8,9655.23,4926.59,-1712.45,1559.53,8277.41,4838.84,178.18,24.5059,29.89,260.97,294.15,609.8,-257.038,157.156,181.9,571.88
hpf_ca1__202664_010_edited.swc,114891,pyramidal,0.99828,110760,4130,0,0,0,0,0,0,0,0,0,0,0,0.575693,0.338847,0.3,0.3,0.3,0.3,0.3,0.601692,0.601692,0.601692,0.601692,0.601692,0.564725,0.3,0.617443,0.869731,0.3,0.179419,0,0,0,3606,0.604824,0.3,0.3,0.557682,0.564615,73,3345.01,3563.96,328.938,768.169,5626.78,5429.5,609.98,27.527,121.776,760.25,348.13,0,0,0,0,0
hpf_ca1__202234_026_edited.swc,105116,pyramidal,0.998019,101176,1199,2740,0,0,0,0,0.000178299,0,0,0,0,0,0.329665,0.135947,0.3,0.3,0.3,0.3,0.3,0.951939,0.955544,0.959702,0.960796,0.961538,0.307858,0.3,0.988644,0.994301,0.994301,0,0.843796,0.56791,0.311314,736,0.446795,0.3,0.3,0.80163,0.809783,370,9806.9,5000.4,-2373.07,1365.47,8489.26,5897.53,147.53,13.4551,27.6442,168.52,333.34,763.61,-197.447,206.91,302.44,319.5
hpf_ca1__202403_126_edited.swc,104418,pyramidal,0.998677,99686,1854,2877,0,0,0,0,0,0,0,0,0,0,0.344366,0.169409,0.3,0.3,0.3,0.3,0.3,0.935816,0.935816,0.935816,0.935816,0.935816,0.320679,0.3,0.970116,0.985314,0.994301,0.012945,0.751829,0.3,0.342371,1010,0.393753,0.3,0.3,0.869307,0.875248,241.1,9557.19,5122.19,-642.503,1372.68,5009.81,2976.57,155.73,50.6874,30.3974,192.44,391.76,463.79,-223.695,114.55,382.38,410.39
hpf_ca1__202426_055_edited.swc,104139,pyramidal,0.995929,98024,2700,3414,0,0,0,0,0,0,0,0,0,0,0.367423,0.205049,0.3,0.3,0.3,0.3,0.3,0.902428,0.902428,0.902428,0.902428,0.902428,0.329819,0.3,0.956909,0.987616,0.994301,0.00962963,0.956463,0.987001,0.0445226,2126,0.455775,0.3,0.3,0.775165,0.777987,135,9687.92,5841.23,-2514.11,1390.56,7121.23,4461.86,243.94,22.5078,43.2346,206.45,352.2,709.33,-348.597,220.398,266.66,704.47
hpf_ca1__202239_001_edited.swc,102203,pyramidal,0.998404,98804,3398,0,0,0,0,0,0,0,0,0,0,0,0.387724,0.230331,0.3,0.3,0.3,0.3,0.3,0.873321,0.873321,0.873321,0.873321,0.873321,0.371059,0.3,0.897312,0.872114,0.3,0.175986,0,0,0,2448,0.38918,0.3,0.3,0.872549,0.878268,117,7880.75,3446.2,-383.911,776.311,5892.97,5667.82,654.77,-1.68697,143.551,704.44,375.29,0,0,0,0,0
hpf_ca1__202807_027_edited.swc,100541,pyramidal,0.998804,95258,2231,3051,0,0,0,0,0,0,0,0,0,0,0.35738,0.190651,0.3,0.3,0.3,0.3,0.3,0.916939,0.916939,0.916939,0.916939,0.916939,0.322527,0.3,0.967446,0.994301,0.994301,0,0.979618,0.987001,0.0108161,1476,0.427178,0.3,0.3,0.818428,0.820461,180,9351.73,5474.88,-1906.32,1444.47,6308.75,4345.61,232.06,27.9035,39.5644,143.05,234,708.52,-309.682,211.306,224.01,541.33
hpf_ca1__202544_027_edited.swc,99432,pyramidal,0.995934,95963,1420,2048,0,0,0,0,0,0,0,0,0,0,0.338683,0.158826,0.3,0.3,0.3,0.3,0.3,0.944002,0.944002,0.944002,0.944002,0.944002,0.31678,0.3,0.975751,0.994301,0.994301,0,0.91007,0.3,0.111328,1559,0.401076,0.3,0.3,0.854394,0.855035,173.4,9805.07,5470.98,-2807.92,1492.44,5953.91,4061.63,163.47,28.1115,30.823,215.57,253.82,591.24,-296.916,206.479,287.56,228.12
hpf_ca1__202414_448_edited.swc,98179,pyramidal,0.997124,93457,1563,3158,0,0,0,0,0,0,0,0,0,0,0.354985,0.187,0.3,0.3,0.3,0.3,0.3,0.920421,0.920421,0.920421,0.920421,0.920421,0.328751,0.3,0.958451,0.989859,0.994301,0.00639795,0.816919,0.3,0.247625,844,0.448683,0.3,0.3,0.7891,0.800948,274.7,9551.38,4893.59,-854.804,1328.12,5300.89,2884.92,184.3,74.6489,41.5193,193.26,344.85,450.26,-195.473,111.053,372.81,565.65
hpf_ca1__202503_024_edited.swc,95221,pyramidal,0.989214,90880,1688,2652,0,0,0,0,0,0,0,0,0,0,0.367632,0.205329,0.3,0.3,0.3,0.3,0.3,0.902122,0.902122,0.902122,0.902122,0.902122,0.337965,0.3,0.945136,0.994301,0.994301,0,0.985186,0.987001,0.00263952,2071,0.465498,0.3,0.3,0.762434,0.763399,129,8937.26,5840.17,-1858.61,1529.35,6478.64,4130.94,226.39,8.34807,45.6676,261.58,189.23,577.12,-179.418,132.213,371.51,770.49
hpf_ca1__210701_017_edited.swc,90478,pyramidal,0.998322,86023,4454,0,0,0,0,0,0.000458393,0,0,0,0,0,0.323706,0.119853,0.3,0.3,0.3,0.3,0.3,0.958996,0.963759,0.96902,0.97112,0.97112,0.300678,0.3,0.998989,0.768318,0.3,0.390436,0,0,0,3154,0.326582,0.3,0.3,0.967977,0.969562,72,3591.28,2884.27,-417.747,491.172,2760.56,2603.84,842.91,-9.90833,181.451,669.72,363.49,0,0,0,0,0
hpf_ca1__202414_533_edited.swc,90455,pyramidal,0.99891,85820,1410,3224,0,0,0,0,0,0,0,0,0,0,0.347333,0.174446,0.3,0.3,0.3,0.3,0.3,0.931424,0.931424,0.931424,0.931424,0.931424,0.315562,0.3,0.977511,0.992824,0.994301,0.00212766,0.910552,0.3,0.111352,1126,0.427894,0.3,0.3,0.812611,0.821492,225,9153.52,4829.31,-1703.03,1442.35,7388.68,4915.28,234.97,13.9078,44.0489,253.05,267.85,474.84,-126.477,83.4577,544.52,707.62
hpf_ca1__202679_007_edited.swc,87405,pyramidal,0.997927,85747,1657,0,0,0,0,0,0,0,0,0,0,0,0.422485,0.264155,0.3,0.3,0.3,0.3,0.3,0.823042,0.823042,0.823042,0.823042,0.823042,0.41303,0.3,0.836659,0.911409,0.3,0.11889,0,0,0,3927,0.394981,0.3,0.3,0.861727,0.864273,52,8434.21,4550.76,-1255.04,1110.83,5748.1,5553.93,441.83,29.4161,111.2,359.63,349.21,0,0,0,0,0
hpf_ca1__202414_539_edited.swc,86123,pyramidal,0.998604,80015,2197,3910,0,0,0,0,0.00107793,0,0,0,0,0,0.360156,0.194462,0.3,0.3,0.3,0.3,0.3,0.912648,0.912648,0.912648,0.912648,0.912648,0.313803,0.3,0.980054,0.983357,0.947009,0.00819299,0.95841,0.987001,0.041688,1267,0.431539,0.3,0.3,0.808998,0.810576,183,8892.64,4811.86,-2196.1,1068.92,6111.4,5425.83,295.22,1.21582,52.7276,256.42,451.8,454.79,-72.5619,68.3126,301.24,669.94
hpf_ca1__202403_125_edited.swc,85402,pyramidal,0.998795,80897,1719,2785,0,0,0,0,0,0,0,0,0,0,0.354758,0.18668,0.3,0.3,0.3,0.3,0.3,0.920775,0.920775,0.920775,0.920775,0.920775,0.326646,0.3,0.961494,0.994301,0.994301,0,0.776378,0.3,0.306643,870,0.415481,0.3,0.3,0.834483,0.845977,222,9556.23,4977.52,-554.133,1332.19,4824.28,3141.98,169.93,39.0091,32.8578,140.45,353.81,497.72,-277.982,113.097,348.42,475.07
hpf_ca1__202259_063_edited.swc,85190,pyramidal,0.998742,81671,1462,2056,0,0,0,0,0,0,0,0,0,0,0.359638,0.19408,0.3,0.3,0.3,0.3,0.3,0.913722,0.913722,0.913722,0.913722,0.913722,0.334595,0.3,0.950007,0.989552,0.994301,0.00683995,0.906185,0.3,0.117704,2021,0.418417,0.3,0.3,0.827808,0.829787,113,8961.24,5085.41,-1890.69,1221.73,6467,4095.95,191.31,23.4959,40.6054,243.72,253.88,543.9,-215.883,150.211,305.75,845.06
hpf_ca1__202427_143_edited.swc,84679,pyramidal,0.998599,80787,1711,2180,0,0,0,0,0.000214267,0,0,0,0,0,0.345201,0.168179,0.3,0.3,0.3,0.3,0.3,0.930006,0.935568,0.936608,0.938214,0.938214,0.318082,0.3,0.97387,0.994301,0.994301,0,0.840433,0.543865,0.291284,518,0.502427,0.3,0.3,0.723938,0.737452,480.2,1668.86,4902.34,1798.06,1595.57,7360.06,5867.12,203.38,-50.9183,37.8531,214.83,332.53,620.88,254.615,173.773,265.25,431.66
hpf_ca1__202237_014_edited.swc,82589,pyramidal,0.99771,78059,1757,2772,0,0,0,0,0,0,0,0,0,0,0.364753,0.201408,0.3,0.3,0.3,0.3,0.3,0.906319,0.906319,0.906319,0.906319,0.906319,0.334804,0.3,0.949705,0.994301,0.994301,0,0.808843,0.3,0.25938,1187,0.450789,0.3,0.3,0.785173,0.788543,196.8,9047.19,5769,-1906.52,1371.87,6473.04,4223.22,277.64,29.4178,49.166,142.77,312.69,530.54,-139.201,120.254,373.3,802.78
hpf_ca1__202258_026_edited.swc,81411,pyramidal,0.998135,77402,4008,0,0,0,0,0,0,0,0,0,0,0,0.344677,0.16541,0.3,0.3,0.3,0.3,0.3,0.928302,0.934517,0.938018,0.940868,0.942121,0.330763,0.3,0.955544,0.613221,0.3,0.5998,0,0,0,1188,0.422642,0.3,0.3,0.829966,0.841751,179.3,9103.07,5050.21,-2346.53,1134.74,6302.97,4239.28,724.02,-175.405,203.27,223.12,853.13,0,0,0,0,0
neuromorpho__BC150330C_29.swc,114665,interneuron,0.994791,101000,13664,0,0,0,0,0,0,0,0,0,0,0,0.967745,0.146006,0.3,0.999551,0.999551,0.999687,0.999687,0.0456286,0.0456286,0.0456286,0.0456286,0.0456286,0.964689,0.999687,0.0500198,0.990336,0.999551,0.0131733,0,0,0,1483,0.978996,0.3,0.999687,0.0296696,0.0303439,168,0,224.15,-37.556,37.7335,726.44,1465.65,145,-11.4242,27.3038,262.66,370.19,0,0,0,0,0
hpf_ca1__202414_008_edited.swc,81211,pyramidal,0.998279,76287,1906,3017,0,0,0,0,0,0,0,0,0,0,0.354454,0.186098,0.3,0.3,0.3,0.3,0.3,0.921131,0.921131,0.921131,0.921131,0.921131,0.314468,0.3,0.979092,0.994301,0.994301,0,0.961085,0.986931,0.0377859,1508,0.394978,0.3,0.3,0.862069,0.863395,141.3,2343.48,5746.52,2326.28,1101.05,6348.06,5339.14,254.21,5.05819,45.4281,211.89,336.92,460.97,125.566,83.5055,457.86,817.35
