name,n_nodes,predicted_cell_type,stage1_correct,neurite_macro_f1,macro_f1,accuracy,n_apical_gt,n_basal_gt,n_axon_gt
hpf_ca1__202261_030_edited.swc,24177,pyramidal,True,0.5717,0.6788,0.9722,673,845,22655
hpf_ca1__202261_032_edited.swc,32785,pyramidal,True,0.5068,0.6301,0.9611,1274,691,30806
hpf_ca1__202261_095_edited.swc,57508,pyramidal,True,0.5221,0.6415,0.9673,1879,1226,54388
hpf_ca1__202261_096_edited.swc,60637,pyramidal,True,0.4969,0.6227,0.9624,2280,1099,57246
hpf_ca1__202261_102_edited.swc,77364,pyramidal,True,1.0,1.0,1.0,2490,1819,73042
hpf_ca1__202261_108_edited.swc,71238,pyramidal,True,1.0,1.0,1.0,1928,694,68610
hpf_ca1__202261_111_edited.swc,68075,pyramidal,True,0.5398,0.6548,0.9781,1491,1213,65361
hpf_ca1__202264_036_edited.swc,45110,pyramidal,True,0.5011,0.6258,0.9468,2398,1215,41475
hpf_ca1__202266_003_edited.swc,69774,pyramidal,True,0.5248,0.6436,0.9629,2590,1747,65417
hpf_ca1__202266_009_edited.swc,37480,pyramidal,True,0.5451,0.6588,0.9404,2235,1946,33293
hpf_ca1__202266_010_edited.swc,38294,pyramidal,True,0.5456,0.6592,0.9584,1591,1395,35299
hpf_ca1__202266_077_edited.swc,55849,pyramidal,True,0.5301,0.6476,0.9508,2748,1979,51112
hpf_ca1__202266_079_edited.swc,76217,pyramidal,True,0.5502,0.6627,0.9711,2199,2048,71959
hpf_ca1__202266_131_edited.swc,70364,pyramidal,True,0.4955,0.6216,0.9646,2488,1179,66688
hpf_ca1__202268_007_edited.swc,35736,interneuron,False,0.523,0.6423,0.9596,1443,953,33325
hpf_ca1__202268_101_edited.swc,22519,pyramidal,True,0.5102,0.6326,0.9177,1853,1047,19605
hpf_ca1__202268_105_edited.swc,42634,pyramidal,True,0.3225,0.2419,0.9371,1723,957,39943
hpf_ca1__202268_110_edited.swc,18019,pyramidal,True,0.5246,0.6435,0.9109,1604,1080,15327
hpf_ca1__202269_001_edited.swc,104901,pyramidal,True,0.534,0.6505,0.9749,2629,1988,100272
hpf_ca1__202269_002_edited.swc,98828,pyramidal,True,0.5015,0.6261,0.9673,3232,1646,93944
hpf_ca1__202269_003_edited.swc,60391,pyramidal,True,0.5091,0.6318,0.9677,1953,1089,57341
hpf_ca1__202269_004_edited.swc,118521,pyramidal,True,0.5328,0.6496,0.9763,2803,2087,113622
hpf_ca1__202269_017_edited.swc,78222,pyramidal,True,0.5408,0.6556,0.9631,2884,2377,72953
hpf_ca1__202271_127_edited.swc,47994,pyramidal,True,0.5017,0.6263,0.9364,3051,1557,43385
hpf_ca1__202271_130_edited.swc,58108,pyramidal,True,0.4862,0.6146,0.9425,3339,1414,53354
hpf_ca1__202271_143_edited.swc,23552,pyramidal,True,0.51,0.6325,0.9154,1993,1124,20434
hpf_ca1__202271_145_edited.swc,11926,interneuron,False,0.487,0.6152,0.8535,1747,747,9431
hpf_ca1__202271_146_edited.swc,15617,pyramidal,True,0.4625,0.5969,0.8737,1973,624,13019
hpf_ca1__202271_171_edited.swc,78583,pyramidal,True,0.5231,0.6423,0.9608,3077,2033,73472
hpf_ca1__202271_173_edited.swc,21184,pyramidal,True,0.4755,0.6066,0.9102,1902,707,18573
hpf_ca1__202272_046_edited.swc,57036,pyramidal,True,0.5422,0.6566,0.9685,1797,1507,53728
hpf_ca1__202272_047_edited.swc,68275,pyramidal,True,0.5492,0.6619,0.9683,2166,1989,64116
hpf_ca1__202272_048_edited.swc,59926,pyramidal,True,0.5136,0.6352,0.9668,1991,1172,56762
hpf_ca1__202272_101_edited.swc,38751,pyramidal,True,0.53,0.6475,0.9379,2405,1730,34615
hpf_ca1__202272_102_edited.swc,43119,pyramidal,True,0.5232,0.6424,0.9439,2420,1601,39097
hpf_ca1__202272_106_edited.swc,24948,pyramidal,True,0.501,0.6258,0.9318,1701,861,22385
hpf_ca1__202273_053_edited.swc,8342,pyramidal,True,0.423,0.5672,0.8579,1185,218,6938
hpf_ca1__202273_113_edited.swc,37982,pyramidal,True,0.5046,0.6284,0.9675,1236,653,36092
hpf_ca1__202273_114_edited.swc,38455,pyramidal,True,0.5333,0.65,0.9673,1258,943,36252
hpf_ca1__202274_071_edited.swc,42973,pyramidal,True,1.0,1.0,1.0,1988,1196,39788
hpf_ca1__202274_080_edited.swc,36295,pyramidal,True,0.5424,0.6568,0.9669,1201,1010,34083
hpf_ca1__202274_087_edited.swc,20785,pyramidal,True,0.4642,0.5981,0.9099,1873,605,18306
hpf_ca1__202274_088_edited.swc,29505,pyramidal,True,0.518,0.6385,0.9507,1454,903,27143
hpf_ca1__202274_091_edited.swc,30819,pyramidal,True,0.503,0.6272,0.9571,1322,685,28810
hpf_ca1__202274_092_edited.swc,35070,pyramidal,True,0.4541,0.5906,0.9143,3005,854,31208
hpf_ca1__202274_093_edited.swc,35235,pyramidal,True,0.5501,0.6626,0.9647,1242,1155,32835
hpf_ca1__202274_094_edited.swc,58538,pyramidal,True,0.5484,0.6613,0.9758,1415,1287,55834
hpf_ca1__202274_095_edited.swc,71188,pyramidal,True,0.5136,0.6352,0.967,2348,1382,67457
hpf_ca1__202274_096_edited.swc,64438,pyramidal,True,0.5377,0.6532,0.9632,2369,1876,60192
hpf_ca1__202274_129_edited.swc,27341,pyramidal,True,0.5247,0.6436,0.9447,1511,1019,24810
hpf_ca1__202392_001_edited.swc,34301,pyramidal,True,0.5519,0.6639,0.9697,1039,989,32239
hpf_ca1__202392_002_edited.swc,62170,pyramidal,True,0.5409,0.6557,0.963,2301,1898,57956
hpf_ca1__202393_002_edited.swc,59225,pyramidal,True,0.4993,0.6244,0.9441,3309,1640,54255
hpf_ca1__202396_025_edited.swc,29642,pyramidal,True,0.6429,0.7322,0.9661,1004,6543,22029
hpf_ca1__202396_032_edited.swc,25638,pyramidal,True,0.9613,0.971,0.993,2343,1092,22173
hpf_ca1__202396_035_edited.swc,48891,pyramidal,True,1.0,1.0,1.0,1776,1104,45999
hpf_ca1__202396_038_edited.swc,48372,pyramidal,True,0.5308,0.6481,0.9624,1817,1321,45208
hpf_ca1__202396_041_edited.swc,40113,pyramidal,True,0.5038,0.6278,0.9396,2422,1267,36408
hpf_ca1__202396_044_edited.swc,27027,pyramidal,True,1.0,1.0,1.0,2173,1932,22901
hpf_ca1__202396_051_edited.swc,44449,pyramidal,True,0.5156,0.6367,0.9539,2047,1235,41106
hpf_ca1__202396_173_edited.swc,75572,pyramidal,True,0.5842,0.6882,0.9743,2947,1937,70587
hpf_ca1__202396_181_edited.swc,76039,pyramidal,True,0.6116,0.7087,0.9699,2816,1243,71963
hpf_ca1__202396_182_edited.swc,29861,pyramidal,True,0.4635,0.5976,0.9361,1908,611,27338
hpf_ca1__202396_184_edited.swc,45900,pyramidal,True,0.49,0.6175,0.963,1699,753,43440
hpf_ca1__202399_001_edited.swc,60797,pyramidal,True,0.5683,0.6762,0.9552,2720,3249,54810
hpf_ca1__202399_002_edited.swc,20204,pyramidal,True,0.5254,0.644,0.9037,1944,1321,16929
hpf_ca1__202399_003_edited.swc,15413,pyramidal,True,0.5067,0.63,0.9421,903,439,14063
hpf_ca1__202399_006_edited.swc,11612,pyramidal,True,0.5041,0.6281,0.9065,1085,570,9953
hpf_ca1__202399_010_edited.swc,54408,pyramidal,True,0.5615,0.6711,0.9658,1862,2019,50514
hpf_ca1__202399_012_edited.swc,47774,pyramidal,True,0.516,0.637,0.9446,2648,1605,43517
hpf_ca1__202399_013_edited.swc,40925,pyramidal,True,1.0,1.0,1.0,2654,1219,37044
hpf_ca1__202399_022_edited.swc,51007,pyramidal,True,0.5197,0.6398,0.9346,3336,2115,45544
hpf_ca1__202399_038_edited.swc,15383,pyramidal,True,0.543,0.6573,0.9564,671,569,14138
hpf_ca1__202400_001_edited.swc,78128,pyramidal,True,0.5662,0.6747,0.9723,2160,2505,73445
hpf_ca1__202400_003_edited.swc,34399,pyramidal,True,0.4939,0.6204,0.9501,1713,796,31849
hpf_ca1__202400_005_edited.swc,53236,pyramidal,True,1.0,1.0,1.0,3090,1618,48451
hpf_ca1__202400_008_edited.swc,18099,pyramidal,True,0.5467,0.66,0.9277,1308,1163,15622
hpf_ca1__202400_009_edited.swc,95929,pyramidal,True,0.5469,0.6602,0.9728,2606,2323,90987
hpf_ca1__202400_013_edited.swc,56193,pyramidal,True,0.4894,0.6171,0.9535,2611,1150,52429
hpf_ca1__202400_014_edited.swc,38881,pyramidal,True,0.5148,0.6361,0.9628,1446,864,36559
hpf_ca1__202400_018_edited.swc,74049,pyramidal,True,0.4893,0.617,0.9611,2879,1266,69879
hpf_ca1__202400_019_edited.swc,60980,pyramidal,True,1.0,1.0,1.0,2287,1129,57544
hpf_ca1__202400_023_edited.swc,34123,pyramidal,True,0.5065,0.6298,0.9459,1847,998,31273
hpf_ca1__202400_027_edited.swc,47860,pyramidal,True,0.4763,0.6073,0.9477,2502,940,44410
hpf_ca1__202400_030_edited.swc,15809,interneuron,False,0.4891,0.6168,0.8553,2286,1003,12513
hpf_ca1__202400_032_edited.swc,23125,pyramidal,True,0.5993,0.6995,0.974,601,1187,21329
hpf_ca1__202400_033_edited.swc,66082,pyramidal,True,1.0,1.0,1.0,2596,1351,62123
hpf_ca1__202400_042_edited.swc,23715,pyramidal,True,0.5579,0.6685,0.9437,1335,1379,20986
hpf_ca1__202400_049_edited.swc,14459,interneuron,False,0.5147,0.636,0.8858,1651,985,11817
hpf_ca1__202400_052_edited.swc,34671,pyramidal,True,0.5211,0.6408,0.9443,1930,1244,31485
hpf_ca1__202400_117_edited.swc,21137,pyramidal,True,0.5135,0.6351,0.9333,1410,829,18890
hpf_ca1__202400_120_edited.swc,66020,pyramidal,True,1.0,1.0,1.0,3608,1593,60811
hpf_ca1__202401_029_edited.swc,21459,pyramidal,True,0.5936,0.6952,0.8675,2842,5062,13548
hpf_ca1__202401_067_edited.swc,10877,pyramidal,True,0.5154,0.6365,0.8146,2016,1213,7646
hpf_ca1__202401_137_edited.swc,69637,pyramidal,True,0.5371,0.6528,0.958,2922,2297,64417
hpf_ca1__202401_138_edited.swc,121907,pyramidal,True,0.5324,0.6493,0.9754,2999,2224,116683
hpf_ca1__202401_144_edited.swc,50041,pyramidal,True,0.4809,0.6107,0.9274,3634,1443,44963
hpf_ca1__202401_203_edited.swc,43164,pyramidal,True,1.0,1.0,1.0,2416,1369,39378
hpf_ca1__202401_204_edited.swc,98473,pyramidal,True,1.0,1.0,1.0,3694,1746,93031
hpf_ca1__202401_205_edited.swc,68475,pyramidal,True,0.5305,0.6479,0.9457,3714,2689,61969
hpf_ca1__202401_206_edited.swc,70508,pyramidal,True,0.5143,0.6357,0.9619,2687,1596,66224
hpf_ca1__202401_211_edited.swc,33238,pyramidal,True,0.4697,0.6023,0.9478,1736,601,30900
hpf_ca1__202401_212_edited.swc,30416,pyramidal,True,1.0,1.0,1.0,1888,688,27839
hpf_ca1__202401_213_edited.swc,60914,pyramidal,True,0.4699,0.6024,0.9429,3477,1206,56229
hpf_ca1__202401_222_edited.swc,20058,pyramidal,True,0.5012,0.6259,0.9006,1994,1011,17052
hpf_ca1__202401_223_edited.swc,13819,pyramidal,True,0.5172,0.6379,0.8729,1757,1081,10980
hpf_ca1__202401_225_edited.swc,83508,pyramidal,True,0.5181,0.6386,0.9703,2484,1545,79478
hpf_ca1__202401_227_edited.swc,38685,pyramidal,True,1.0,1.0,1.0,2853,2103,33728
hpf_ca1__202401_228_edited.swc,18151,pyramidal,True,0.4169,0.5627,0.8468,2780,465,14905
hpf_ca1__202401_229_edited.swc,63673,pyramidal,True,0.557,0.6678,0.9676,2061,2103,59508
hpf_ca1__202402_001_edited.swc,76773,pyramidal,True,1.0,1.0,1.0,2106,2524,72142
hpf_ca1__202402_002_edited.swc,25965,pyramidal,True,0.4984,0.6238,0.9296,1829,897,23238
hpf_ca1__202402_012_edited.swc,29722,pyramidal,True,1.0,1.0,1.0,1355,1370,26990
hpf_ca1__202402_013_edited.swc,20745,pyramidal,True,1.0,1.0,1.0,1575,831,18335
hpf_ca1__202402_014_edited.swc,27185,pyramidal,True,0.3653,0.524,0.7113,2374,1151,23656
hpf_ca1__202402_015_edited.swc,40277,pyramidal,True,1.0,1.0,1.0,2064,767,37444
hpf_ca1__202402_016_edited.swc,15991,pyramidal,True,0.4878,0.6159,0.9021,1565,676,13749
hpf_ca1__202402_017_edited.swc,40036,pyramidal,True,0.4526,0.5894,0.9448,2208,615,37211
hpf_ca1__202402_025_edited.swc,52984,pyramidal,True,0.5245,0.6434,0.9672,1736,1167,50080
hpf_ca1__202402_032_edited.swc,9544,interneuron,False,0.4575,0.5931,0.8507,1425,423,7695
hpf_ca1__202402_054_edited.swc,42176,pyramidal,True,0.445,0.5837,0.9115,2993,1681,37501
hpf_ca1__202402_056_edited.swc,40630,pyramidal,True,1.0,1.0,1.0,3742,1966,34921
hpf_ca1__202402_057_edited.swc,58954,pyramidal,True,0.4848,0.6136,0.9334,3929,1636,53387
hpf_ca1__202403_090_edited.swc,24244,pyramidal,True,0.5115,0.6336,0.9183,1980,1137,21124
hpf_ca1__202403_121_edited.swc,22470,interneuron,False,0.5471,0.6603,0.9232,1725,1542,19202
hpf_ca1__202403_122_edited.swc,37703,pyramidal,True,0.5121,0.6341,0.933,2527,1461,33714
hpf_ca1__202403_124_edited.swc,17120,pyramidal,True,0.483,0.6123,0.8794,2064,841,14214
hpf_ca1__202403_125_edited.swc,85402,pyramidal,True,0.5175,0.6381,0.9674,2785,1719,80897
hpf_ca1__202403_126_edited.swc,104418,pyramidal,True,0.521,0.6408,0.9724,2877,1854,99686
hpf_ca1__202403_129_edited.swc,119979,pyramidal,True,0.5512,0.6634,0.9713,3445,3249,113284
hpf_ca1__202404_035_edited.swc,16354,pyramidal,True,0.4639,0.5979,0.8894,1808,582,13962
hpf_ca1__202404_036_edited.swc,21843,pyramidal,True,1.0,1.0,1.0,2188,1322,18332
hpf_ca1__202404_041_edited.swc,53487,pyramidal,True,0.951,0.9632,0.9928,4031,1778,47677
hpf_ca1__202404_042_edited.swc,62281,pyramidal,True,1.0,1.0,1.0,3255,2562,56463
hpf_ca1__202404_043_edited.swc,43559,pyramidal,True,1.0,1.0,1.0,2529,1758,39266
hpf_ca1__202404_044_edited.swc,28886,pyramidal,True,0.4786,0.609,0.8926,3103,1199,24583
hpf_ca1__202404_045_edited.swc,18201,pyramidal,True,0.519,0.6392,0.8499,2732,1717,13751
hpf_ca1__202405_002_edited.swc,63526,pyramidal,True,1.0,1.0,1.0,2847,2134,58543
hpf_ca1__202405_003_edited.swc,47726,pyramidal,True,0.4903,0.6177,0.9258,3542,1576,42606
hpf_ca1__202405_004_edited.swc,65357,pyramidal,True,0.4992,0.6244,0.9499,3273,1620,60463
hpf_ca1__202405_005_edited.swc,41716,pyramidal,True,0.537,0.6528,0.921,3297,2590,35827
hpf_ca1__202405_008_edited.swc,52977,pyramidal,True,1.0,1.0,1.0,2998,975,49003
hpf_ca1__202405_016_edited.swc,21298,pyramidal,True,1.0,1.0,1.0,1372,851,19074
hpf_ca1__202409_005_edited.swc,16230,pyramidal,True,1.0,1.0,1.0,1700,721,13808
hpf_ca1__202409_006_edited.swc,14392,interneuron,False,0.4946,0.6209,0.8621,1985,930,11475
hpf_ca1__202409_007_edited.swc,18881,pyramidal,True,0.5182,0.6386,0.9203,1504,936,16440
hpf_ca1__202409_008_edited.swc,19111,pyramidal,True,0.4765,0.6074,0.894,2026,763,16321
hpf_ca1__202409_011_edited.swc,21072,interneuron,False,0.4912,0.6184,0.8965,2181,981,17909
hpf_ca1__202410_007_edited.swc,20007,pyramidal,True,0.5143,0.6357,0.8915,2236,1028,16742
hpf_ca1__202410_008_edited.swc,18551,pyramidal,True,0.5194,0.6395,0.8505,2774,1752,14024
hpf_ca1__202410_009_edited.swc,9216,pyramidal,True,0.103,0.3273,0.1339,2470,1233,5512
hpf_ca1__202410_012_edited.swc,18361,interneuron,False,0.5112,0.6334,0.8892,2034,1164,15162
hpf_ca1__202410_013_edited.swc,13444,pyramidal,True,0.5226,0.6419,0.8471,2056,1350,10037
hpf_ca1__202411_004_edited.swc,17173,pyramidal,True,1.0,1.0,1.0,3534,393,13242
hpf_ca1__202411_006_edited.swc,17612,pyramidal,True,0.4984,0.6656,0.8859,1912,0,15699
hpf_ca1__202411_007_edited.swc,18419,pyramidal,True,0.4283,0.5713,0.8837,2142,427,15849
hpf_ca1__202411_008_edited.swc,12788,pyramidal,True,0.8898,0.9174,0.9697,1657,786,10344
hpf_ca1__202411_012_edited.swc,15817,pyramidal,True,0.5065,0.6299,0.8915,1716,928,13172
hpf_ca1__202411_017_edited.swc,15041,pyramidal,True,1.0,1.0,1.0,2007,1315,11718
hpf_ca1__202412_005_edited.swc,29268,pyramidal,True,0.5097,0.6323,0.9277,2116,1189,25961
hpf_ca1__202412_006_edited.swc,9604,pyramidal,True,0.5319,0.6489,0.8516,1423,1048,7117
hpf_ca1__202412_007_edited.swc,78263,pyramidal,True,0.5419,0.6564,0.9825,1365,1141,75711
hpf_ca1__202412_009_edited.swc,36311,pyramidal,True,1.0,1.0,1.0,1570,939,33801
hpf_ca1__202412_011_edited.swc,30760,pyramidal,True,0.5582,0.6686,0.9683,974,1009,28755
hpf_ca1__202412_012_edited.swc,60364,pyramidal,True,1.0,1.0,1.0,2160,1250,56952
hpf_ca1__202412_013_edited.swc,38894,pyramidal,True,1.0,1.0,1.0,1366,826,36700
hpf_ca1__202412_021_edited.swc,19891,pyramidal,True,0.4576,0.5932,0.9149,1693,503,17694
hpf_ca1__202412_026_edited.swc,35904,pyramidal,True,1.0,1.0,1.0,1227,1175,33500
hpf_ca1__202412_080_edited.swc,23899,pyramidal,True,0.5242,0.6431,0.9366,1516,1015,21365
hpf_ca1__202412_081_edited.swc,65431,pyramidal,True,0.5169,0.6377,0.9565,2847,1745,60838
hpf_ca1__202412_096_edited.swc,88829,pyramidal,True,0.5628,0.6721,0.9835,1452,1604,84947
hpf_ca1__202412_098_edited.swc,77461,pyramidal,True,0.5543,0.6658,0.9785,1669,1642,74149
hpf_ca1__202412_099_edited.swc,44571,pyramidal,True,0.4719,0.6039,0.9639,1608,572,42390
hpf_ca1__202413_051_edited.swc,20579,pyramidal,True,0.5593,0.6694,0.9313,1414,1487,17675
hpf_ca1__202413_054_edited.swc,53539,pyramidal,True,0.545,0.6587,0.9611,2082,1811,49643
hpf_ca1__202413_058_edited.swc,51411,pyramidal,True,1.0,1.0,1.0,1583,366,49460
hpf_ca1__202413_059_edited.swc,64387,pyramidal,True,0.5545,0.6659,0.9738,1690,1666,61028
hpf_ca1__202413_060_edited.swc,65958,pyramidal,True,0.5398,0.6549,0.9639,2381,1938,61638
hpf_ca1__202413_061_edited.swc,77986,pyramidal,True,1.0,1.0,1.0,1666,1981,74338
hpf_ca1__202414_008_edited.swc,81211,pyramidal,True,0.4903,0.6177,0.9581,3017,1904,76287
hpf_ca1__202414_046_edited.swc,59805,pyramidal,True,1.0,1.0,1.0,3720,1248,54836
hpf_ca1__202414_051_edited.swc,54375,pyramidal,True,1.0,1.0,1.0,2615,1459,50300
hpf_ca1__202414_052_edited.swc,34603,pyramidal,True,0.5286,0.6464,0.9509,1698,1200,31704
hpf_ca1__202414_054_edited.swc,62030,pyramidal,True,1.0,1.0,1.0,3196,1651,57182
hpf_ca1__202414_055_edited.swc,35822,pyramidal,True,0.5199,0.6399,0.9544,1634,1038,33149
hpf_ca1__202414_242_edited.swc,65113,pyramidal,True,0.9389,0.9542,0.9942,2666,1570,60876
hpf_ca1__202414_254_edited.swc,32946,pyramidal,True,0.8871,0.9153,0.9837,1591,1720,29634
hpf_ca1__202414_255_edited.swc,72484,pyramidal,True,1.0,1.0,1.0,3279,2311,66893
hpf_ca1__202414_259_edited.swc,3748,pyramidal,True,0.8835,0.9223,0.8386,2146,1601,0
hpf_ca1__202414_260_edited.swc,31302,interneuron,False,0.5296,0.6472,0.9283,2244,1607,27449
hpf_ca1__202414_262_edited.swc,12883,interneuron,False,0.4974,0.623,0.8628,1767,856,10259
hpf_ca1__202414_270_edited.swc,31894,pyramidal,True,0.5151,0.6363,0.9207,2529,1517,27847
hpf_ca1__202414_438_edited.swc,96921,pyramidal,True,0.5477,0.6608,0.9757,2352,2120,92448
hpf_ca1__202414_440_edited.swc,40680,pyramidal,True,0.5077,0.6308,0.926,3012,1652,36014
hpf_ca1__202414_443_edited.swc,20395,pyramidal,True,0.4601,0.5951,0.8895,2254,692,17448
hpf_ca1__202414_445_edited.swc,19778,pyramidal,True,1.0,1.0,1.0,2169,991,16617
hpf_ca1__202414_446_edited.swc,15695,pyramidal,True,1.0,1.0,1.0,2339,1023,12332
hpf_ca1__202414_448_edited.swc,98179,pyramidal,True,0.4992,0.6244,0.9678,3158,1563,93457
hpf_ca1__202414_524_edited.swc,32731,pyramidal,True,1.0,1.0,1.0,2859,1537,28333
hpf_ca1__202414_528_edited.swc,75433,pyramidal,True,0.5567,0.6675,0.9635,2752,2794,69886
hpf_ca1__202414_532_edited.swc,61977,pyramidal,True,1.0,1.0,1.0,3502,1733,56741
hpf_ca1__202414_533_edited.swc,90455,pyramidal,True,1.0,1.0,1.0,3224,1410,85820
hpf_ca1__202414_539_edited.swc,86123,pyramidal,True,0.5097,0.6323,0.9546,3910,2197,80015
hpf_ca1__202414_540_edited.swc,62719,pyramidal,True,0.5267,0.6451,0.9491,3192,2206,57320
hpf_ca1__202414_542_edited.swc,53877,pyramidal,True,1.0,1.0,1.0,1834,1445,50594
hpf_ca1__202414_545_edited.swc,64978,pyramidal,True,0.5189,0.6392,0.9673,2123,1333,61520
hpf_ca1__202414_546_edited.swc,52231,pyramidal,True,1.0,1.0,1.0,3193,1576,47460
hpf_ca1__202414_548_edited.swc,17293,pyramidal,True,0.5273,0.6455,0.8936,1840,1280,14172
hpf_ca1__202415_003_edited.swc,91934,pyramidal,True,0.5252,0.6439,0.972,2575,1747,87610
hpf_ca1__202415_004_edited.swc,41997,pyramidal,True,0.5254,0.644,0.942,2434,1654,37907
hpf_ca1__202415_010_edited.swc,60736,pyramidal,True,0.5281,0.6461,0.9552,2718,1910,56107
hpf_ca1__202415_011_edited.swc,70872,pyramidal,True,0.507,0.6303,0.9673,2321,1263,67287
hpf_ca1__202415_012_edited.swc,47687,pyramidal,True,0.5077,0.6308,0.9585,1977,1084,44625
hpf_ca1__202415_025_edited.swc,46180,pyramidal,True,0.5273,0.6454,0.9516,2233,1553,42393
hpf_ca1__202415_026_edited.swc,81121,pyramidal,True,0.5382,0.6536,0.978,1786,1424,77910
hpf_ca1__202415_029_edited.swc,26122,pyramidal,True,1.0,1.0,1.0,1753,1114,23178
hpf_ca1__202415_033_edited.swc,37248,interneuron,False,0.5841,0.6881,0.9682,1186,1801,34259
hpf_ca1__202415_034_edited.swc,17069,pyramidal,True,1.0,1.0,1.0,1778,1159,14131
hpf_ca1__202415_035_edited.swc,39108,pyramidal,True,0.5523,0.6643,0.9648,1377,1319,36409
hpf_ca1__202415_037_edited.swc,48101,pyramidal,True,0.5092,0.6319,0.97,1442,805,45853
hpf_ca1__202415_039_edited.swc,55687,pyramidal,True,1.0,1.0,1.0,2655,1066,51965
hpf_ca1__202417_002_edited.swc,47531,pyramidal,True,1.0,1.0,1.0,2073,1161,44296
hpf_ca1__202417_004_edited.swc,46041,pyramidal,True,0.5029,0.6272,0.9441,2572,1332,42136
hpf_ca1__202417_005_edited.swc,44351,pyramidal,True,1.0,1.0,1.0,2630,1856,39864
hpf_ca1__202417_006_edited.swc,36956,pyramidal,True,0.5326,0.6494,0.9321,2508,1863,32584
hpf_ca1__202417_007_edited.swc,36577,pyramidal,True,0.495,0.6213,0.94,2193,1033,33350
hpf_ca1__202417_008_edited.swc,32128,pyramidal,True,0.5241,0.6431,0.9479,1675,1121,29331
hpf_ca1__202417_009_edited.swc,24631,pyramidal,True,0.5358,0.6519,0.9303,1717,1329,21583
hpf_ca1__202417_011_edited.swc,50665,pyramidal,True,1.0,1.0,1.0,2349,1221,47086
hpf_ca1__202418_001_edited.swc,33930,pyramidal,True,1.0,1.0,1.0,1623,1869,30437
hpf_ca1__202418_002_edited.swc,48928,interneuron,False,0.5876,0.6907,0.9836,804,1293,46829
hpf_ca1__202418_005_edited.swc,36318,pyramidal,True,0.5241,0.6431,0.9528,1715,1148,33454
hpf_ca1__202418_006_edited.swc,19871,interneuron,False,0.547,0.6603,0.9352,1287,1149,17434
hpf_ca1__202418_007_edited.swc,43999,pyramidal,True,1.0,1.0,1.0,1673,731,41594
hpf_ca1__202418_010_edited.swc,49583,pyramidal,True,1.0,1.0,1.0,2423,1218,45941
hpf_ca1__202418_011_edited.swc,29403,pyramidal,True,1.0,1.0,1.0,2347,1215,25840
hpf_ca1__202418_012_edited.swc,35096,pyramidal,True,0.5239,0.6429,0.941,2069,1381,31645
hpf_ca1__202418_014_edited.swc,23318,pyramidal,True,1.0,1.0,1.0,1841,1563,19913
hpf_ca1__202418_015_edited.swc,22865,pyramidal,True,1.0,1.0,1.0,1873,677,20314
hpf_ca1__202418_016_edited.swc,8283,pyramidal,True,0.5309,0.6481,0.8217,1477,1074,5730
hpf_ca1__202418_017_edited.swc,21602,pyramidal,True,1.0,1.0,1.0,1950,824,18827
hpf_ca1__202419_054_edited.swc,53674,pyramidal,True,1.0,1.0,1.0,1647,1148,50878
hpf_ca1__202422_002_edited.swc,44099,pyramidal,True,1.0,1.0,1.0,2410,1128,40560
hpf_ca1__202422_003_edited.swc,10483,interneuron,False,0.576,0.682,0.876,1300,1739,7443
hpf_ca1__202422_006_edited.swc,31747,pyramidal,True,1.0,1.0,1.0,1633,885,29198
hpf_ca1__202422_007_edited.swc,23773,pyramidal,True,1.0,1.0,1.0,1176,518,22047
hpf_ca1__202422_008_edited.swc,30973,pyramidal,True,0.5428,0.6571,0.9662,1046,884,29011
hpf_ca1__202422_010_edited.swc,15440,pyramidal,True,0.5175,0.6381,0.8869,1746,1078,12615
hpf_ca1__202422_013_edited.swc,41120,pyramidal,True,0.655,0.7412,0.9436,2835,2233,36050
hpf_ca1__202422_014_edited.swc,42926,pyramidal,True,0.4872,0.6154,0.9303,2993,1283,38649
hpf_ca1__202423_001_edited.swc,54135,pyramidal,True,0.9998,0.9998,1.0,1819,1481,50834
hpf_ca1__202423_003_edited.swc,62691,pyramidal,True,0.5537,0.6653,0.9737,1647,1607,59436
hpf_ca1__202423_004_edited.swc,31408,pyramidal,True,0.5396,0.6547,0.9473,1656,1344,28407
hpf_ca1__202423_005_edited.swc,104754,pyramidal,True,1.0,1.0,1.0,1878,2235,100638
hpf_ca1__202423_006_edited.swc,16929,pyramidal,True,0.5133,0.635,0.8884,1872,1099,13805
hpf_ca1__202423_007_edited.swc,16298,pyramidal,True,1.0,1.0,1.0,1905,1065,13327
hpf_ca1__202423_008_edited.swc,27931,pyramidal,True,0.5314,0.6486,0.9507,1378,1009,25543
hpf_ca1__202423_009_edited.swc,48791,pyramidal,True,0.5549,0.6662,0.9787,1038,1029,46723
hpf_ca1__202423_011_edited.swc,60102,pyramidal,True,1.0,1.0,1.0,2679,2185,55237
hpf_ca1__202423_012_edited.swc,100066,pyramidal,True,1.0,1.0,1.0,1452,2193,96420
hpf_ca1__202423_013_edited.swc,45777,pyramidal,True,0.5275,0.6456,0.967,1511,1054,43211
hpf_ca1__202423_015_edited.swc,52385,pyramidal,True,1.0,1.0,1.0,1910,1341,49133
hpf_ca1__202423_017_edited.swc,23075,pyramidal,True,1.0,1.0,1.0,1188,1051,20835
hpf_ca1__202423_018_edited.swc,12551,interneuron,False,0.5113,0.6335,0.8644,1701,974,9872
