method,n_seeds,accuracy_mean,accuracy_sd,accuracy_min,accuracy_max,neurite_macro_f1_mean,neurite_macro_f1_sd,neurite_macro_f1_min,neurite_macro_f1_max,axon_f1_mean,axon_f1_sd,axon_f1_min,axon_f1_max,basal_f1_mean,basal_f1_sd,basal_f1_min,basal_f1_max,apical_f1_mean,apical_f1_sd,apical_f1_min,apical_f1_max,per_cell_f1_mean_mean,per_cell_f1_mean_sd,per_cell_f1_mean_min,per_cell_f1_mean_max,per_cell_f1_p10_mean,per_cell_f1_p10_sd,per_cell_f1_p10_min,per_cell_f1_p10_max,per_cell_f1_p25_mean,per_cell_f1_p25_sd,per_cell_f1_p25_min,per_cell_f1_p25_max,pyramidal_neurite_f1_mean,pyramidal_neurite_f1_sd,pyramidal_neurite_f1_min,pyramidal_neurite_f1_max,pyramidal_apical_f1_mean,pyramidal_apical_f1_sd,pyramidal_apical_f1_min,pyramidal_apical_f1_max,interneuron_neurite_f1_mean,interneuron_neurite_f1_sd,interneuron_neurite_f1_min,interneuron_neurite_f1_max
v12_branch3_gt_celltype,3,0.9832,0.001558845726812,0.9823,0.985,0.9543333333333334,0.0041186567389542,0.9509,0.9589,0.9933666666666668,0.0008736894948054,0.9924,0.9941,0.9535,0.0037322915213042,0.9492,0.9559,0.916,0.0095519631490076,0.9098,0.927,0.9250923150464068,0.0055798593720885,0.9190958784346376,0.9301318298969072,0.6554433333333334,0.0040798570236386,0.65101,0.6590400000000001,1.0,0.0,1.0,1.0,0.9567666666666668,0.0050856005872791,0.9528,0.9625,0.9209333333333332,0.0113465119456744,0.912,0.9337,0.9705333333333334,0.0013796134724382,0.9695,0.9721
