file,cell_type_gt,n_nodes,accuracy,neurite_macro_f1,soma_f1,axon_f1,basal_f1,apical_f1,pred_soma,pred_axon,pred_basal,pred_apical
hpf_ca1__202674_003_edited.swc,pyramidal,17479,1.000000,1.000000,1.000000,1.000000,1.000000,,1,15355,2123,0
hpf_ca1__202674_006_edited.swc,pyramidal,38871,0.962080,0.751900,1.000000,1.000000,0.503700,,1,36648,748,1474
hpf_ca1__202674_035_edited.swc,pyramidal,45387,1.000000,1.000000,1.000000,1.000000,1.000000,,1,42282,3104,0
hpf_ca1__202674_041_edited.swc,pyramidal,3799,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2564,1234,0
hpf_ca1__202679_004_edited.swc,pyramidal,46331,1.000000,1.000000,1.000000,1.000000,1.000000,,1,44586,1744,0
hpf_ca1__202679_020_edited.swc,pyramidal,30391,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,26550,1394,2446
hpf_ca1__202679_023_edited.swc,pyramidal,21367,1.000000,1.000000,1.000000,1.000000,1.000000,,1,18061,3305,0
hpf_ca1__202679_024_edited.swc,pyramidal,22117,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,19349,1107,1660
hpf_ca1__202679_026_edited.swc,pyramidal,23480,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,20445,1007,2027
hpf_ca1__202680_001_edited.swc,pyramidal,45108,1.000000,1.000000,1.000000,1.000000,1.000000,,1,42964,2143,0
hpf_ca1__202680_003_edited.swc,pyramidal,24213,1.000000,1.000000,1.000000,1.000000,1.000000,,1,22223,1989,0
hpf_ca1__202680_006_edited.swc,pyramidal,25446,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,22113,1215,2117
hpf_ca1__202680_011_edited.swc,pyramidal,12491,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,10061,1027,1402
hpf_ca1__202680_012_edited.swc,pyramidal,99876,0.999990,0.666600,1.000000,1.000000,0.999900,0.000000,1,95753,4122,0
hpf_ca1__202680_030_edited.swc,pyramidal,27997,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,23573,1067,3356
hpf_ca1__202681_016_edited.swc,pyramidal,16928,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,13896,966,2065
hpf_ca1__202682_015_edited.swc,pyramidal,38863,0.900008,0.500000,1.000000,1.000000,0.000000,,1,34976,0,3886
hpf_ca1__202682_017_edited.swc,pyramidal,16363,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,12938,1185,2239
hpf_ca1__202803_002_edited.swc,pyramidal,58789,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,55646,1252,1890
hpf_ca1__202807_022_edited.swc,pyramidal,75846,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,72358,1240,2247
hpf_ca1__202807_028_edited.swc,pyramidal,38279,1.000000,1.000000,1.000000,1.000000,1.000000,,1,36460,1818,0
hpf_ca1__202809_005_edited.swc,pyramidal,42184,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,38018,1323,2842
hpf_ca1__202829_049_edited.swc,pyramidal,46877,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,42054,2316,2506
hpf_ca1__202829_057_edited.swc,pyramidal,15510,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,12146,1224,2139
hpf_ca1__202829_061_edited.swc,pyramidal,35800,1.000000,1.000000,1.000000,1.000000,1.000000,,1,32891,2908,0
hpf_ca1__202829_066_edited.swc,pyramidal,18700,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,15591,1192,1916
hpf_ca1__202829_095_edited.swc,pyramidal,8287,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,5986,922,1378
hpf_ca1__202829_099_edited.swc,pyramidal,12775,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,10343,932,1499
hpf_ca1__202829_121_edited.swc,pyramidal,11462,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,8481,972,2008
hpf_ca1__202831_001_edited.swc,pyramidal,15834,1.000000,1.000000,1.000000,1.000000,1.000000,,1,14472,1361,0
hpf_ca1__210009_012_edited.swc,pyramidal,17495,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,14675,1106,1713
hpf_ca1__210009_025_edited.swc,pyramidal,31946,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,28783,717,2445
hpf_ca1__210012_002_edited.swc,pyramidal,37117,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,33191,1480,2445
hpf_ca1__210013_014_edited.swc,pyramidal,16151,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,11680,2062,2408
hpf_ca1__210014_017_edited.swc,pyramidal,62516,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,59587,1027,1901
hpf_ca1__210014_024_edited.swc,pyramidal,56052,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,53904,915,1232
hpf_ca1__210014_033_edited.swc,pyramidal,73147,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,70424,871,1851
hpf_ca1__210014_037_edited.swc,pyramidal,12503,0.906982,0.599700,1.000000,1.000000,0.000000,0.799200,1,9025,0,3477
hpf_ca1__210014_055_edited.swc,pyramidal,39205,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,36542,891,1771
hpf_ca1__210014_061_edited.swc,pyramidal,45975,1.000000,1.000000,1.000000,1.000000,1.000000,,1,43012,2962,0
hpf_ca1__210014_069_edited.swc,pyramidal,17111,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,14830,718,1562
hpf_ca1__210014_074_edited.swc,pyramidal,26033,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,23335,1114,1583
hpf_ca1__210014_079_edited.swc,pyramidal,24852,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,21457,1167,2227
hpf_ca1__210107_018_edited.swc,pyramidal,19372,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,15842,1178,2351
hpf_ca1__210107_026_edited.swc,pyramidal,17838,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,15135,868,1834
hpf_ca1__210107_029_edited.swc,pyramidal,12726,0.064985,0.333300,1.000000,0.000000,1.000000,0.000000,1,10765,826,1134
hpf_ca1__210107_034_edited.swc,pyramidal,23453,0.954974,0.600400,1.000000,1.000000,0.000000,0.801200,1,20268,0,3184
hpf_ca1__210107_047_edited.swc,pyramidal,23770,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,20667,1025,2077
hpf_ca1__210107_052_edited.swc,pyramidal,22328,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,20047,1029,1251
hpf_ca1__210107_053_edited.swc,pyramidal,15647,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,12880,942,1824
hpf_ca1__210109_004_edited.swc,pyramidal,123646,0.980598,0.541500,1.000000,1.000000,0.624500,0.000000,1,119251,4394,0
hpf_ca1__210109_007_edited.swc,pyramidal,30471,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,27692,1218,1560
hpf_ca1__210109_046_edited.swc,pyramidal,10967,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,8686,833,1447
hpf_ca1__210110_003_edited.swc,pyramidal,26920,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,23621,1109,2189
hpf_ca1__210110_007_edited.swc,pyramidal,13354,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,10141,1036,2176
hpf_ca1__210110_020_edited.swc,pyramidal,16349,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,13890,873,1585
hpf_ca1__210110_022_edited.swc,pyramidal,14371,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,11114,1143,2113
hpf_ca1__210110_047_edited.swc,pyramidal,12428,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,9570,950,1907
hpf_ca1__210111_005_edited.swc,pyramidal,35321,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,31650,1477,2193
hpf_ca1__210111_020_edited.swc,pyramidal,54632,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,51466,1297,1868
hpf_ca1__210111_095_edited.swc,pyramidal,22300,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,19097,1377,1825
hpf_ca1__210111_098_edited.swc,pyramidal,8997,0.794376,0.500000,1.000000,1.000000,0.000000,,1,7146,0,1850
hpf_ca1__210111_161_edited.swc,pyramidal,23406,1.000000,1.000000,1.000000,1.000000,1.000000,,1,21480,1925,0
hpf_ca1__210111_193_edited.swc,pyramidal,35410,1.000000,1.000000,1.000000,1.000000,1.000000,,1,33607,1802,0
hpf_ca1__210132_004_edited.swc,pyramidal,18415,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,15745,618,2051
hpf_ca1__210248_012_edited.swc,pyramidal,66197,0.962596,0.562300,1.000000,1.000000,0.000000,0.686900,1,61004,0,5192
hpf_ca1__210248_013_edited.swc,pyramidal,48435,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,44628,1651,2155
hpf_ca1__210248_026_edited.swc,pyramidal,31542,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,27513,1600,2428
hpf_ca1__210248_049_edited.swc,pyramidal,45997,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,41640,1432,2924
hpf_ca1__210249_008_edited.swc,pyramidal,23651,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,20199,1285,2166
hpf_ca1__210253_001_edited.swc,pyramidal,29412,1.000000,1.000000,1.000000,1.000000,1.000000,,1,27194,2217,0
hpf_ca1__210253_003_edited.swc,pyramidal,29109,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,25326,943,2839
hpf_ca1__210253_004_edited.swc,pyramidal,26145,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,22816,1161,2167
hpf_ca1__210253_014_edited.swc,pyramidal,37312,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,34650,1109,1552
hpf_ca1__210253_018_edited.swc,pyramidal,16666,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,14256,859,1550
hpf_ca1__210665_038_edited.swc,pyramidal,18554,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,15990,576,1987
hpf_ca1__210671_034_edited.swc,pyramidal,19598,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,17112,677,1808
hpf_ca1__210671_035_edited.swc,pyramidal,8490,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,6636,525,1328
hpf_ca1__210698_007_edited.swc,pyramidal,21438,0.997248,0.989000,1.000000,1.000000,0.980000,0.987100,1,17680,1446,2311
hpf_ca1__210698_026_edited.swc,pyramidal,16259,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,13232,655,2371
hpf_ca1__210701_011_edited.swc,pyramidal,46371,0.758383,0.579100,1.000000,0.853800,0.304400,,1,32715,13655,0
hpf_ca1__210701_015_edited.swc,pyramidal,15767,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,13440,690,1636
hpf_ca1__210701_017_edited.swc,pyramidal,90478,0.986328,0.919400,1.000000,1.000000,0.838700,,1,86023,3217,1237
hpf_ca1__210702_015_edited.swc,pyramidal,21220,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,18089,1072,2058
hpf_ca1__210702_029_edited.swc,pyramidal,22419,1.000000,1.000000,1.000000,1.000000,1.000000,,1,21183,1235,0
hpf_ca1__210703_019_edited.swc,pyramidal,44561,1.000000,1.000000,1.000000,1.000000,1.000000,,1,42534,2026,0
hpf_ca1__210703_025_edited.swc,pyramidal,22735,1.000000,1.000000,1.000000,1.000000,1.000000,,1,21434,1300,0
hpf_ca1__210711_011_edited.swc,pyramidal,17556,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,14581,1069,1905
hpf_ca1__210711_012_edited.swc,pyramidal,34008,1.000000,1.000000,1.000000,1.000000,1.000000,,1,32367,1640,0
hpf_ca1__210711_021_edited.swc,pyramidal,35761,1.000000,1.000000,1.000000,1.000000,1.000000,,1,34194,1566,0
