path,rel_path,cell_type,source,n_bytes,parseable,non_empty,has_soma,single_root,no_orphan,has_neurites,radius_positive,coords_finite,reasonable_size,n_nodes,n_soma,n_axon,n_basal,n_apical,n_other,n_roots,n_orphan,n_custom_type_nodes_raw,custom_type_values_raw,n_soma_raw,n_soma_groups,n_soma_nodes_removed,n_nodes_raw,qc_pass,qc_reason
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202243_003_edited.swc,pyramidal/swc/hpf_ca1__202243_003_edited.swc,pyramidal,hpf_ca1,950708,True,True,True,True,True,True,True,True,True,16874,1,14391,866,1616,0,1,0,2,"10:1,11:1",1,1,0,16874,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202243_004_edited.swc,pyramidal/swc/hpf_ca1__202243_004_edited.swc,pyramidal,hpf_ca1,1193814,True,True,True,True,True,True,True,True,True,21088,1,18015,875,2197,0,1,0,4,10:4,1,1,0,21088,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202243_005_edited.swc,pyramidal/swc/hpf_ca1__202243_005_edited.swc,pyramidal,hpf_ca1,1793423,True,True,True,True,True,True,True,True,True,31496,1,30368,1127,0,0,1,0,5,10:5,1,1,0,31496,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202243_006_edited.swc,pyramidal/swc/hpf_ca1__202243_006_edited.swc,pyramidal,hpf_ca1,1662410,True,True,True,True,True,True,True,True,True,29224,1,27943,1280,0,0,1,0,16,"10:15,12:1",1,1,0,29224,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202243_007_edited.swc,pyramidal/swc/hpf_ca1__202243_007_edited.swc,pyramidal,hpf_ca1,1200289,True,True,True,True,True,True,True,True,True,21201,1,19193,2007,0,0,1,0,6,"10:3,11:1,12:2",1,1,0,21201,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202243_008_edited.swc,pyramidal/swc/hpf_ca1__202243_008_edited.swc,pyramidal,hpf_ca1,1533135,True,True,True,True,True,True,True,True,True,26979,1,22304,2162,2512,0,1,0,1,12:1,1,1,0,26979,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202243_009_edited.swc,pyramidal/swc/hpf_ca1__202243_009_edited.swc,pyramidal,hpf_ca1,996138,True,True,True,True,True,True,True,True,True,17660,1,13999,1435,2225,0,1,0,0,,1,1,0,17660,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202243_010_edited.swc,pyramidal/swc/hpf_ca1__202243_010_edited.swc,pyramidal,hpf_ca1,1156687,True,True,True,True,True,True,True,True,True,20445,1,16201,1117,3126,0,1,0,1,10:1,1,1,0,20445,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202243_011_edited.swc,pyramidal/swc/hpf_ca1__202243_011_edited.swc,pyramidal,hpf_ca1,1525255,True,True,True,True,True,True,True,True,True,26842,1,19611,5331,1899,0,1,0,2,"10:1,11:1",1,1,0,26842,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202243_012_edited.swc,pyramidal/swc/hpf_ca1__202243_012_edited.swc,pyramidal,hpf_ca1,627733,True,True,True,True,True,True,True,True,True,11273,1,8152,614,2506,0,1,0,0,,1,1,0,11273,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202243_013_edited.swc,pyramidal/swc/hpf_ca1__202243_013_edited.swc,pyramidal,hpf_ca1,2160860,True,True,True,True,True,True,True,True,True,37867,1,34882,1196,1788,0,1,0,2,10:2,1,1,0,37867,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202243_014_edited.swc,pyramidal/swc/hpf_ca1__202243_014_edited.swc,pyramidal,hpf_ca1,658279,True,True,True,True,True,True,True,True,True,11799,1,8818,2980,0,0,1,0,0,,1,1,0,11799,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202243_015_edited.swc,pyramidal/swc/hpf_ca1__202243_015_edited.swc,pyramidal,hpf_ca1,335269,True,True,True,True,True,True,True,True,True,6058,1,2342,1291,2424,0,1,0,1,10:1,1,1,0,6058,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202243_016_edited.swc,pyramidal/swc/hpf_ca1__202243_016_edited.swc,pyramidal,hpf_ca1,398998,True,True,True,True,True,True,True,True,True,7203,1,3116,1299,2787,0,1,0,0,,1,1,0,7203,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202244_001_edited.swc,pyramidal/swc/hpf_ca1__202244_001_edited.swc,pyramidal,hpf_ca1,915403,True,True,True,True,True,True,True,True,True,16261,1,12134,2059,2067,0,1,0,4,10:4,1,1,0,16261,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202244_002_edited.swc,pyramidal/swc/hpf_ca1__202244_002_edited.swc,pyramidal,hpf_ca1,584895,True,True,True,True,True,True,True,True,True,10527,1,7636,1136,1754,0,1,0,0,,1,1,0,10527,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202244_004_edited.swc,pyramidal/swc/hpf_ca1__202244_004_edited.swc,pyramidal,hpf_ca1,1059260,True,True,True,True,True,True,True,True,True,18757,1,15262,1771,1723,0,1,0,2,10:2,1,1,0,18757,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202244_005_edited.swc,pyramidal/swc/hpf_ca1__202244_005_edited.swc,pyramidal,hpf_ca1,944794,True,True,True,True,True,True,True,True,True,16774,1,13775,1446,1552,0,1,0,2,10:2,1,1,0,16774,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202244_006_edited.swc,pyramidal/swc/hpf_ca1__202244_006_edited.swc,pyramidal,hpf_ca1,1508952,True,True,True,True,True,True,True,True,True,26558,1,23663,938,1956,0,1,0,7,10:7,1,1,0,26558,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202244_007_edited.swc,pyramidal/swc/hpf_ca1__202244_007_edited.swc,pyramidal,hpf_ca1,678347,True,True,True,True,True,True,True,True,True,12143,1,10872,526,744,0,1,0,3,10:3,1,1,0,12143,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202244_008_edited.swc,pyramidal/swc/hpf_ca1__202244_008_edited.swc,pyramidal,hpf_ca1,537430,True,True,True,True,True,True,True,True,True,9690,1,6646,1034,2009,0,1,0,3,"10:2,12:1",1,1,0,9690,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202244_009_edited.swc,pyramidal/swc/hpf_ca1__202244_009_edited.swc,pyramidal,hpf_ca1,2821154,True,True,True,True,True,True,True,True,True,49317,1,44741,2368,2207,0,1,0,15,"10:14,12:1",1,1,0,49317,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202244_014_edited.swc,pyramidal/swc/hpf_ca1__202244_014_edited.swc,pyramidal,hpf_ca1,113280,True,True,True,True,True,True,True,True,True,2068,1,1244,823,0,0,1,0,0,,1,1,0,2068,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202244_015_edited.swc,pyramidal/swc/hpf_ca1__202244_015_edited.swc,pyramidal,hpf_ca1,82680,True,True,True,True,True,True,True,True,True,1518,1,846,671,0,0,1,0,0,,1,1,0,1518,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202244_016_edited.swc,pyramidal/swc/hpf_ca1__202244_016_edited.swc,pyramidal,hpf_ca1,121886,True,True,True,True,True,True,True,True,True,2222,1,1483,0,738,0,1,0,0,,1,1,0,2222,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202244_018_edited.swc,pyramidal/swc/hpf_ca1__202244_018_edited.swc,pyramidal,hpf_ca1,112482,True,True,True,True,True,True,True,True,True,2053,1,1364,0,688,0,1,0,0,,1,1,0,2053,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202244_019_edited.swc,pyramidal/swc/hpf_ca1__202244_019_edited.swc,pyramidal,hpf_ca1,135454,True,True,True,True,True,True,True,True,True,2467,1,1601,0,865,0,1,0,2,"10:1,12:1",1,1,0,2467,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202244_020_edited.swc,pyramidal/swc/hpf_ca1__202244_020_edited.swc,pyramidal,hpf_ca1,106210,True,True,True,True,True,True,True,True,True,1941,1,1144,0,796,0,1,0,0,,1,1,0,1941,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202246_001_edited.swc,pyramidal/swc/hpf_ca1__202246_001_edited.swc,pyramidal,hpf_ca1,1876876,True,True,True,True,True,True,True,True,True,32941,1,22162,8583,2195,0,1,0,4,10:4,1,1,0,32941,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202246_002_edited.swc,pyramidal/swc/hpf_ca1__202246_002_edited.swc,pyramidal,hpf_ca1,1891061,True,True,True,True,True,True,True,True,True,33186,1,30990,1122,1073,0,1,0,15,10:15,1,1,0,33186,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202246_003_edited.swc,pyramidal/swc/hpf_ca1__202246_003_edited.swc,pyramidal,hpf_ca1,490938,True,True,True,True,True,True,True,True,True,8855,1,7672,1182,0,0,1,0,3,10:3,1,1,0,8855,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202246_004_edited.swc,pyramidal/swc/hpf_ca1__202246_004_edited.swc,pyramidal,hpf_ca1,843541,True,True,True,True,True,True,True,True,True,15012,1,12729,2282,0,0,1,0,26,"10:9,11:10,12:7",1,1,0,15012,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202246_005_edited.swc,pyramidal/swc/hpf_ca1__202246_005_edited.swc,pyramidal,hpf_ca1,7739637,True,True,True,True,True,True,True,True,True,133490,1,131322,2167,0,0,1,0,10,10:10,1,1,0,133490,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202246_012_edited.swc,pyramidal/swc/hpf_ca1__202246_012_edited.swc,pyramidal,hpf_ca1,3160334,True,True,True,True,True,True,True,True,True,55209,1,52986,2222,0,0,1,0,5,10:5,1,1,0,55209,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202246_017_edited.swc,pyramidal/swc/hpf_ca1__202246_017_edited.swc,pyramidal,hpf_ca1,2671301,True,True,True,True,True,True,True,True,True,46720,1,44278,268,2173,0,1,0,1,10:1,1,1,0,46720,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202246_023_edited.swc,pyramidal/swc/hpf_ca1__202246_023_edited.swc,pyramidal,hpf_ca1,3325766,True,True,True,True,True,True,True,True,True,58077,1,55338,2738,0,0,1,0,3,10:3,1,1,0,58077,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202246_024_edited.swc,pyramidal/swc/hpf_ca1__202246_024_edited.swc,pyramidal,hpf_ca1,3509519,True,True,True,True,True,True,True,True,True,61272,1,58002,3269,0,0,1,0,5,10:5,1,1,0,61272,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202246_025_edited.swc,pyramidal/swc/hpf_ca1__202246_025_edited.swc,pyramidal,hpf_ca1,1803988,True,True,True,True,True,True,True,True,True,31673,1,28152,1261,2259,0,1,0,5,10:5,1,1,0,31673,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202246_026_edited.swc,pyramidal/swc/hpf_ca1__202246_026_edited.swc,pyramidal,hpf_ca1,830369,True,True,True,True,True,True,True,True,True,14784,1,12891,572,1320,0,1,0,0,,1,1,0,14784,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202246_027_edited.swc,pyramidal/swc/hpf_ca1__202246_027_edited.swc,pyramidal,hpf_ca1,947948,True,True,True,True,True,True,True,True,True,16827,1,14233,933,1660,0,1,0,2,"10:1,12:1",1,1,0,16827,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202246_028_edited.swc,pyramidal/swc/hpf_ca1__202246_028_edited.swc,pyramidal,hpf_ca1,3057880,True,True,True,True,True,True,True,True,True,53427,1,48704,1693,3029,0,1,0,6,"10:2,11:1,12:3",1,1,0,53427,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202246_029_edited.swc,pyramidal/swc/hpf_ca1__202246_029_edited.swc,pyramidal,hpf_ca1,836433,True,True,True,True,True,True,True,True,True,14891,1,8437,6453,0,0,1,0,12,10:12,1,1,0,14891,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202246_030_edited.swc,pyramidal/swc/hpf_ca1__202246_030_edited.swc,pyramidal,hpf_ca1,2423796,True,True,True,True,True,True,True,True,True,42435,1,39784,867,1783,0,1,0,8,10:8,1,1,0,42435,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202246_031_edited.swc,pyramidal/swc/hpf_ca1__202246_031_edited.swc,pyramidal,hpf_ca1,1262278,True,True,True,True,True,True,True,True,True,22284,1,19485,915,1883,0,1,0,3,10:3,1,1,0,22284,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202246_032_edited.swc,pyramidal/swc/hpf_ca1__202246_032_edited.swc,pyramidal,hpf_ca1,3627367,True,True,True,True,True,True,True,True,True,63313,1,59675,753,2884,0,1,0,1,10:1,1,1,0,63313,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202248_001_edited.swc,pyramidal/swc/hpf_ca1__202248_001_edited.swc,pyramidal,hpf_ca1,1672274,True,True,True,True,True,True,True,True,True,29389,1,25078,2330,1980,0,1,0,5,10:5,1,1,0,29389,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202248_005_edited.swc,pyramidal/swc/hpf_ca1__202248_005_edited.swc,pyramidal,hpf_ca1,777120,True,True,True,True,True,True,True,True,True,13865,1,10970,983,1911,0,1,0,2,10:2,1,1,0,13865,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202248_006_edited.swc,pyramidal/swc/hpf_ca1__202248_006_edited.swc,pyramidal,hpf_ca1,2120029,True,True,True,True,True,True,True,True,True,37156,1,33085,4070,0,0,1,0,7,10:7,1,1,0,37156,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202248_007_edited.swc,pyramidal/swc/hpf_ca1__202248_007_edited.swc,pyramidal,hpf_ca1,1206631,True,True,True,True,True,True,True,True,True,21312,1,19347,1964,0,0,1,0,16,10:16,1,1,0,21312,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202248_008_edited.swc,pyramidal/swc/hpf_ca1__202248_008_edited.swc,pyramidal,hpf_ca1,1041655,True,True,True,True,True,True,True,True,True,18452,1,15846,796,1809,0,1,0,10,10:10,1,1,0,18452,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202248_009_edited.swc,pyramidal/swc/hpf_ca1__202248_009_edited.swc,pyramidal,hpf_ca1,696950,True,True,True,True,True,True,True,True,True,12469,1,10071,832,1565,0,1,0,6,10:6,1,1,0,12469,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202248_010_edited.swc,pyramidal/swc/hpf_ca1__202248_010_edited.swc,pyramidal,hpf_ca1,5057534,True,True,True,True,True,True,True,True,True,88120,1,84098,4021,0,0,1,0,10,"10:4,11:3,12:3",1,1,0,88120,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202248_011_edited.swc,pyramidal/swc/hpf_ca1__202248_011_edited.swc,pyramidal,hpf_ca1,4724175,True,True,True,True,True,True,True,True,True,82341,1,79759,2581,0,0,1,0,14,"10:1,11:8,12:5",1,1,0,82341,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202248_014_edited.swc,pyramidal/swc/hpf_ca1__202248_014_edited.swc,pyramidal,hpf_ca1,2087445,True,True,True,True,True,True,True,True,True,36596,1,32521,4074,0,0,1,0,17,10:17,1,1,0,36596,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202248_016_edited.swc,pyramidal/swc/hpf_ca1__202248_016_edited.swc,pyramidal,hpf_ca1,833510,True,True,True,True,True,True,True,True,True,14839,1,12249,1036,1553,0,1,0,6,"11:2,12:4",1,1,0,14839,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202248_018_edited.swc,pyramidal/swc/hpf_ca1__202248_018_edited.swc,pyramidal,hpf_ca1,831322,True,True,True,True,True,True,True,True,True,14799,1,10977,2011,1810,0,1,0,2,10:2,1,1,0,14799,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202248_019_edited.swc,pyramidal/swc/hpf_ca1__202248_019_edited.swc,pyramidal,hpf_ca1,482127,True,True,True,True,True,True,True,True,True,8697,1,6799,716,1181,0,1,0,6,10:6,1,1,0,8697,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202248_020_edited.swc,pyramidal/swc/hpf_ca1__202248_020_edited.swc,pyramidal,hpf_ca1,1921671,True,True,True,True,True,True,True,True,True,33729,1,32409,1319,0,0,1,0,0,,1,1,0,33729,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202248_022_edited.swc,pyramidal/swc/hpf_ca1__202248_022_edited.swc,pyramidal,hpf_ca1,745184,True,True,True,True,True,True,True,True,True,13308,1,10460,1174,1673,0,1,0,4,10:4,1,1,0,13308,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202248_023_edited.swc,pyramidal/swc/hpf_ca1__202248_023_edited.swc,pyramidal,hpf_ca1,221265,True,True,True,True,True,True,True,True,True,4011,1,1346,710,1954,0,1,0,0,,1,1,0,4011,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202248_024_edited.swc,pyramidal/swc/hpf_ca1__202248_024_edited.swc,pyramidal,hpf_ca1,1403776,True,True,True,True,True,True,True,True,True,24732,1,21178,1377,2176,0,1,0,0,,1,1,0,24732,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202249_002_edited.swc,pyramidal/swc/hpf_ca1__202249_002_edited.swc,pyramidal,hpf_ca1,1260398,True,True,True,True,True,True,True,True,True,22245,1,21221,1023,0,0,1,0,3,10:3,1,1,0,22245,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202249_003_edited.swc,pyramidal/swc/hpf_ca1__202249_003_edited.swc,pyramidal,hpf_ca1,341231,True,True,True,True,True,True,True,True,True,6165,1,5608,556,0,0,1,0,1,10:1,1,1,0,6165,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202249_005_edited.swc,pyramidal/swc/hpf_ca1__202249_005_edited.swc,pyramidal,hpf_ca1,3357297,True,True,True,True,True,True,True,True,True,58625,1,53615,2220,2789,0,1,0,1,10:1,1,1,0,58625,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202249_006_edited.swc,pyramidal/swc/hpf_ca1__202249_006_edited.swc,pyramidal,hpf_ca1,4073222,True,True,True,True,True,True,True,True,True,71048,1,66962,1695,2390,0,1,0,0,,1,1,0,71048,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202249_007_edited.swc,pyramidal/swc/hpf_ca1__202249_007_edited.swc,pyramidal,hpf_ca1,1484914,True,True,True,True,True,True,True,True,True,26141,1,23620,1055,1465,0,1,0,3,10:3,1,1,0,26141,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202249_008_edited.swc,pyramidal/swc/hpf_ca1__202249_008_edited.swc,pyramidal,hpf_ca1,1402444,True,True,True,True,True,True,True,True,True,24715,1,21894,1016,1804,0,1,0,7,10:7,1,1,0,24715,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202249_011_edited.swc,pyramidal/swc/hpf_ca1__202249_011_edited.swc,pyramidal,hpf_ca1,995131,True,True,True,True,True,True,True,True,True,17644,1,14649,1061,1933,0,1,0,5,"10:4,12:1",1,1,0,17644,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202249_012_edited.swc,pyramidal/swc/hpf_ca1__202249_012_edited.swc,pyramidal,hpf_ca1,2323842,True,True,True,True,True,True,True,True,True,40694,1,37784,2909,0,0,1,0,8,"10:3,12:5",1,1,0,40694,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202249_013_edited.swc,pyramidal/swc/hpf_ca1__202249_013_edited.swc,pyramidal,hpf_ca1,3533210,True,True,True,True,True,True,True,True,True,61684,1,59537,2146,0,0,1,0,3,"10:1,12:2",1,1,0,61684,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202249_014_edited.swc,pyramidal/swc/hpf_ca1__202249_014_edited.swc,pyramidal,hpf_ca1,1893848,True,True,True,True,True,True,True,True,True,33233,1,29909,1475,1848,0,1,0,4,"10:3,11:1",1,1,0,33233,True,
