file,xmodel_v12ens_seed42_axon_frac,xmodel_v12ens_seed42_basal_frac,xmodel_v12ens_seed42_apical_frac,xmodel_v12ens_seed42_class_count,xmodel_v12ens_seed42_v12_l1_frac_delta,xmodel_v12ens_seed42_v12_apical_frac_delta,xmodel_v12ens_seed42_v12_axon_frac_delta,xmodel_v12ens_seed42_v12_apical_zero_mismatch,xmodel_v12ens_seed42_v12_axon_zero_mismatch,xmodel_v12ens_seed42_stage1_is_pyramidal,xmodel_v12ens_seed42_stage1_disagree,xmodel_v12ens_seed42_stage1_conf,xmodel_v12ens_seed789_axon_frac,xmodel_v12ens_seed789_basal_frac,xmodel_v12ens_seed789_apical_frac,xmodel_v12ens_seed789_class_count,xmodel_v12ens_seed789_v12_l1_frac_delta,xmodel_v12ens_seed789_v12_apical_frac_delta,xmodel_v12ens_seed789_v12_axon_frac_delta,xmodel_v12ens_seed789_v12_apical_zero_mismatch,xmodel_v12ens_seed789_v12_axon_zero_mismatch,xmodel_v12ens_seed789_stage1_is_pyramidal,xmodel_v12ens_seed789_stage1_disagree,xmodel_v12ens_seed789_stage1_conf,xmodel_v12ens_l1_mean,xmodel_v12ens_l1_max,xmodel_v12ens_l1_std,xmodel_v12ens_apical_delta_mean,xmodel_v12ens_apical_delta_max,xmodel_v12ens_axon_delta_mean,xmodel_v12ens_axon_delta_max,xmodel_v12ens_apical_present_vote_frac,xmodel_v12ens_axon_present_vote_frac,xmodel_v12ens_apical_presence_disagreement,xmodel_v12ens_axon_presence_disagreement,xmodel_v12ens_class_count_mean,xmodel_v12ens_class_count_std,xmodel_v12ens_stage1_pyramidal_vote_frac,xmodel_v12ens_stage1_disagree_mean,xmodel_v12ens_stage1_conf_mean,xmodel_v12ens_stage1_conf_min,xmodel_v12ens_interseed_l1,xmodel_v12ens_interseed_apical_delta,xmodel_v12ens_interseed_axon_delta
hpf_ca1__202668_001_edited.swc,0.9559612135458753,0.044038786454124734,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9960745573043823,0.9559612135458753,0.044038786454124734,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9838194251060486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9899469912052155,0.9838194251060486,0.0,0.0,0.0
hpf_ca1__202668_019_edited.swc,0.9472270065449535,0.052772993455046505,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9986134767532349,0.9472270065449535,0.052772993455046505,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9916260242462158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9951197504997253,0.9916260242462158,0.0,0.0,0.0
hpf_ca1__202669_011_edited.swc,0.9411065095040884,0.05889349049591165,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9988982677459717,0.9411065095040884,0.05889349049591165,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9912944436073303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.995096355676651,0.9912944436073303,0.0,0.0,0.0
hpf_ca1__202669_013_edited.swc,0.8501288221282388,0.0457440085557338,0.10412716931602742,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9985528588294983,0.8501288221282388,0.0457440085557338,0.10412716931602742,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9922088384628296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9953808486461639,0.9922088384628296,0.0,0.0,0.0
hpf_ca1__202669_014_edited.swc,0.9515538502094256,0.048446149790574385,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9982035160064697,0.9515538502094256,0.048446149790574385,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9905633926391602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9943834543228149,0.9905633926391602,0.0,0.0,0.0
hpf_ca1__202671_012_edited.swc,0.9008063987412313,0.09919360125876876,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9962189793586731,0.9008063987412313,0.09919360125876876,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9879833459854126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9921011626720428,0.9879833459854126,0.0,0.0,0.0
hpf_ca1__202674_001_edited.swc,0.9065566254011921,0.0,0.09344337459880789,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.998026430606842,0.9065566254011921,0.0,0.09344337459880789,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9911165237426758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9945714771747589,0.9911165237426758,0.0,0.0,0.0
hpf_ca1__202674_003_edited.swc,0.8785330129305412,0.12146698706945874,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9693013429641724,0.8785330129305412,0.12146698706945874,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9644829630851746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9668921530246735,0.9644829630851746,0.0,0.0,0.0
hpf_ca1__202674_006_edited.swc,0.9428350913300746,0.05716490866992539,0.0,2.0,0.0758425520967327,0.03792127604836635,0.0,1.0,0.0,1.0,0.0,0.998548686504364,0.9428350913300746,0.019243632621559044,0.03792127604836635,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9907180666923523,0.03792127604836635,0.0758425520967327,0.03792127604836635,0.018960638024183175,0.03792127604836635,0.0,0.0,0.5,1.0,1.0,0.0,2.5,0.5,1.0,0.0,0.9946333765983582,0.9907180666923523,0.0758425520967327,0.03792127604836635,0.0
hpf_ca1__202674_035_edited.swc,0.9316088661701847,0.06839113382981536,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9967396855354309,0.9316088661701847,0.06839113382981536,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9899904727935791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.993365079164505,0.9899904727935791,0.0,0.0,0.0
hpf_ca1__202674_041_edited.swc,0.6750921537651395,0.32490784623486046,0.0,2.0,1.350184307530279,0.6750921537651395,0.6750921537651395,1.0,1.0,1.0,0.0,0.885107696056366,0.6750921537651395,0.32490784623486046,0.0,2.0,1.350184307530279,0.6750921537651395,0.6750921537651395,1.0,1.0,1.0,0.0,0.9729881882667542,1.350184307530279,1.350184307530279,0.0,0.6750921537651395,0.6750921537651395,0.6750921537651395,0.6750921537651395,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9290479421615601,0.885107696056366,0.0,0.0,0.0
hpf_ca1__202679_004_edited.swc,0.9623570041010144,0.03764299589898554,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9982624650001526,0.9623570041010144,0.03764299589898554,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9908372163772583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9945498406887054,0.9908372163772583,0.0,0.0,0.0
hpf_ca1__202679_020_edited.swc,0.8736426456071076,0.04587035208950312,0.08048700230338927,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9989557266235352,0.8736426456071076,0.04587035208950312,0.08048700230338927,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9922088384628296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9955822825431824,0.9922088384628296,0.0,0.0,0.0
hpf_ca1__202679_023_edited.swc,0.8453149864270336,0.1546850135729664,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9566152691841125,0.8453149864270336,0.1546850135729664,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9668991565704346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9617572128772736,0.9566152691841125,0.0,0.0,0.0
hpf_ca1__202679_024_edited.swc,0.8748869596672093,0.050054259359739554,0.07505878097305119,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9987357258796692,0.8748869596672093,0.050054259359739554,0.07505878097305119,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9922043085098267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9954700171947479,0.9922043085098267,0.0,0.0,0.0
hpf_ca1__202679_026_edited.swc,0.8707781421695984,0.04288939051918736,0.08633246731121427,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9980389475822449,0.8707781421695984,0.04288939051918736,0.08633246731121427,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.989764928817749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.993901938199997,0.989764928817749,0.0,0.0,0.0
hpf_ca1__202680_001_edited.swc,0.9524907442303855,0.04750925576961447,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9844145774841309,0.9524907442303855,0.04750925576961447,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9693259596824646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9768702685832977,0.9693259596824646,0.0,0.0,0.0
hpf_ca1__202680_003_edited.swc,0.917850652568974,0.08214934743102593,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9968906044960022,0.917850652568974,0.08214934743102593,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9789191484451294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9879048764705658,0.9789191484451294,0.0,0.0,0.0
hpf_ca1__202680_006_edited.swc,0.869050894085282,0.04775004912556494,0.08319905678915307,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9969869256019592,0.869050894085282,0.04775004912556494,0.08319905678915307,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9915757775306702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9942813515663147,0.9915757775306702,0.0,0.0,0.0
hpf_ca1__202680_011_edited.swc,0.8055244195356285,0.0822257806244996,0.11224979983987189,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9987626075744629,0.8055244195356285,0.0822257806244996,0.11224979983987189,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9920963048934937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9954294562339783,0.9920963048934937,0.0,0.0,0.0
hpf_ca1__202680_012_edited.swc,0.9587284105131414,0.04127158948685857,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9987888932228088,0.9587284105131414,0.04127158948685857,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9916233420372009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9952061176300049,0.9916233420372009,0.0,0.0,0.0
hpf_ca1__202680_030_edited.swc,0.8420131447349621,0.03811258751250179,0.11987426775253608,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9987682700157166,0.8420131447349621,0.03811258751250179,0.11987426775253608,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9919533133506775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.995360791683197,0.9919533133506775,0.0,0.0,0.0
hpf_ca1__202681_016_edited.swc,0.8209369646127489,0.057068588645359485,0.12199444674189165,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.998700737953186,0.8209369646127489,0.057068588645359485,0.12199444674189165,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9921085238456726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9954046308994293,0.9921085238456726,0.0,0.0,0.0
hpf_ca1__202682_015_edited.swc,0.9000051464155215,0.0,0.0999948535844784,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9982888102531433,0.9000051464155215,0.0,0.0999948535844784,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9912870526313782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9947879314422607,0.9912870526313782,0.0,0.0,0.0
hpf_ca1__202682_017_edited.swc,0.7907346290184574,0.07242390905757243,0.13684146192397018,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9987881779670715,0.7907346290184574,0.07242390905757243,0.13684146192397018,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9922088384628296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9954985082149506,0.9922088384628296,0.0,0.0,0.0
hpf_ca1__202803_002_edited.swc,0.9465537184459414,0.021296863305436484,0.03214941824862217,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.99866783618927,0.9465537184459414,0.021296863305436484,0.03214941824862217,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9921482801437378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9954080581665039,0.9921482801437378,0.0,0.0,0.0
hpf_ca1__202807_022_edited.swc,0.9540246555474982,0.016349133100402136,0.029626211352099675,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9985917210578918,0.9540246555474982,0.016349133100402136,0.029626211352099675,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9908267855644226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9947092533111572,0.9908267855644226,0.0,0.0,0.0
hpf_ca1__202807_028_edited.swc,0.9525053555567167,0.04749464444328335,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9984480142593384,0.9525053555567167,0.04749464444328335,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.991446852684021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9949474334716797,0.991446852684021,0.0,0.0,0.0
hpf_ca1__202809_005_edited.swc,0.9012635421852405,0.031363345423511844,0.06737311239124766,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9966310858726501,0.9012635421852405,0.031363345423511844,0.06737311239124766,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9905297160148621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9935804009437561,0.9905297160148621,0.0,0.0,0.0
hpf_ca1__202829_049_edited.swc,0.8971328611656285,0.049406945985152315,0.05346019284921922,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.998843789100647,0.8971328611656285,0.049406945985152315,0.05346019284921922,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9919278621673584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9953858256340027,0.9919278621673584,0.0,0.0,0.0
hpf_ca1__202829_057_edited.swc,0.7831581662260623,0.07892191630666065,0.13791991746727705,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.998873770236969,0.7831581662260623,0.07892191630666065,0.13791991746727705,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9920986890792847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9954862296581268,0.9920986890792847,0.0,0.0,0.0
hpf_ca1__202829_061_edited.swc,0.9187686806894048,0.08123131931059527,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9674404263496399,0.9187686806894048,0.08123131931059527,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9422053694725037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9548228979110718,0.9422053694725037,0.0,0.0,0.0
hpf_ca1__202829_066_edited.swc,0.8337879030964223,0.06374672442376597,0.10246537247981176,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.998753547668457,0.8337879030964223,0.06374672442376597,0.10246537247981176,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9920210242271423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9953872859477997,0.9920210242271423,0.0,0.0,0.0
hpf_ca1__202829_095_edited.swc,0.7224233647115617,0.11127202510258268,0.16630461018585566,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9961167573928833,0.7224233647115617,0.11127202510258268,0.16630461018585566,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9894397854804993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9927782714366913,0.9894397854804993,0.0,0.0,0.0
hpf_ca1__202829_099_edited.swc,0.8096915609832472,0.07296070142476906,0.11734773759198372,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.998257577419281,0.8096915609832472,0.07296070142476906,0.11734773759198372,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9919829964637756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9951202869415283,0.9919829964637756,0.0,0.0,0.0
hpf_ca1__202829_121_edited.swc,0.7399877846610243,0.0848093534595585,0.17520286187941717,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.998364269733429,0.7399877846610243,0.0848093534595585,0.17520286187941717,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9916329383850098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9949986040592194,0.9916329383850098,0.0,0.0,0.0
hpf_ca1__202831_001_edited.swc,0.9140402955851702,0.08595970441482978,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9982048273086548,0.9140402955851702,0.08595970441482978,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9907739758491516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9944894015789032,0.9907739758491516,0.0,0.0,0.0
hpf_ca1__210009_012_edited.swc,0.838859037384246,0.0632216760032011,0.09791928661255288,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9986199140548706,0.838859037384246,0.0632216760032011,0.09791928661255288,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9922088384628296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9954143762588501,0.9922088384628296,0.0,0.0,0.0
hpf_ca1__210009_025_edited.swc,0.9010173736108937,0.02244482704648615,0.07653779934262013,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9972392320632935,0.9010173736108937,0.02244482704648615,0.07653779934262013,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9917486906051636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9944939613342285,0.9917486906051636,0.0,0.0,0.0
hpf_ca1__210012_002_edited.swc,0.8942504580234939,0.03987498652872077,0.06587455544778532,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9980553388595581,0.8942504580234939,0.03987498652872077,0.06587455544778532,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9921482801437378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.995101809501648,0.9921482801437378,0.0,0.0,0.0
hpf_ca1__210013_014_edited.swc,0.7232198142414861,0.1276780185758514,0.14910216718266253,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9887758493423462,0.7232198142414861,0.1276780185758514,0.14910216718266253,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9819685816764832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9853722155094147,0.9819685816764832,0.0,0.0,0.0
hpf_ca1__210014_017_edited.swc,0.9531632408222027,0.0164280572662561,0.03040870191154123,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9986732006072998,0.9531632408222027,0.0164280572662561,0.03040870191154123,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9919260144233704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9952996075153351,0.9919260144233704,0.0,0.0,0.0
hpf_ca1__210014_024_edited.swc,0.9616955986512283,0.016324418832848655,0.021979982515922997,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9987273812294006,0.9616955986512283,0.016324418832848655,0.021979982515922997,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9921290874481201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9954282343387604,0.9921290874481201,0.0,0.0,0.0
hpf_ca1__210014_033_edited.swc,0.9627867552566101,0.011907691466382304,0.02530555327700763,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9987209439277649,0.9627867552566101,0.011907691466382304,0.02530555327700763,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9920260310173035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9953734874725342,0.9920260310173035,0.0,0.0,0.0
hpf_ca1__210014_037_edited.swc,0.7218844984802432,0.0,0.27811550151975684,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9971381425857544,0.7218844984802432,0.0,0.27811550151975684,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9876685738563538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9924033582210541,0.9876685738563538,0.0,0.0,0.0
hpf_ca1__210014_055_edited.swc,0.9320987654320988,0.022727272727272728,0.04517396184062851,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9987064599990845,0.9320987654320988,0.022727272727272728,0.04517396184062851,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9916417598724365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9951741099357605,0.9916417598724365,0.0,0.0,0.0
hpf_ca1__210014_061_edited.swc,0.935572279984339,0.06442772001566102,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9928792119026184,0.935572279984339,0.06442772001566102,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9857106804847717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9892949461936951,0.9857106804847717,0.0,0.0,0.0
hpf_ca1__210014_069_edited.swc,0.8667445938047925,0.04196376388077148,0.091291642314436,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.998602569103241,0.8667445938047925,0.04196376388077148,0.091291642314436,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9921482801437378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9953754246234894,0.9921482801437378,0.0,0.0,0.0
hpf_ca1__210014_074_edited.swc,0.8963967424708051,0.042793484941610324,0.060809772587584514,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9985926747322083,0.8963967424708051,0.042793484941610324,0.060809772587584514,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9910195469856262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9948061108589172,0.9910195469856262,0.0,0.0,0.0
hpf_ca1__210014_079_edited.swc,0.8634260190736791,0.04695988089010503,0.08961410003621585,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9988231062889099,0.8634260190736791,0.04695988089010503,0.08961410003621585,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9922088384628296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9955159723758698,0.9922088384628296,0.0,0.0,0.0
hpf_ca1__210107_018_edited.swc,0.8178204532548655,0.060812554850033555,0.12136699189510092,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9989023208618164,0.8178204532548655,0.060812554850033555,0.12136699189510092,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9920963048934937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.995499312877655,0.9920963048934937,0.0,0.0,0.0
hpf_ca1__210107_026_edited.swc,0.8485171273196165,0.048662891741884845,0.10281998093849863,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9987725615501404,0.8485171273196165,0.048662891741884845,0.10281998093849863,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9922088384628296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.995490700006485,0.9922088384628296,0.0,0.0,0.0
hpf_ca1__210107_029_edited.swc,0.8459724950884087,0.06491159135559921,0.08911591355599215,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9987164735794067,0.8459724950884087,0.06491159135559921,0.08911591355599215,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9921590089797974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.995437741279602,0.9921590089797974,0.0,0.0,0.0
