file,cell_type_gt,n_nodes,accuracy,neurite_macro_f1,soma_f1,axon_f1,basal_f1,apical_f1,pred_soma,pred_axon,pred_basal,pred_apical
neuromorpho__243-3-52LU.swc,pyramidal,680,0.979412,0.662700,1.000000,0.000000,0.988100,1.000000,1,0,595,84
neuromorpho__243-3-5VN.swc,pyramidal,303,0.983498,0.663200,1.000000,0.000000,0.989600,1.000000,1,0,243,59
neuromorpho__243-3-6VN.swc,pyramidal,562,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,307,254
neuromorpho__25o_pyramidal18aFI.swc,pyramidal,752,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,486,265
neuromorpho__28_15.swc,pyramidal,2036,1.000000,1.000000,1.000000,,1.000000,,1,0,2035,0
neuromorpho__28_den_ax.swc,pyramidal,83384,0.995779,0.978500,1.000000,0.997800,0.959100,,1,79251,4132,0
neuromorpho__2_55.swc,pyramidal,90,0.577778,0.364300,1.000000,,0.728600,0.000000,1,0,89,0
neuromorpho__2d.swc,pyramidal,652,0.578221,0.732200,1.000000,,0.732200,,1,0,376,275
neuromorpho__3-ENU2-treated-neuron2.swc,pyramidal,312,1.000000,1.000000,1.000000,,1.000000,,1,0,311,0
neuromorpho__3-ENU2-treated-neuron2_2.swc,pyramidal,1047,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,550,496
neuromorpho__3-wild-type-veichle-neuron1_2.swc,pyramidal,852,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,363,488
neuromorpho__3-wild-type-veichle-neuron3_2.swc,pyramidal,703,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,482,220
neuromorpho__30_12.swc,pyramidal,1694,1.000000,1.000000,1.000000,,1.000000,,1,0,1693,0
neuromorpho__30_13.swc,pyramidal,3551,1.000000,1.000000,1.000000,,1.000000,,1,0,3550,0
neuromorpho__30_den_ax.swc,pyramidal,122122,0.997453,0.983100,1.000000,0.998700,0.967500,,1,117497,4624,0
neuromorpho__31991_cell11.swc,pyramidal,921,0.970684,0.658700,1.000000,0.000000,0.976100,1.000000,1,0,578,342
neuromorpho__31991_cell5.swc,pyramidal,621,0.962963,0.655600,1.000000,0.000000,0.966800,1.000000,1,0,358,262
neuromorpho__32221_cell1.swc,pyramidal,1232,0.982143,0.661400,1.000000,0.000000,0.984200,1.000000,1,0,708,523
neuromorpho__32221_cell11.swc,pyramidal,1418,0.991537,0.664000,1.000000,0.000000,0.992100,1.000000,1,0,769,648
neuromorpho__32221_cell2.swc,pyramidal,938,0.970149,0.657000,1.000000,0.000000,0.971100,1.000000,1,0,498,439
neuromorpho__32221_cell7.swc,pyramidal,2194,0.978578,0.660800,1.000000,0.000000,0.982300,1.000000,1,0,1349,844
neuromorpho__32315V1-4Slice5Cell2.swc,pyramidal,1002,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,438,563
neuromorpho__32368_slide1_cell1.swc,pyramidal,1681,0.983938,0.662900,1.000000,0.000000,0.988700,1.000000,1,0,1207,473
neuromorpho__32_13.swc,pyramidal,2823,1.000000,1.000000,1.000000,,1.000000,,1,0,2822,0
neuromorpho__34--In-vivo-NPY-4-weeks.swc,pyramidal,5482,1.000000,1.000000,1.000000,,1.000000,,1,0,5481,0
neuromorpho__35_den_ax.swc,pyramidal,126678,0.975947,0.819700,1.000000,0.999500,0.640000,,1,121036,2708,2933
neuromorpho__37112_slide1_cell11.swc,pyramidal,1089,0.959596,0.656400,1.000000,0.000000,0.969300,1.000000,1,0,739,349
neuromorpho__37_9.swc,pyramidal,3549,1.000000,1.000000,1.000000,,1.000000,,1,0,3548,0
neuromorpho__389-01-02.swc,pyramidal,672,0.953869,0.631900,1.000000,0.000000,0.895600,1.000000,1,0,164,507
neuromorpho__389-01-05.swc,pyramidal,1021,0.215475,0.208900,1.000000,0.000000,0.626600,0.000000,1,0,480,540
neuromorpho__389-02-04.swc,pyramidal,819,0.210012,0.193900,1.000000,0.000000,0.581600,0.000000,1,0,417,401
neuromorpho__38_7.swc,pyramidal,1556,1.000000,1.000000,1.000000,,1.000000,,1,0,1555,0
neuromorpho__38a.swc,pyramidal,4279,0.000234,0.000000,1.000000,,0.000000,,1,0,0,4278
neuromorpho__391-04.swc,pyramidal,1233,0.661800,0.500000,1.000000,0.000000,1.000000,,1,0,815,417
neuromorpho__39_7.swc,pyramidal,1788,1.000000,1.000000,1.000000,,1.000000,,1,0,1787,0
neuromorpho__39_8.swc,pyramidal,4587,1.000000,1.000000,1.000000,,1.000000,,1,0,4586,0
neuromorpho__3PO2_4.swc,pyramidal,1790,0.797207,0.555800,1.000000,0.000000,0.667300,1.000000,1,0,727,1062
neuromorpho__3PO3_1.swc,pyramidal,1709,0.282621,0.146700,1.000000,0.000000,0.440200,0.000000,1,0,1708,0
neuromorpho__3_den_ax.swc,pyramidal,92297,0.990823,0.533700,1.000000,0.999700,0.601400,0.000000,1,90863,1433,0
neuromorpho__3a_3_1.swc,pyramidal,1407,0.607676,0.755800,1.000000,,0.755800,,1,0,854,552
neuromorpho__3d_2.swc,pyramidal,3779,0.589045,0.741300,1.000000,,0.741300,,1,0,2225,1553
neuromorpho__46-Neurone-2.swc,pyramidal,708,0.864407,0.463600,1.000000,,0.927200,0.000000,1,0,707,0
neuromorpho__4_54.swc,pyramidal,4396,1.000000,1.000000,1.000000,,1.000000,,1,0,4395,0
neuromorpho__4_den_ax.swc,pyramidal,80857,0.989908,0.557500,1.000000,0.999000,0.673600,0.000000,1,79354,1502,0
neuromorpho__4a_3.swc,pyramidal,1775,1.000000,1.000000,1.000000,,1.000000,,1,0,1774,0
neuromorpho__4c_1.swc,pyramidal,1783,1.000000,1.000000,1.000000,,1.000000,,1,0,1782,0
neuromorpho__53-Neurone2.swc,pyramidal,411,0.875912,0.637400,1.000000,0.000000,0.912200,1.000000,1,0,316,94
neuromorpho__554-1-R4.swc,pyramidal,593,0.489039,0.656100,1.000000,,0.656100,,1,0,289,303
neuromorpho__554-1R6.swc,pyramidal,1536,1.000000,1.000000,1.000000,,1.000000,,1,0,1535,0
neuromorpho__554-2-L3.swc,pyramidal,1623,0.819470,0.450400,1.000000,,0.900700,0.000000,1,0,1622,0
neuromorpho__557-2-L2.swc,pyramidal,1275,1.000000,1.000000,1.000000,,1.000000,,1,0,1274,0
neuromorpho__558-2-R3.swc,pyramidal,1456,0.614011,0.253500,1.000000,0.000000,0.760600,0.000000,1,0,1455,0
neuromorpho__560-1-L3.swc,pyramidal,1217,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,780,436
neuromorpho__560-3-R1.swc,pyramidal,1348,0.402077,0.286500,1.000000,,0.573100,0.000000,1,0,1347,0
neuromorpho__560-4-L2.swc,pyramidal,1141,0.832603,0.908600,1.000000,,0.908600,,1,0,949,191
neuromorpho__5_47.swc,pyramidal,1954,1.000000,1.000000,1.000000,,1.000000,,1,0,1953,0
neuromorpho__5_49.swc,pyramidal,969,1.000000,1.000000,1.000000,,1.000000,,1,0,968,0
neuromorpho__621s2c5.swc,pyramidal,902,0.971175,0.656100,1.000000,0.000000,0.968400,1.000000,1,0,425,476
neuromorpho__6b_1.swc,pyramidal,367,1.000000,1.000000,1.000000,,1.000000,,1,0,366,0
neuromorpho__6d.swc,pyramidal,459,0.525054,0.687700,1.000000,,0.687700,,1,218,240,0
neuromorpho__72513V1-2Slice10Cell1.swc,pyramidal,1251,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,810,440
neuromorpho__72513V1-3Slice2Cell1.swc,pyramidal,1282,0.319813,0.242000,1.000000,,0.484000,0.000000,1,0,1281,0
neuromorpho__72513V1-4Slice2Cell4.swc,pyramidal,1063,0.911571,0.911000,1.000000,,0.904700,0.917400,1,0,540,522
neuromorpho__72513V1-4Slice3Cell1.swc,pyramidal,1487,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,828,658
neuromorpho__72715-V1-5Slice4Cell1.swc,pyramidal,738,0.760163,0.431800,1.000000,,0.863500,0.000000,1,0,737,0
neuromorpho__7month-Arctic-13_1.swc,pyramidal,479,1.000000,1.000000,1.000000,,,1.000000,1,0,0,478
neuromorpho__7month-Arctic-20_5.swc,pyramidal,285,1.000000,1.000000,1.000000,,,1.000000,1,0,0,284
neuromorpho__7month-Arctic-9_3.swc,pyramidal,549,1.000000,1.000000,1.000000,,,1.000000,1,0,0,548
neuromorpho__7month-Arctic-C5aR1-KO-11_1.swc,pyramidal,901,1.000000,1.000000,1.000000,,,1.000000,1,0,0,900
neuromorpho__7month-Arctic-C5aR1-KO-11_2.swc,pyramidal,492,1.000000,1.000000,1.000000,,,1.000000,1,0,0,491
neuromorpho__7month-Arctic-C5aR1-KO-15_1.swc,pyramidal,733,1.000000,1.000000,1.000000,,,1.000000,1,0,0,732
neuromorpho__7month-Arctic-C5aR1-KO-24_4.swc,pyramidal,182,1.000000,1.000000,1.000000,,,1.000000,1,0,0,181
neuromorpho__7month-C5aR1-KO-10_2.swc,pyramidal,376,1.000000,1.000000,1.000000,,,1.000000,1,0,0,375
neuromorpho__7month-C5aR1-KO-14_4.swc,pyramidal,879,1.000000,1.000000,1.000000,,,1.000000,1,0,0,878
neuromorpho__7month-C5aR1-KO-14_5.swc,pyramidal,370,1.000000,1.000000,1.000000,,,1.000000,1,0,0,369
neuromorpho__7month-C5aR1-KO-18-4.swc,pyramidal,544,1.000000,1.000000,1.000000,,,1.000000,1,0,0,543
neuromorpho__7month-wt-16_2.swc,pyramidal,702,1.000000,1.000000,1.000000,,,1.000000,1,0,0,701
neuromorpho__7month-wt-16_3.swc,pyramidal,343,1.000000,1.000000,1.000000,,,1.000000,1,0,0,342
neuromorpho__7month-wt-19_3.swc,pyramidal,438,1.000000,1.000000,1.000000,,,1.000000,1,0,0,437
neuromorpho__8--OTC-100-pM-NPY-9-weeks.swc,pyramidal,3316,1.000000,1.000000,1.000000,,1.000000,,1,0,3315,0
neuromorpho__8_43.swc,pyramidal,2276,1.000000,1.000000,1.000000,,1.000000,,1,0,2275,0
neuromorpho__9D1neuron2.swc,pyramidal,2548,0.600863,0.750600,1.000000,,0.750600,,1,0,1530,1017
neuromorpho__9_45.swc,pyramidal,1737,1.000000,1.000000,1.000000,,1.000000,,1,0,1736,0
neuromorpho__A1-4-1-15-JUN-2_final.swc,pyramidal,895,1.000000,1.000000,1.000000,,1.000000,,1,0,894,0
neuromorpho__A1-N3-1_13jun-5-_final.swc,pyramidal,1382,1.000000,1.000000,1.000000,,1.000000,,1,0,1381,0
neuromorpho__A1-n10-3_final.swc,pyramidal,717,1.000000,1.000000,1.000000,,1.000000,,1,0,716,0
neuromorpho__A1-n3-3_final.swc,pyramidal,1046,1.000000,1.000000,1.000000,,1.000000,,1,0,1045,0
neuromorpho__A1-n8-1_final.swc,pyramidal,924,1.000000,1.000000,1.000000,,1.000000,,1,0,923,0
neuromorpho__A1_slide1_neuron4.swc,pyramidal,330,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,18,146,165
neuromorpho__A1_slide2_13.swc,pyramidal,943,0.962884,0.655600,1.000000,0.000000,0.966700,1.000000,1,0,543,399
neuromorpho__A1_slide2_25.swc,pyramidal,563,0.966252,0.651000,1.000000,0.000000,0.957700,0.995400,1,0,234,328
neuromorpho__A1_slide2_27.swc,pyramidal,719,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,11,143,564
neuromorpho__A1_slide2_4.swc,pyramidal,446,0.977578,0.658200,1.000000,0.000000,0.974600,1.000000,1,0,202,243
neuromorpho__A1_slide2_6.swc,pyramidal,389,0.964010,0.654900,1.000000,0.000000,0.964800,1.000000,1,0,206,182
neuromorpho__A1_slide2_8.swc,pyramidal,307,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,20,162,124
neuromorpho__A1_slide2_neuron3_II_III.swc,pyramidal,1236,0.915049,0.642700,1.000000,0.000000,0.928100,1.000000,1,0,783,452
neuromorpho__A1_slide2_neuron5.swc,pyramidal,582,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,28,183,370
neuromorpho__A1_slide2_neuron6.swc,pyramidal,501,0.986028,0.660800,1.000000,0.000000,0.982300,1.000000,1,0,201,299
neuromorpho__A1_slide2_nueron1_II_III.swc,pyramidal,1000,0.867000,0.625300,1.000000,0.000000,0.876000,1.000000,1,0,603,396
neuromorpho__A1_slide3_14.swc,pyramidal,472,0.974576,0.655900,1.000000,0.000000,0.967700,1.000000,1,0,192,279
neuromorpho__A1_slide3_4.swc,pyramidal,396,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,20,234,141
neuromorpho__A1_slide3_6.swc,pyramidal,1107,0.943993,0.650700,1.000000,0.000000,0.952200,1.000000,1,0,679,427
neuromorpho__A1_slide3_7.swc,pyramidal,1506,0.975432,0.658400,1.000000,0.000000,0.975200,1.000000,1,0,764,741
neuromorpho__A1_slide3_neuron5.swc,pyramidal,588,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,31,293,263
neuromorpho__A1_slide4_neuron1.swc,pyramidal,1091,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,37,478,575
neuromorpho__A2-N3-1_final.swc,pyramidal,1014,1.000000,1.000000,1.000000,,1.000000,,1,0,1013,0
neuromorpho__A2-N6-1_final.swc,pyramidal,1194,1.000000,1.000000,1.000000,,1.000000,,1,0,1193,0
neuromorpho__A2_slide2_14.swc,pyramidal,685,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,279,405
neuromorpho__A2_slide2_3.swc,pyramidal,471,0.983015,0.660800,1.000000,0.000000,0.982400,1.000000,1,0,231,239
neuromorpho__A2_slide3_1.swc,pyramidal,489,0.897751,0.622800,1.000000,0.000000,0.868400,1.000000,1,0,215,273
neuromorpho__A2_slide3_15.swc,pyramidal,528,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,247,280
neuromorpho__A2_slide3_20.swc,pyramidal,1003,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,12,266,724
neuromorpho__A2_slide3_9.swc,pyramidal,1155,0.933333,0.646500,1.000000,0.000000,0.939400,1.000000,1,0,674,480
neuromorpho__A2_slide3_neuron3.swc,pyramidal,599,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,44,331,223
neuromorpho__A2_slide3_neuron4_II_III.swc,pyramidal,735,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,70,426,238
neuromorpho__A2_slide3_neuron6.swc,pyramidal,801,0.972534,0.653200,1.000000,0.000000,0.959700,1.000000,1,0,284,516
neuromorpho__A3-N5-2_final.swc,pyramidal,738,1.000000,1.000000,1.000000,,1.000000,,1,0,737,0
neuromorpho__A3-N7-3_final.swc,pyramidal,1171,1.000000,1.000000,1.000000,,1.000000,,1,0,1170,0
neuromorpho__A3-N8-2_final.swc,pyramidal,1330,1.000000,1.000000,1.000000,,1.000000,,1,0,1329,0
neuromorpho__A3-n12-2_final.swc,pyramidal,884,1.000000,1.000000,1.000000,,1.000000,,1,0,883,0
neuromorpho__A3-n15-2_final.swc,pyramidal,1214,1.000000,1.000000,1.000000,,1.000000,,1,0,1213,0
neuromorpho__A3-n6-2_1.swc,pyramidal,1234,1.000000,1.000000,1.000000,,1.000000,,1,0,1233,0
neuromorpho__A3-n9-3_1.swc,pyramidal,983,1.000000,1.000000,1.000000,,1.000000,,1,0,982,0
neuromorpho__A3_slide2_1.swc,pyramidal,582,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,292,289
neuromorpho__A3_slide2_10.swc,pyramidal,1317,0.989370,0.662000,1.000000,0.000000,0.986100,1.000000,1,0,511,805
neuromorpho__A3_slide2_19.swc,pyramidal,605,0.986777,0.661700,1.000000,0.000000,0.985000,1.000000,1,0,270,334
neuromorpho__A3_slide2_6.swc,pyramidal,1085,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,62,287,735
neuromorpho__A3_slide2_9.swc,pyramidal,2087,0.969334,0.653400,1.000000,0.000000,0.960100,1.000000,1,0,834,1252
neuromorpho__A3_slide2_neuron1.swc,pyramidal,404,0.972772,0.655000,1.000000,0.000000,0.964900,1.000000,1,0,162,241
neuromorpho__A3_slide2_neuron4.swc,pyramidal,396,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,26,216,153
neuromorpho__A3_slide3_14.swc,pyramidal,361,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,52,143,165
neuromorpho__A3_slide3_22.swc,pyramidal,450,0.995556,0.664700,1.000000,0.000000,0.994000,1.000000,1,0,169,280
neuromorpho__A3_slide3_23.swc,pyramidal,566,0.985866,0.660200,1.000000,0.000000,0.980600,1.000000,1,0,210,355
neuromorpho__A3_slide3_3.swc,pyramidal,472,0.966102,0.651600,1.000000,0.000000,0.954800,1.000000,1,0,185,286
neuromorpho__A3_slide3_neuron6.swc,pyramidal,579,0.974093,0.658200,1.000000,0.000000,0.974700,1.000000,1,0,304,274
neuromorpho__A4-6-2-2-15-JUN-2_final.swc,pyramidal,809,1.000000,1.000000,1.000000,,1.000000,,1,0,808,0
neuromorpho__A4_slide1_1.swc,pyramidal,288,0.979167,0.658400,1.000000,0.000000,0.975200,1.000000,1,0,124,163
neuromorpho__A4_slide2_10.swc,pyramidal,941,0.988310,0.661300,1.000000,0.000000,0.984000,1.000000,1,0,349,591
neuromorpho__A4_slide2_2.swc,pyramidal,471,0.972399,0.654800,1.000000,0.000000,0.964400,1.000000,1,0,189,281
neuromorpho__A4_slide2_24.swc,pyramidal,530,0.964151,0.651500,1.000000,0.000000,0.954400,1.000000,1,0,218,311
neuromorpho__A4_slide2_3.swc,pyramidal,591,0.972927,0.657100,1.000000,0.000000,0.971200,1.000000,1,0,286,304
neuromorpho__A4_slide2_neuron5.swc,pyramidal,543,0.933702,0.642800,1.000000,0.000000,0.928300,1.000000,1,0,269,273
neuromorpho__A4_slide3_13.swc,pyramidal,459,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,61,167,230
neuromorpho__A4_slide3_neuron1.swc,pyramidal,681,0.955947,0.650500,1.000000,0.000000,0.951600,1.000000,1,0,325,355
neuromorpho__A4_slide4_neuron1.swc,pyramidal,869,0.964327,0.656200,1.000000,0.000000,0.968700,1.000000,1,0,510,358
neuromorpho__A4_slide4_neuron1_II_III.swc,pyramidal,981,0.983690,0.660900,1.000000,0.000000,0.982600,1.000000,1,0,469,511
neuromorpho__A586_NeuronA_40X_Tile_Trace_RK.swc,pyramidal,947,0.761352,0.432200,1.000000,,0.864300,0.000000,1,0,946,0
neuromorpho__A937_NeuronA_40x_Tile_Trace_RK.swc,pyramidal,511,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,235,275
neuromorpho__A937_NeuronC_40x_Tile_Trace_MK.swc,pyramidal,948,0.472574,0.320700,1.000000,,0.641300,0.000000,1,0,947,0
neuromorpho__A998_NeuronA_40x_Tile_Trace_RK.swc,pyramidal,226,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,49,176
neuromorpho__A998_NeuronB_40X_Tile_Trace_RK.swc,pyramidal,300,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,99,200
neuromorpho__AA0310.swc,pyramidal,2234,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1877,356,0
neuromorpho__AA0323.swc,pyramidal,1850,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1407,442,0
neuromorpho__AA0340.swc,pyramidal,4218,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3449,768,0
neuromorpho__AA0347.swc,pyramidal,4986,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4246,739,0
neuromorpho__AA0348.swc,pyramidal,4144,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3035,1108,0
neuromorpho__AA0351.swc,pyramidal,857,1.000000,1.000000,1.000000,1.000000,1.000000,,1,624,232,0
neuromorpho__AA0353.swc,pyramidal,5108,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4495,612,0
neuromorpho__AA0358.swc,pyramidal,5381,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4698,682,0
neuromorpho__AA0365.swc,pyramidal,5205,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4397,807,0
neuromorpho__AA0366.swc,pyramidal,4502,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3435,1066,0
neuromorpho__AA0374.swc,pyramidal,6307,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6096,210,0
neuromorpho__AA0377.swc,pyramidal,7405,1.000000,1.000000,1.000000,1.000000,1.000000,,1,7045,359,0
neuromorpho__AA0381.swc,pyramidal,5041,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4806,234,0
neuromorpho__AA0393.swc,pyramidal,22396,1.000000,1.000000,1.000000,1.000000,1.000000,,1,21975,420,0
neuromorpho__AA0397.swc,pyramidal,60425,1.000000,1.000000,1.000000,1.000000,1.000000,,1,59647,777,0
neuromorpho__AA0403.swc,pyramidal,21732,1.000000,1.000000,1.000000,1.000000,1.000000,,1,21430,301,0
neuromorpho__AA0415.swc,pyramidal,6738,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6071,666,0
neuromorpho__AA0420.swc,pyramidal,30287,1.000000,1.000000,1.000000,1.000000,1.000000,,1,30141,145,0
neuromorpho__AA0456.swc,pyramidal,5554,1.000000,1.000000,1.000000,1.000000,1.000000,,1,5123,430,0
neuromorpho__AA0463.swc,pyramidal,652,1.000000,1.000000,1.000000,1.000000,1.000000,,1,432,219,0
neuromorpho__AA0467.swc,pyramidal,25687,1.000000,1.000000,1.000000,1.000000,1.000000,,1,25478,208,0
neuromorpho__AA0473.swc,pyramidal,4345,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4022,322,0
neuromorpho__AA0477.swc,pyramidal,949,1.000000,1.000000,1.000000,1.000000,1.000000,,1,822,126,0
neuromorpho__AA0489.swc,pyramidal,1095,1.000000,1.000000,1.000000,1.000000,1.000000,,1,504,590,0
neuromorpho__AA0496.swc,pyramidal,723,1.000000,1.000000,1.000000,1.000000,1.000000,,1,496,226,0
neuromorpho__AA0497.swc,pyramidal,443,1.000000,1.000000,1.000000,1.000000,1.000000,,1,379,63,0
neuromorpho__AA0500.swc,pyramidal,531,1.000000,1.000000,1.000000,1.000000,1.000000,,1,261,269,0
neuromorpho__AA0512.swc,pyramidal,2820,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2466,353,0
neuromorpho__AA0523.swc,pyramidal,4819,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4535,283,0
neuromorpho__AA0528.swc,pyramidal,1232,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1001,230,0
neuromorpho__AA0538.swc,pyramidal,1221,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1046,174,0
neuromorpho__AA0548.swc,pyramidal,1223,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1034,188,0
neuromorpho__AA0574.swc,pyramidal,2185,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1746,438,0
neuromorpho__AA0580.swc,pyramidal,2783,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2232,550,0
neuromorpho__AA0601.swc,pyramidal,3272,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3040,231,0
neuromorpho__AA0603.swc,pyramidal,4819,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4329,489,0
neuromorpho__AA0632.swc,pyramidal,10188,1.000000,1.000000,1.000000,1.000000,1.000000,,1,9670,517,0
neuromorpho__AA0647.swc,pyramidal,1222,1.000000,1.000000,1.000000,1.000000,1.000000,,1,994,227,0
neuromorpho__AA0661.swc,pyramidal,4130,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3806,323,0
neuromorpho__AA0687.swc,pyramidal,1986,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1529,456,0
neuromorpho__AA0703.swc,pyramidal,1275,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1010,264,0
neuromorpho__AA0709.swc,pyramidal,1016,1.000000,1.000000,1.000000,1.000000,1.000000,,1,811,204,0
neuromorpho__AA0713.swc,pyramidal,1402,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1156,245,0
neuromorpho__AA0716.swc,pyramidal,1460,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1245,214,0
neuromorpho__AA0719.swc,pyramidal,3428,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3030,397,0
neuromorpho__AA0723.swc,pyramidal,1019,1.000000,1.000000,1.000000,1.000000,1.000000,,1,790,228,0
neuromorpho__AA0735.swc,pyramidal,27249,1.000000,1.000000,1.000000,1.000000,1.000000,,1,26980,268,0
neuromorpho__AA0736.swc,pyramidal,2039,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1710,328,0
neuromorpho__AA0737.swc,pyramidal,3946,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3826,119,0
neuromorpho__AA0738.swc,pyramidal,3157,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2752,404,0
neuromorpho__AA0751.swc,pyramidal,2854,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2656,197,0
neuromorpho__AA0758.swc,pyramidal,4158,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3802,355,0
neuromorpho__AA0773.swc,pyramidal,12845,1.000000,1.000000,1.000000,1.000000,1.000000,,1,12575,269,0
neuromorpho__AA0775.swc,pyramidal,5632,1.000000,1.000000,1.000000,1.000000,1.000000,,1,5359,272,0
neuromorpho__AA0789.swc,pyramidal,3044,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2791,252,0
neuromorpho__AA0800.swc,pyramidal,2042,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1717,324,0
neuromorpho__AA0803.swc,pyramidal,2699,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2452,246,0
neuromorpho__AA0811.swc,pyramidal,2030,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1818,211,0
neuromorpho__AA0815.swc,pyramidal,4836,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4557,278,0
neuromorpho__AA0818.swc,pyramidal,1870,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1453,416,0
neuromorpho__AA0819.swc,pyramidal,1372,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1048,323,0
neuromorpho__AA0820.swc,pyramidal,1858,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1460,397,0
neuromorpho__AA0821.swc,pyramidal,2291,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1919,371,0
neuromorpho__AA0826.swc,pyramidal,3134,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2940,193,0
neuromorpho__AA0827.swc,pyramidal,2865,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2575,289,0
neuromorpho__AA0833.swc,pyramidal,1671,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1463,207,0
neuromorpho__AA0844.swc,pyramidal,1681,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1468,212,0
neuromorpho__AA0849.swc,pyramidal,1056,1.000000,1.000000,1.000000,1.000000,1.000000,,1,748,307,0
neuromorpho__AA0850.swc,pyramidal,2407,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1916,490,0
neuromorpho__AA0852.swc,pyramidal,2073,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1812,260,0
neuromorpho__AA0860.swc,pyramidal,873,1.000000,1.000000,1.000000,1.000000,1.000000,,1,725,147,0
neuromorpho__AA0862.swc,pyramidal,4830,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4689,140,0
neuromorpho__AA0870.swc,pyramidal,3636,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3370,265,0
neuromorpho__AA0872.swc,pyramidal,2562,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2326,235,0
