name,n_nodes,predicted_cell_type,stage1_correct,neurite_macro_f1,macro_f1,accuracy,n_apical_gt,n_basal_gt,n_axon_gt
neuromorpho__241-1-1VN.swc,573,pyramidal,True,0.3311,0.4984,0.5305,265,303,4
neuromorpho__241-1-21-AW.swc,366,pyramidal,True,0.2194,0.4145,0.4918,66,288,11
neuromorpho__241-1-24-AW.swc,608,pyramidal,True,0.3303,0.4978,0.5477,269,332,6
neuromorpho__241-1-27LU.swc,1195,pyramidal,True,0.62,0.715,0.841,190,583,421
neuromorpho__241-1-28LU.swc,802,pyramidal,True,0.663,0.7473,0.99,432,361,8
neuromorpho__241-1-29LU.swc,378,pyramidal,True,0.382,0.588,0.619,0,372,5
neuromorpho__241-1-2VN.swc,1077,pyramidal,True,0.2041,0.4031,0.3955,277,611,188
neuromorpho__241-1-30LU.swc,728,pyramidal,True,0.2062,0.4046,0.272,525,197,5
neuromorpho__241-1-31LU.swc,718,pyramidal,True,1.0,1.0,1.0,0,293,424
neuromorpho__241-1-33LU.swc,659,pyramidal,True,1.0,1.0,1.0,319,336,3
neuromorpho__241-1-34LU.swc,1048,interneuron,False,0.3468,0.5646,0.5315,0,556,491
neuromorpho__241-1-35VN.swc,699,pyramidal,True,0.6027,0.702,0.7654,189,501,8
neuromorpho__241-1-36VN.swc,854,pyramidal,True,0.3319,0.4989,0.6569,288,560,5
neuromorpho__241-1-38VN.swc,727,pyramidal,True,0.3313,0.4985,0.6754,230,490,6
neuromorpho__241-1-39VN.swc,831,pyramidal,True,0.5208,0.6406,0.556,224,598,8
neuromorpho__241-1-3VN.swc,285,pyramidal,True,0.4108,0.6072,0.6982,0,279,5
neuromorpho__241-1-40VN.swc,914,pyramidal,True,0.3323,0.4992,0.5317,425,485,3
neuromorpho__241-1-41VN.swc,642,pyramidal,True,0.0969,0.3227,0.1713,135,502,4
neuromorpho__241-1-42VN.swc,763,pyramidal,True,0.3317,0.4988,0.5282,356,402,4
neuromorpho__241-1-43VN.swc,360,pyramidal,True,0.2458,0.4972,0.3278,0,200,159
neuromorpho__241-1-44VN.swc,774,pyramidal,True,0.3052,0.4789,0.5052,311,390,72
neuromorpho__241-1-46VN.swc,649,pyramidal,True,0.3297,0.4973,0.4237,368,274,6
neuromorpho__241-1-47VN.swc,1303,pyramidal,True,0.1823,0.4548,0.1696,0,568,734
neuromorpho__241-1-48VN.swc,1076,pyramidal,True,0.3324,0.4993,0.3383,445,363,267
neuromorpho__241-1-49VN.swc,722,pyramidal,True,0.3292,0.4969,0.615,267,443,11
neuromorpho__241-1-51VN.swc,370,pyramidal,True,0.2555,0.4416,0.4108,126,239,4
neuromorpho__241-1-5VN.swc,801,pyramidal,True,0.1326,0.3495,0.1436,341,411,48
neuromorpho__241-1-6VN.swc,651,pyramidal,True,0.4348,0.6232,0.7696,0,647,3
neuromorpho__241-1-7VN.swc,421,interneuron,False,0.5445,0.6963,0.5582,0,152,268
neuromorpho__241-2-100LU.swc,524,pyramidal,True,0.2925,0.4693,0.6164,152,366,5
neuromorpho__241-2-102-AW.swc,428,pyramidal,True,0.3307,0.4981,0.6005,167,256,4
neuromorpho__241-2-103-AW.swc,684,pyramidal,True,0.5329,0.6497,0.5219,112,563,8
neuromorpho__241-2-104-AW.swc,403,pyramidal,True,0.3289,0.4967,0.737,98,296,8
neuromorpho__241-2-108-AW.swc,501,pyramidal,True,0.6041,0.703,0.7784,149,304,47
neuromorpho__241-2-109-AW.swc,391,pyramidal,True,0.6622,0.7466,0.9872,202,183,5
neuromorpho__241-2-10VN.swc,345,pyramidal,True,0.3284,0.4963,0.3913,206,134,4
neuromorpho__241-2-110-AW.swc,369,pyramidal,True,0.6495,0.7371,0.9593,215,138,15
neuromorpho__241-2-11VN.swc,520,pyramidal,True,0.3318,0.4989,0.6404,184,332,3
neuromorpho__241-2-12VN.swc,264,pyramidal,True,0.1755,0.3817,0.3598,16,241,6
neuromorpho__241-2-13VN.swc,338,pyramidal,True,0.1876,0.3907,0.3935,105,226,6
neuromorpho__241-2-17VN.swc,688,pyramidal,True,0.3306,0.4979,0.4375,382,300,5
neuromorpho__241-2-18VN.swc,918,pyramidal,True,0.2465,0.4349,0.4804,244,440,233
neuromorpho__241-2-19VN.swc,691,pyramidal,True,0.3304,0.4978,0.5673,292,391,7
neuromorpho__241-2-1VN.swc,472,pyramidal,True,0.2868,0.4651,0.5572,197,262,12
neuromorpho__241-2-20VN.swc,717,pyramidal,True,0.3305,0.4978,0.4812,366,344,6
neuromorpho__241-2-22VN.swc,682,pyramidal,True,0.3305,0.4979,0.5997,266,408,7
neuromorpho__241-2-23VN.swc,776,pyramidal,True,0.6643,0.7482,0.991,286,482,7
neuromorpho__241-2-24VN.swc,876,pyramidal,True,0.6643,0.7482,0.9932,454,415,6
neuromorpho__241-2-25VN.swc,952,pyramidal,True,0.2546,0.441,0.312,598,296,57
neuromorpho__241-2-26VN.swc,819,pyramidal,True,0.1406,0.3555,0.1429,384,427,7
neuromorpho__241-2-27VN.swc,573,pyramidal,True,0.5943,0.6957,0.8342,259,307,6
neuromorpho__241-2-28VN.swc,605,pyramidal,True,0.3299,0.4974,0.6397,210,386,8
neuromorpho__241-2-29VN.swc,331,interneuron,False,0.4118,0.6078,0.7009,0,324,6
neuromorpho__241-2-2VN.swc,392,pyramidal,True,0.2141,0.4106,0.4745,96,291,4
neuromorpho__241-2-30VN.swc,745,pyramidal,True,0.5912,0.6934,0.8215,355,384,5
neuromorpho__241-2-31VN.swc,789,pyramidal,True,0.4273,0.5705,0.5881,463,318,7
neuromorpho__241-2-32VN.swc,885,pyramidal,True,0.3454,0.5091,0.652,355,524,5
neuromorpho__241-2-35VN.swc,411,pyramidal,True,0.3245,0.5497,0.4818,0,405,5
neuromorpho__241-2-36VN.swc,629,pyramidal,True,0.331,0.4983,0.69,189,433,6
neuromorpho__241-2-37VN.swc,731,pyramidal,True,0.2848,0.4636,0.591,292,431,7
neuromorpho__241-2-38VN.swc,478,pyramidal,True,0.3288,0.4966,0.454,255,216,6
neuromorpho__241-2-40VN.swc,856,pyramidal,True,0.6237,0.7178,0.8762,106,358,391
neuromorpho__241-2-42VN.swc,567,pyramidal,True,0.1389,0.3542,0.2646,182,377,7
neuromorpho__241-2-43-AW.swc,328,pyramidal,True,0.4401,0.6267,0.7866,0,321,6
neuromorpho__241-2-44-AW.swc,541,pyramidal,True,0.6639,0.7479,0.9889,175,359,6
neuromorpho__241-2-46-AW.swc,439,pyramidal,True,0.5114,0.6335,0.656,234,199,5
neuromorpho__241-2-48-AW.swc,573,pyramidal,True,0.5641,0.673,0.7051,213,353,6
neuromorpho__241-2-49-AW.swc,347,pyramidal,True,0.6649,0.7487,0.9942,158,186,2
neuromorpho__241-2-50-AW.swc,342,pyramidal,True,0.6636,0.7477,0.9883,121,216,4
neuromorpho__241-2-51-AW.swc,400,pyramidal,True,0.662,0.7465,0.985,182,211,6
neuromorpho__241-2-53-AW.swc,525,pyramidal,True,0.3295,0.4971,0.4895,262,256,6
neuromorpho__241-2-54-AW.swc,291,pyramidal,True,0.5703,0.6777,0.6564,67,197,26
neuromorpho__241-2-56LU.swc,1027,pyramidal,True,0.5533,0.665,0.6719,362,603,61
neuromorpho__241-2-57LU.swc,723,pyramidal,True,0.3305,0.4978,0.5574,313,402,7
neuromorpho__241-2-58LU.swc,640,pyramidal,True,0.6645,0.7483,0.9922,259,375,5
neuromorpho__241-2-5VN.swc,187,pyramidal,True,1.0,1.0,1.0,53,128,5
