method,file,cell_type,n_nodes,accuracy,neurite_macro_f1
neurom_rf,neuromorpho__WT3-n4-6_final.swc,pyramidal,1570,1.0000,1.0000
neurom_rf,neuromorpho__WT3-neuron1.swc,pyramidal,226,0.4735,0.4061
neurom_rf,neuromorpho__WT3-neuron5.swc,pyramidal,173,0.0058,0.0000
neurom_rf,neuromorpho__WT4-n1-2_final.swc,pyramidal,1290,1.0000,1.0000
neurom_rf,neuromorpho__WT4-N3-4-2_final.swc,pyramidal,1589,1.0000,1.0000
neurom_rf,neuromorpho__WT4-n5-1_final.swc,pyramidal,1812,1.0000,1.0000
neurom_rf,neuromorpho__WT4-neuron5.swc,pyramidal,276,0.0906,0.0920
neurom_rf,neuromorpho__WT4-neuron7.swc,pyramidal,171,0.3158,0.1691
neurom_rf,neuromorpho__WT_1_2.swc,pyramidal,2913,0.8596,0.5857
neurom_rf,neuromorpho__WT_1_5.swc,pyramidal,2710,0.8258,0.5671
neurom_rf,neuromorpho__WT_2_4.swc,pyramidal,3829,0.4863,0.3298
neurom_rf,neuromorpho__WT_3_6.swc,pyramidal,3014,0.6997,0.4775
neurom_rf,neuromorpho__WT_6.swc,pyramidal,1610,0.8429,0.8238
neurom_rf,neuromorpho__WT_7.swc,pyramidal,2666,0.8871,0.8328
neurom_rf,neuromorpho__WT_9.swc,pyramidal,1482,0.9784,0.9690
neurom_rf,neuromorpho__X043_S2_Z4_C01_20x.swc,pyramidal,394,0.6802,0.6774
neurom_rf,neuromorpho__X043_S3_Z1_C01.swc,pyramidal,542,0.7288,0.4214
neurom_rf,neuromorpho__X043_S3_Z4_C02.swc,pyramidal,649,0.9230,0.9072
neurom_rf,neuromorpho__X043_S3_Z6_C01.swc,pyramidal,504,0.9028,0.8958
neurom_rf,neuromorpho__X043_S4_Z6_C01.swc,pyramidal,339,0.8348,0.8342
neurom_rf,neuromorpho__X043_S4_Z6_C02.swc,pyramidal,624,0.6891,0.6882
neurom_rf,neuromorpho__X043_S5_Z1_C02_20x.swc,pyramidal,397,0.9647,0.9638
neurom_rf,neuromorpho__X043_S5_Z4_C04_20x.swc,pyramidal,622,0.9244,0.9214
neurom_rf,neuromorpho__X046_S1_Z5_C03_20X.swc,pyramidal,663,0.8567,0.7606
neurom_rf,neuromorpho__X046_S1_Z6_C02_20X.swc,pyramidal,584,0.9058,0.9029
neurom_rf,neuromorpho__X046_S2_Z1_C01_20X.swc,pyramidal,402,0.6294,0.3859
neurom_rf,neuromorpho__X046_S2_Z2_C01_20X.swc,pyramidal,446,0.8072,0.8066
neurom_rf,neuromorpho__X046_S4_Z1_C03_20X.swc,pyramidal,804,0.8856,0.8623
neurom_rf,neuromorpho__X046_S4_Z2_C02_20X.swc,pyramidal,540,0.4500,0.4160
neurom_rf,neuromorpho__X046_S4_Z2_C03_20X.swc,pyramidal,846,0.8546,0.8432
neurom_rf,neuromorpho__X046_S4_Z3_C01_20X.swc,pyramidal,452,0.8009,0.7885
neurom_rf,neuromorpho__X046_S4_Z3_C02_20X.swc,pyramidal,386,0.9741,0.9740
neurom_rf,neuromorpho__X046_S4_Z4_C02_20X.swc,pyramidal,452,0.6084,0.3920
neurom_rf,neuromorpho__X046_S4_Z4_C03_20X.swc,pyramidal,578,0.8149,0.8109
neurom_rf,neuromorpho__X046_S5_Z1_C04_20x.swc,pyramidal,500,0.8480,0.8314
neurom_rf,neuromorpho__X046_S5_Z3_C01.swc,pyramidal,554,0.7491,0.7134
neurom_rf,neuromorpho__X046_S5_Z3_C04_20x.swc,pyramidal,317,0.6719,0.6661
neurom_rf,neuromorpho__X046_S5_Z4_C02_20x.swc,pyramidal,446,0.6076,0.5700
neurom_rf,neuromorpho__X046_S5_Z4_C03_20x.swc,pyramidal,588,0.5272,0.5231
neurom_rf,neuromorpho__X046_S5_Z5_C02.swc,pyramidal,627,0.7018,0.6893
neurom_rf,neuromorpho__Yin20161228s4_AR.swc,pyramidal,10110,0.7999,0.7742
neurom_rf,neuromorpho__Yin20161228s5_AR.swc,pyramidal,9572,0.9329,0.8314
neurom_rf,allen__Chat-IRES-Cre-neo_Ai14-307622.05.02.01_575774870.swc,interneuron,7562,0.9997,0.9997
neurom_rf,allen__Chat-IRES-Cre-neo_Ai14-313182.05.02.01_583146274.swc,interneuron,3445,0.9849,0.9843
neurom_rf,allen__Chat-IRES-Cre-neo_Ai14-316042.05.01.01_586072188.swc,interneuron,4879,0.9943,0.9943
neurom_rf,allen__Gad2-IRES-Cre_Ai14-324791.03.02.02_593321019.swc,interneuron,9202,1.0000,1.0000
neurom_rf,allen__H16.06.010.01.03.04.01_529807751.swc,interneuron,42945,1.0000,1.0000
neurom_rf,allen__H17.06.005.12.12.03_571525618.swc,interneuron,8146,0.9995,0.9993
neurom_rf,allen__H17.06.009.11.04.03_596028822.swc,interneuron,7561,1.0000,1.0000
neurom_rf,allen__H17.06.009.11.04.04_596036453.swc,interneuron,8523,1.0000,1.0000
neurom_rf,allen__H17.06.013.12.03.01_643572206.swc,interneuron,4016,1.0000,1.0000
neurom_rf,allen__H17.06.013.12.03.02_643575207.swc,interneuron,17642,1.0000,1.0000
neurom_rf,allen__Htr3a-Cre_NO152_Ai14-288785.03.02.01_561985849.swc,interneuron,14318,1.0000,1.0000
neurom_rf,allen__Ndnf-IRES2-dgCre_Ai14-292673.05.01.01_564346637.swc,interneuron,19022,1.0000,1.0000
neurom_rf,allen__Nkx2-1-CreERT2_Ai14_(IVSCC)-294491.03.01.01_566541912.swc,interneuron,15864,1.0000,1.0000
neurom_rf,allen__Nos1-CreERT2_Sst-IRES-FlpO_Ai65-271577.05.02.01_547262585.swc,interneuron,12546,0.9990,0.9980
neurom_rf,allen__Oxtr-2A-Cre_Ai14-293839.02.02.02_565415071.swc,interneuron,20203,0.9999,0.9996
neurom_rf,allen__Oxtr-2A-Cre_Ai14-293839.06.01.01_565417112.swc,interneuron,17268,0.9936,0.9799
neurom_rf,allen__Oxtr-2A-Cre_Ai14-293841.05.02.01_565462089.swc,interneuron,16822,0.9988,0.9968
neurom_rf,allen__Oxtr-T2A-Cre_Ai14-314785.03.01.02_584231995.swc,interneuron,8969,1.0000,1.0000
neurom_rf,allen__Pvalb-IRES-Cre_Ai14-305768.04.02.01_574992320.swc,interneuron,15264,1.0000,1.0000
neurom_rf,allen__Sst-IRES-Cre_Ai14-306888.04.02.01_575642695.swc,interneuron,10066,1.0000,1.0000
neurom_rf,allen__Vip-IRES-Cre_Ai14-299123.04.01.01_570896413.swc,interneuron,4684,1.0000,1.0000
neurom_rf,allen__Vipr2-IRES2-Cre_Slc32a1-T2A-FlpO_Ai65-315067.05.01.01_585805211.swc,interneuron,11008,1.0000,1.0000
neurom_rf,neuromorpho__011618Bc1_dendrites.swc,interneuron,2195,0.5285,0.6913
neurom_rf,neuromorpho__020414-pos-div14-cs3.swc,interneuron,4249,0.3977,0.5690
neurom_rf,neuromorpho__020801-2-ST.swc,interneuron,3598,0.9597,0.9444
neurom_rf,neuromorpho__021518Bc2_dendrites.swc,interneuron,3346,0.3849,0.5557
neurom_rf,neuromorpho__03-10-14-A.swc,interneuron,1584,0.8895,0.4707
neurom_rf,neuromorpho__03-27-01-3wideArbor.swc,interneuron,21099,0.9966,0.9894
neurom_rf,neuromorpho__030225-4-PV.swc,interneuron,5667,0.9636,0.9345
neurom_rf,neuromorpho__04-17-01-4doubleBouquet.swc,interneuron,32729,0.9160,0.7921
neurom_rf,neuromorpho__04090220001.swc,interneuron,4291,0.7553,0.8606
neurom_rf,neuromorpho__05-26-00-s2localArbor.swc,interneuron,14894,0.8669,0.8376
neurom_rf,neuromorpho__051217_cell1_L1.swc,interneuron,3331,0.7953,0.5456
neurom_rf,neuromorpho__06-02-19A-03-cell-2.swc,interneuron,1030,0.9893,0.9946
neurom_rf,neuromorpho__06-02-19A-03-cell-3.swc,interneuron,3374,0.8245,0.9038
neurom_rf,neuromorpho__0604018001.swc,interneuron,665,0.5519,0.7107
neurom_rf,neuromorpho__060404a_zd.swc,interneuron,5908,0.9286,0.9630
neurom_rf,neuromorpho__061217_cell2_L1.swc,interneuron,5387,0.8279,0.5020
neurom_rf,neuromorpho__061218Bc1_dendrites.swc,interneuron,2937,0.6370,0.7782
neurom_rf,neuromorpho__07-07-00-3mediumArbor.swc,interneuron,8928,0.8748,0.5545
neurom_rf,neuromorpho__07050100002.swc,interneuron,1529,1.0000,1.0000
neurom_rf,neuromorpho__081017Bc1_OFF-OS-AC.swc,interneuron,3757,0.0426,0.0812
neurom_rf,neuromorpho__082203a.swc,interneuron,2857,0.9797,0.9897
neurom_rf,neuromorpho__10-04-01-4doubleBouquet.swc,interneuron,6020,0.8542,0.7781
neurom_rf,neuromorpho__10-PKCd-3d-trace.swc,interneuron,1219,0.6973,0.8215
neurom_rf,neuromorpho__100203b.swc,interneuron,7027,0.5143,0.6792
neurom_rf,neuromorpho__100803a.swc,interneuron,1854,0.9930,0.9965
neurom_rf,neuromorpho__10N1-8162019-fcfc2a.swc,interneuron,2877,0.9802,0.9900
neurom_rf,neuromorpho__10N23DAT8-50717GFPwta_fcfc11A.swc,interneuron,1875,1.0000,1.0000
neurom_rf,neuromorpho__10N23DAT8-50717GFPwta_fcfc1a1.swc,interneuron,4717,0.9790,0.9894
neurom_rf,neuromorpho__10N23DAT8-50717GFPwta_fcfc4a.swc,interneuron,2458,0.6021,0.7515
neurom_rf,neuromorpho__10N23DAT8-50717GFPwta_fcfc6a.swc,interneuron,2032,0.9833,0.9916
neurom_rf,neuromorpho__10N23DAT8-50717GFPwta_fcfc9a.swc,interneuron,1820,0.9786,0.9892
neurom_rf,neuromorpho__10N23DAT8-50717GFPwta_wt1a.swc,interneuron,1687,1.0000,1.0000
neurom_rf,neuromorpho__10N23DAT8-50717GFPwta_wt62.swc,interneuron,4083,1.0000,1.0000
neurom_rf,neuromorpho__10N23DAT8-50717GFPwta_wt63.swc,interneuron,2795,1.0000,1.0000
neurom_rf,neuromorpho__10N23DAT8-50717GFPwta_wt65.swc,interneuron,1796,0.9772,0.9884
neurom_rf,neuromorpho__10N23DAT8-50717GFPwta_wt9a.swc,interneuron,2827,0.9363,0.9671
neurom_rf,neuromorpho__10N4-8162019-b_fcfc6a.swc,interneuron,5245,0.7035,0.8259
neurom_rf,neuromorpho__10N4-8162019-b_fcfc8A.swc,interneuron,1570,1.0000,1.0000
neurom_rf,neuromorpho__10N4-8162019-b_wt1a.swc,interneuron,2257,0.9778,0.9888
neurom_rf,neuromorpho__110412-s3-2.swc,interneuron,21668,0.4305,0.3143
neurom_rf,neuromorpho__12-PKCd-real-correct-3d-file-use-this-one.swc,interneuron,947,1.0000,1.0000
neurom_rf,neuromorpho__12N5-8162019-b-wt1a.swc,interneuron,4908,0.7769,0.8744
neurom_rf,neuromorpho__12N5-8162019-b_tile3-fcfc5a.swc,interneuron,1411,1.0000,1.0000
neurom_rf,neuromorpho__12N7-8162019-b-wt1a.swc,interneuron,3276,1.0000,1.0000
neurom_rf,neuromorpho__12N7-8162019-b_fcfc3a.swc,interneuron,2837,1.0000,1.0000
neurom_rf,neuromorpho__13-1-15-A-A2.swc,interneuron,4588,0.8099,0.6612
neurom_rf,neuromorpho__139-05-cell-1-analysis.swc,interneuron,532,1.0000,1.0000
neurom_rf,neuromorpho__141-08-cell-1-analysis.swc,interneuron,495,0.9657,0.9825
neurom_rf,neuromorpho__141113c1.swc,interneuron,14377,0.9449,0.8323
neurom_rf,neuromorpho__143-06-cell-1-analysis.swc,interneuron,1699,1.0000,1.0000
neurom_rf,neuromorpho__143-07-cell-1-analysis.swc,interneuron,1827,0.9715,0.9856
neurom_rf,neuromorpho__14Feb2019-exp-5_53-rpt-188-1010.swc,interneuron,2669,1.0000,1.0000
neurom_rf,neuromorpho__14Feb2019-exp-5_53-rpt-scr-1006.swc,interneuron,1867,1.0000,1.0000
neurom_rf,neuromorpho__14Feb2019-exp-5_53-rpt-scr-1007.swc,interneuron,1598,0.9556,0.9773
neurom_rf,neuromorpho__14Feb2019-exp-5_53-rpt-scr-1008.swc,interneuron,438,1.0000,1.0000
neurom_rf,neuromorpho__14Feb2019-exp-5_53-rpt-scr-1010.swc,interneuron,3461,0.9934,0.9967
neurom_rf,neuromorpho__150217_1.swc,interneuron,5665,0.1080,1.0000
neurom_rf,neuromorpho__150420_2.swc,interneuron,4916,0.0002,0.0000
neurom_rf,neuromorpho__16-06-15-C.swc,interneuron,11914,0.6972,0.5092
neurom_rf,neuromorpho__160801_SAC3_007.swc,interneuron,2959,0.9432,0.9708
neurom_rf,neuromorpho__160817_SAC2_009_avgupdated.swc,interneuron,2008,0.9607,0.9799
neurom_rf,neuromorpho__161220_3.swc,interneuron,9074,0.2259,0.3754
neurom_rf,neuromorpho__170511_1.swc,interneuron,11243,0.5046,0.7907
neurom_rf,neuromorpho__170519_SAC11updated.swc,interneuron,5494,0.8912,0.9424
neurom_rf,neuromorpho__170602_sac2_updated170801.swc,interneuron,5056,0.9005,0.9476
neurom_rf,neuromorpho__17302_00044-semi_r.swc,interneuron,3338,0.9602,0.8689
neurom_rf,neuromorpho__17302_00045-semi_r.swc,interneuron,1756,0.9704,0.9327
neurom_rf,neuromorpho__17302_00046-semi_r.swc,interneuron,1791,0.9738,0.9413
neurom_rf,neuromorpho__17302_00047-semi_f.swc,interneuron,3714,0.9464,0.6134
neurom_rf,neuromorpho__17302_00056-semi_r.swc,interneuron,2190,0.9662,0.9211
neurom_rf,neuromorpho__17302_00057-semi_r.swc,interneuron,3025,0.9742,0.9347
neurom_rf,neuromorpho__17302_00074-semi_r.swc,interneuron,2921,0.9521,0.8692
neurom_rf,neuromorpho__17302_00124-semi_r.swc,interneuron,3498,0.8811,0.6664
neurom_rf,neuromorpho__17543_00140-semi_r.swc,interneuron,2614,0.9396,0.8491
neurom_rf,neuromorpho__17545_00001-semi_r.swc,interneuron,3468,0.9109,0.7548
neurom_rf,neuromorpho__17545_00028-semi_r.swc,interneuron,2156,0.9689,0.9376
neurom_rf,neuromorpho__17545_00040-semi_r.swc,interneuron,2527,0.9798,0.9372
neurom_rf,neuromorpho__17545_00041-semi_r.swc,interneuron,1653,0.9425,0.9121
neurom_rf,neuromorpho__17545_00053-semi_r.swc,interneuron,3138,0.9643,0.8989
neurom_rf,neuromorpho__17545_00113-semi_r.swc,interneuron,2524,0.9778,0.9425
neurom_rf,neuromorpho__17545_00118-semi_r.swc,interneuron,2021,0.9733,0.9417
neurom_rf,neuromorpho__17545_00147-semi_r.swc,interneuron,2555,0.9648,0.9217
neurom_rf,neuromorpho__17545_00149-semi_r.swc,interneuron,2591,0.9865,0.9620
neurom_rf,neuromorpho__18-04-17-01.swc,interneuron,10638,0.3445,0.5124
neurom_rf,neuromorpho__180215_1AP_final.swc,interneuron,10189,0.9992,0.9985
neurom_rf,neuromorpho__180911s3_Lstellate.swc,interneuron,238,0.8697,0.9300
neurom_rf,neuromorpho__180921s1c1b_Lstellate.swc,interneuron,1398,0.8827,0.9376
neurom_rf,neuromorpho__18454_00015-semi_r.swc,interneuron,2688,0.9833,0.9542
neurom_rf,neuromorpho__18454_00016-semi_r.swc,interneuron,2895,0.9893,0.9658
neurom_rf,neuromorpho__18454_00020-semi_r.swc,interneuron,2351,0.9779,0.9358
neurom_rf,neuromorpho__18455_00002-semi_r.swc,interneuron,1822,0.9259,0.8411
neurom_rf,neuromorpho__18455_00007-semi_r.swc,interneuron,2433,0.9737,0.9166
neurom_rf,neuromorpho__18455_00016-semi_r.swc,interneuron,2198,0.9891,0.9624
neurom_rf,neuromorpho__18455_00220-semi_r.swc,interneuron,2954,0.9902,0.9722
neurom_rf,neuromorpho__18462_00043-semi_r.swc,interneuron,2502,0.9892,0.9659
neurom_rf,neuromorpho__1857-09-cell-1-analysis.swc,interneuron,581,1.0000,1.0000
neurom_rf,neuromorpho__1857-09-cell-2-analysis.swc,interneuron,894,0.9922,0.9961
neurom_rf,neuromorpho__18869_4414_x15653_y4273-semi_r.swc,interneuron,3349,0.9498,0.8705
neurom_rf,neuromorpho__18869_4520_x23555_y8194-semi_r.swc,interneuron,4086,0.9077,0.7945
neurom_rf,neuromorpho__18869_4722_x18329_y4110-semi_r.swc,interneuron,4201,0.8631,0.6591
neurom_rf,neuromorpho__18869_5692_x6534_y3440-semi_r.swc,interneuron,5265,0.9160,0.7878
neurom_rf,neuromorpho__19-02-19A-02-cell-1.swc,interneuron,4103,0.9193,0.9580
neurom_rf,neuromorpho__19-02-19A-03-cell-1.swc,interneuron,3823,0.7761,0.8739
neurom_rf,neuromorpho__19-02-19A-03-cell-2.swc,interneuron,6497,0.9431,0.9707
neurom_rf,neuromorpho__19-02-19A-06-cell-1.swc,interneuron,5554,0.9932,0.9966
neurom_rf,neuromorpho__19-02-19A-14-cell-2.swc,interneuron,2129,0.7252,0.8406
neurom_rf,neuromorpho__19-02-19B-01-cell3.swc,interneuron,3826,0.9054,0.9503
neurom_rf,neuromorpho__190131_C7.swc,interneuron,35096,0.7158,0.5451
neurom_rf,neuromorpho__190618_e740-2_nosection.swc,interneuron,4454,0.7295,0.8435
neurom_rf,neuromorpho__19sept2014c1.swc,interneuron,2245,0.4013,0.3888
neurom_rf,neuromorpho__20120320SC2-1.swc,interneuron,2469,0.8850,0.8047
neurom_rf,neuromorpho__2016-08-11-slice-3-cell-7-rotated.swc,interneuron,19344,1.0000,1.0000
neurom_rf,neuromorpho__2016-13-08-slice-2-cell-2-rotated.swc,interneuron,15186,1.0000,1.0000
neurom_rf,neuromorpho__2016-20-10-slice-4-cell-2-rotated.swc,interneuron,23171,1.0000,1.0000
neurom_rf,neuromorpho__2016-30-09-slice-4-cell-8-rotated.swc,interneuron,4380,0.3521,0.3511
neurom_rf,neuromorpho__2017-01-09-slice-2-cell-2-rotated.swc,interneuron,6461,0.9581,0.9572
neurom_rf,neuromorpho__2017-02-08-slice-3-cell-7-rotated.swc,interneuron,12991,1.0000,1.0000
neurom_rf,neuromorpho__2017-04-07-slice-2-cell-6-rotated.swc,interneuron,30629,0.9963,0.9932
neurom_rf,neuromorpho__2017-06-03-slice-5-cell-7-rotated.swc,interneuron,16867,0.9958,0.9826
neurom_rf,neuromorpho__2017-06-08-slice-3-cell-7-rotated.swc,interneuron,12953,0.7547,0.7460
neurom_rf,neuromorpho__2017-07-09-slice-3-cell-2-rotated.swc,interneuron,6818,0.9994,0.9936
neurom_rf,neuromorpho__2017-12-09-slice-1-cell-7-rotated.swc,interneuron,17064,0.9931,0.9889
neurom_rf,neuromorpho__2017-15-02-slice-3-cell-2-rotated.swc,interneuron,21013,1.0000,1.0000
neurom_rf,neuromorpho__2017-15-12-slice-3-cell-3-rotated.swc,interneuron,8456,1.0000,1.0000
neurom_rf,neuromorpho__2017-16-10-slice-3-cell-2-rotated.swc,interneuron,16910,1.0000,1.0000
neurom_rf,neuromorpho__2017-17-04-slice-1-cell-7-rotated.swc,interneuron,42764,1.0000,1.0000
neurom_rf,neuromorpho__2017-17-07-slice-3-cell-2-rotated.swc,interneuron,24163,0.9534,0.7828
neurom_rf,neuromorpho__2017-18-07-slice-1-cell-7-rotated.swc,interneuron,30525,0.9594,0.9181
neurom_rf,neuromorpho__2017-18-10-slice-1-cell-6-rotated.swc,interneuron,38823,0.9703,0.9223
neurom_rf,neuromorpho__2017-19-09-slice-3-cell-2-rotated.swc,interneuron,39657,1.0000,1.0000
neurom_rf,neuromorpho__2017-28-04-slice-2-cell-2-rotated.swc,interneuron,69179,1.0000,1.0000
neurom_rf,neuromorpho__20180327_sample_1.swc,interneuron,4567,1.0000,1.0000
neurom_rf,neuromorpho__20180411_sample_4.swc,interneuron,8950,0.9804,0.9508
neurom_rf,neuromorpho__20180425_sample_8.swc,interneuron,4047,0.6237,0.7682
neurom_rf,neuromorpho__20180607-60L5-1-2-300-00-291-21-46.swc,interneuron,539,1.0000,1.0000
neurom_rf,neuromorpho__20180607-L1R2-1-1-525-00-79-10-42.swc,interneuron,575,0.6870,0.8140
neurom_rf,neuromorpho__20180607-L1R2-1-3-327-83-270-31-28.swc,interneuron,376,0.8750,0.9331
neurom_rf,neuromorpho__20180607-L1R2-1-4-320-31-276-07-19.swc,interneuron,739,0.5616,0.7188
neurom_rf,neuromorpho__20180607-L1R2-2-2-472-55-109-47-40.swc,interneuron,565,1.0000,1.0000
neurom_rf,neuromorpho__20180607-L1R2-7-1-341-33-142-00-12.swc,interneuron,503,1.0000,1.0000
neurom_rf,neuromorpho__20180705_sample_1.swc,interneuron,4422,0.9794,0.7661
neurom_rf,neuromorpho__20180717_sample_3.swc,interneuron,5524,0.9790,0.9543
neurom_rf,neuromorpho__20180725_sample_9.swc,interneuron,3349,0.9979,0.9969
neurom_rf,neuromorpho__20180820_sample_4.swc,interneuron,3189,1.0000,1.0000
neurom_rf,neuromorpho__20180822_sample_6.swc,interneuron,4044,0.9854,0.7154
neurom_rf,neuromorpho__20180829_sample_2.swc,interneuron,3342,0.9937,0.9923
neurom_rf,neuromorpho__20180911_sample_3.swc,interneuron,2460,1.0000,1.0000
neurom_rf,neuromorpho__20181004_sample_8.swc,interneuron,2523,0.9730,0.8928
neurom_rf,neuromorpho__20181112_sample_8.swc,interneuron,1750,0.9720,0.9645
neurom_rf,neuromorpho__20181127_sample_7.swc,interneuron,5526,0.9063,0.8785
neurom_rf,neuromorpho__20190110_sample_4.swc,interneuron,8414,0.9995,0.9931
neurom_rf,neuromorpho__20190122_sample_5.swc,interneuron,4379,0.9916,0.9585
neurom_rf,neuromorpho__20190128_sample_4.swc,interneuron,5088,0.9782,0.7801
neurom_rf,neuromorpho__20190130_sample_10.swc,interneuron,7003,1.0000,1.0000
neurom_rf,neuromorpho__20190130_sample_3.swc,interneuron,13391,0.9524,0.7473
neurom_rf,neuromorpho__20190205_sample_4.swc,interneuron,2907,0.8435,0.8133
neurom_rf,neuromorpho__20190211_sample_3.swc,interneuron,8926,0.9356,0.9080
neurom_rf,neuromorpho__20190212_sample_6.swc,interneuron,8083,0.9360,0.8852
neurom_rf,neuromorpho__20190214_sample_1.swc,interneuron,4239,0.9332,0.7458
neurom_rf,neuromorpho__20190214_sample_6.swc,interneuron,8671,0.9709,0.9192
neurom_rf,neuromorpho__20190214_sample_9.swc,interneuron,11233,0.9983,0.9427
neurom_rf,neuromorpho__20190226_sample_9.swc,interneuron,6709,0.9925,0.9758
neurom_rf,neuromorpho__20190318_sample_6.swc,interneuron,6022,1.0000,1.0000
neurom_rf,neuromorpho__20190408_sample_5.swc,interneuron,13265,0.9780,0.9548
neurom_rf,neuromorpho__20190408_sample_6.swc,interneuron,3688,1.0000,1.0000
neurom_rf,neuromorpho__20190415_sample_1.swc,interneuron,7383,0.9607,0.9592
neurom_rf,neuromorpho__20190416_sample_8.swc,interneuron,6562,0.9928,0.9102
neurom_rf,neuromorpho__20190418_sample_8.swc,interneuron,272,1.0000,1.0000
neurom_rf,neuromorpho__20190423_sample_8.swc,interneuron,6713,0.9967,0.9939
neurom_rf,neuromorpho__20190424_sample_2.swc,interneuron,8680,0.9886,0.9734
neurom_rf,neuromorpho__20190424_sample_7.swc,interneuron,6686,0.9939,0.9891
neurom_rf,neuromorpho__20190429_sample_1.swc,interneuron,2851,0.3627,0.9538
neurom_rf,neuromorpho__20190429_sample_5.swc,interneuron,8066,0.9826,0.9453
neurom_rf,neuromorpho__20190506_sample_2.swc,interneuron,1594,0.9442,0.9713
neurom_rf,neuromorpho__20190506_sample_5.swc,interneuron,638,1.0000,1.0000
neurom_rf,neuromorpho__20190513_sample_5.swc,interneuron,5009,0.9549,0.9104
neurom_rf,neuromorpho__20190515_sample_12.swc,interneuron,2007,0.3896,0.5605
neurom_rf,neuromorpho__20190516_sample_6.swc,interneuron,6596,0.9212,0.8774
neurom_rf,neuromorpho__20190528_sample_2.swc,interneuron,1808,0.8131,0.7905
neurom_rf,neuromorpho__20190528_sample_7.swc,interneuron,5553,0.9750,0.9540
neurom_rf,neuromorpho__20190603_sample_10.swc,interneuron,2052,0.8782,0.8781
neurom_rf,neuromorpho__20190604_sample_4.swc,interneuron,6091,0.7460,0.7227
neurom_rf,neuromorpho__20190605_sample_2.swc,interneuron,3540,0.7294,0.6795
neurom_rf,neuromorpho__20190611_sample_14.swc,interneuron,2341,1.0000,1.0000
neurom_rf,neuromorpho__20190611_sample_3.swc,interneuron,4118,0.9932,0.9833
neurom_rf,neuromorpho__20190612_sample_2.swc,interneuron,1736,1.0000,1.0000
neurom_rf,neuromorpho__20190617_sample_5.swc,interneuron,7559,0.9230,0.8427
neurom_rf,neuromorpho__20190618_sample_4.swc,interneuron,2421,0.9901,0.9842
neurom_rf,neuromorpho__20190618_sample_5.swc,interneuron,1925,1.0000,1.0000
neurom_rf,neuromorpho__20190618_sample_8.swc,interneuron,9259,0.9810,0.9731
neurom_rf,neuromorpho__20190619_sample_5.swc,interneuron,6806,0.9669,0.9173
neurom_rf,neuromorpho__20190620_sample_1.swc,interneuron,15833,0.9717,0.9534
neurom_rf,neuromorpho__20190626_sample_1.swc,interneuron,3579,0.9955,0.9900
neurom_rf,neuromorpho__20190628_sample_6.swc,interneuron,2981,0.9990,0.9984
neurom_rf,neuromorpho__20190703_sample_1.swc,interneuron,6090,0.9975,0.9944
neurom_rf,neuromorpho__20190703_sample_2.swc,interneuron,2940,0.9806,0.8747
neurom_rf,neuromorpho__20190715_sample_4.swc,interneuron,3375,1.0000,1.0000
neurom_rf,neuromorpho__20190725_sample_1.swc,interneuron,2204,0.7173,0.4177
neurom_rf,neuromorpho__20190725_sample_6.swc,interneuron,3569,0.9843,0.9838
neurom_rf,neuromorpho__20190904_sample_7.swc,interneuron,3770,1.0000,1.0000
neurom_rf,neuromorpho__20190906_sample_1.swc,interneuron,4604,0.9985,0.9942
neurom_rf,neuromorpho__20190910_sample_1.swc,interneuron,4036,0.8199,0.7658
neurom_rf,neuromorpho__20190910_sample_6.swc,interneuron,4384,0.9902,0.9685
neurom_rf,neuromorpho__20190917_sample_2.swc,interneuron,8550,1.0000,1.0000
neurom_rf,neuromorpho__20190925_sample_6.swc,interneuron,4780,0.8234,0.6323
neurom_rf,neuromorpho__20190926_sample_5.swc,interneuron,5373,0.9591,0.9204
neurom_rf,neuromorpho__20190927_sample_3.swc,interneuron,10048,0.9657,0.9033
neurom_rf,neuromorpho__20191001_sample_3.swc,interneuron,8968,1.0000,1.0000
neurom_rf,neuromorpho__20191020_B_63X_zstack_tile_stitch.swc,interneuron,2314,0.9944,0.9972
neurom_rf,neuromorpho__20191022_DE_20X_zstack_tile_cell2_2_stitched.swc,interneuron,5499,0.9758,0.9878
neurom_rf,neuromorpho__20191101_sample_1.swc,interneuron,4618,0.9838,0.9773
neurom_rf,neuromorpho__20191104_sample_1.swc,interneuron,5869,1.0000,1.0000
neurom_rf,neuromorpho__20191104_sample_4.swc,interneuron,6425,1.0000,1.0000
neurom_rf,neuromorpho__20191107_sample_3.swc,interneuron,7199,1.0000,1.0000
neurom_rf,neuromorpho__2020-03-05_10-54-18SST-MORF3Mb02-1V5-647-30x03-1_04.swc,interneuron,2765,0.9971,0.9986
neurom_rf,neuromorpho__2020-03-11_10-36-30PV-MORF3MJ01-4V5-647PV488-30x02Str01.swc,interneuron,5005,0.9896,0.9948
neurom_rf,neuromorpho__2020-03-11_11-59-06SST-MORF3Mb01-1V5-647SST488-30x02Ctx_c.swc,interneuron,3610,0.9983,0.9992
neurom_rf,neuromorpho__20201230_A_63x_zstack_tile2_stitched2.swc,interneuron,10380,0.6123,0.7595
neurom_rf,neuromorpho__20201230_F_63X_zstack_tile_stitched.swc,interneuron,8471,0.9462,0.9723
neurom_rf,neuromorpho__20210302_c_40x_lsm800_zstack_tile_stitched.swc,interneuron,4666,0.9096,0.9526
