scope,feature_mode,test_seed,selected_model,selected_feature_set,n_train,n_val,n_test,n_bad_test,bad_rate_test,before_f1_mean,before_f1_p10,test_ap,test_auc,model_path,operating_point,target_value,validation_precision,validation_recall,score_threshold,reject_rate,n_rejected,precision_lt_target,recall_lt_target,binary_accuracy,kept_f1_p10,rejected_f1_mean,tp,fp,fn,tn,kept_f1_mean,kept_f1_p25
all,baseline_oof,123,hgb,full,2778,910,2402,211,0.08784346378018318,0.9260884263114071,0.6341800000000001,0.5228992666501873,0.8901451651629566,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed123_f060.joblib,validation_precision,0.9,1.0,0.047619047619047616,0.9711312935528044,0.005828476269775187,14,0.8571428571428571,0.05687203791469194,0.9163197335553706,0.6462600000000001,0.4615357142857143,12,2,199,2189,,
all,baseline_oof,123,hgb,full,2778,910,2402,211,0.08784346378018318,0.9260884263114071,0.6341800000000001,0.5228992666501873,0.8901451651629566,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed123_f060.joblib,fixed_reject_rate,0.05,,,,0.05,120,0.65,0.3696682464454976,0.9271440466278101,0.8008400000000001,0.5324058333333334,78,42,133,2149,0.946790403155127,1.0
all,baseline_oof,123,hgb,full,2778,910,2402,211,0.08784346378018318,0.9260884263114071,0.6341800000000001,0.5228992666501873,0.8901451651629566,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed123_f060.joblib,fixed_reject_rate,0.1,,,,0.1,240,0.48333333333333334,0.5497630331753555,0.9088259783513739,0.9064,0.6484704166666667,116,124,95,2067,0.9569063367252545,1.0
all,baseline_oof,123,hgb,full,2778,910,2402,211,0.08784346378018318,0.9260884263114071,0.6341800000000001,0.5228992666501873,0.8901451651629566,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed123_f060.joblib,fixed_reject_rate,0.15,,,,0.15,360,0.4,0.6824644549763034,0.8821815154038302,0.9803299999999999,0.7004183333333334,144,216,67,1975,0.965873555337904,1.0
all,baseline_oof,42,rf,no_lab,2835,953,2328,169,0.07259450171821306,0.9392518041237113,0.6742400000000002,0.4969710735596311,0.9012226238862502,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed42_f060.joblib,validation_recall,0.5,0.42045454545454547,0.5068493150684932,0.5347061838436968,0.054982817869415807,128,0.5078125,0.38461538461538464,0.9282646048109966,0.9015099999999999,0.6330679687499999,65,63,104,2096,,
all,baseline_oof,42,rf,no_lab,2835,953,2328,169,0.07259450171821306,0.9392518041237113,0.6742400000000002,0.4969710735596311,0.9012226238862502,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed42_f060.joblib,validation_recall,0.7,0.37142857142857144,0.7123287671232876,0.39481083957243995,0.10695876288659793,249,0.41365461847389556,0.6094674556213018,0.9089347079037801,0.98128,0.7001831325301205,103,146,66,2013,,
all,baseline_oof,42,rf,no_lab,2835,953,2328,169,0.07259450171821306,0.9392518041237113,0.6742400000000002,0.4969710735596311,0.9012226238862502,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed42_f060.joblib,validation_recall,0.8,0.34705882352941175,0.8082191780821918,0.2968810125260001,0.1481958762886598,345,0.336231884057971,0.6863905325443787,0.8788659793814433,0.99514,0.7518779710144927,116,229,53,1930,,
all,baseline_oof,42,rf,no_lab,2835,953,2328,169,0.07259450171821306,0.9392518041237113,0.6742400000000002,0.4969710735596311,0.9012226238862502,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed42_f060.joblib,validation_recall,0.9,0.2832618025751073,0.9041095890410958,0.1874210642504529,0.23367697594501718,544,0.25183823529411764,0.8106508875739645,0.811426116838488,1.0,0.8076113970588236,137,407,32,1752,,
all,baseline_oof,42,rf,no_lab,2835,953,2328,169,0.07259450171821306,0.9392518041237113,0.6742400000000002,0.4969710735596311,0.9012226238862502,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed42_f060.joblib,validation_precision,0.7,1.0,0.0136986301369863,0.9591020141120616,0.000429553264604811,1,1.0,0.005917159763313609,0.9278350515463918,0.6773600000000001,0.505,1,0,168,2159,,
all,baseline_oof,42,rf,no_lab,2835,953,2328,169,0.07259450171821306,0.9392518041237113,0.6742400000000002,0.4969710735596311,0.9012226238862502,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed42_f060.joblib,validation_precision,0.8,1.0,0.0136986301369863,0.9591020141120616,0.000429553264604811,1,1.0,0.005917159763313609,0.9278350515463918,0.6773600000000001,0.505,1,0,168,2159,,
all,baseline_oof,42,rf,no_lab,2835,953,2328,169,0.07259450171821306,0.9392518041237113,0.6742400000000002,0.4969710735596311,0.9012226238862502,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed42_f060.joblib,validation_precision,0.9,1.0,0.0136986301369863,0.9591020141120616,0.000429553264604811,1,1.0,0.005917159763313609,0.9278350515463918,0.6773600000000001,0.505,1,0,168,2159,,
all,baseline_oof,42,rf,no_lab,2835,953,2328,169,0.07259450171821306,0.9392518041237113,0.6742400000000002,0.4969710735596311,0.9012226238862502,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed42_f060.joblib,fixed_reject_rate,0.05,,,,0.05,116,0.5344827586206896,0.3668639053254438,0.9308419243986255,0.89361,0.6155620689655172,62,54,107,2105,0.9562264918625677,1.0
all,baseline_oof,42,rf,no_lab,2835,953,2328,169,0.07259450171821306,0.9392518041237113,0.6742400000000002,0.4969710735596311,0.9012226238862502,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed42_f060.joblib,fixed_reject_rate,0.1,,,,0.1,233,0.4206008583690987,0.5798816568047337,0.9115120274914089,0.9788,0.694424034334764,98,135,71,2024,0.9664808591885441,1.0
all,baseline_oof,42,rf,no_lab,2835,953,2328,169,0.07259450171821306,0.9392518041237113,0.6742400000000002,0.4969710735596311,0.9012226238862502,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed42_f060.joblib,fixed_reject_rate,0.15,,,,0.15,349,0.335243553008596,0.6923076923076923,0.8780068728522337,0.99586,0.7519234957020057,117,232,52,1927,0.9722874684183931,1.0
all,baseline_oof,789,rf,full,2856,958,2293,148,0.06454426515481901,0.9434018316615785,0.78374,0.4183494689072975,0.9117904617904617,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed789_f060.joblib,validation_recall,0.5,0.5714285714285714,0.5,0.5020415548488841,0.0867858700392499,199,0.4020100502512563,0.5405405405405406,0.9184474487570868,0.97682,0.7034854271356785,80,119,68,2026,,
all,baseline_oof,789,rf,full,2856,958,2293,148,0.06454426515481901,0.9434018316615785,0.78374,0.4183494689072975,0.9117904617904617,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed789_f060.joblib,validation_recall,0.7,0.3971631205673759,0.7,0.36127044858993124,0.15569123419101613,357,0.3165266106442577,0.7635135135135135,0.8783253379851723,0.99925,0.7678014005602241,113,244,35,1901,,
all,baseline_oof,789,rf,full,2856,958,2293,148,0.06454426515481901,0.9434018316615785,0.78374,0.4183494689072975,0.9117904617904617,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed789_f060.joblib,validation_recall,0.8,0.32989690721649484,0.8,0.27904410433254917,0.20366332315743568,467,0.2698072805139186,0.8513513513513513,0.8416921064108155,1.0,0.7932436830835118,126,341,22,1804,,
all,baseline_oof,789,rf,full,2856,958,2293,148,0.06454426515481901,0.9434018316615785,0.78374,0.4183494689072975,0.9117904617904617,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed789_f060.joblib,validation_recall,0.9,0.21951219512195122,0.9,0.14913433993077987,0.32228521587440034,739,0.18944519621109607,0.9459459459459459,0.7352812908853031,1.0,0.8456119079837618,140,599,8,1546,,
all,baseline_oof,789,rf,full,2856,958,2293,148,0.06454426515481901,0.9434018316615785,0.78374,0.4183494689072975,0.9117904617904617,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed789_f060.joblib,validation_precision,0.7,0.7272727272727273,0.2,0.6893707422867765,0.033144352376798955,76,0.4868421052631579,0.25,0.9345835150457915,0.8819400000000001,0.6279394736842105,37,39,111,2106,,
all,baseline_oof,789,rf,full,2856,958,2293,148,0.06454426515481901,0.9434018316615785,0.78374,0.4183494689072975,0.9117904617904617,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed789_f060.joblib,validation_precision,0.8,0.8333333333333334,0.1875,0.7143808842714079,0.027474923680767552,63,0.4603174603174603,0.19594594594594594,0.9332751853467074,0.86859,0.6324126984126983,29,34,119,2111,,
all,baseline_oof,789,rf,full,2856,958,2293,148,0.06454426515481901,0.9434018316615785,0.78374,0.4183494689072975,0.9117904617904617,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed789_f060.joblib,validation_precision,0.9,1.0,0.05,0.8932397601882586,0.0008722197993894462,2,0.5,0.006756756756756757,0.935455734845181,0.7847,0.57405,1,1,147,2144,,
all,baseline_oof,789,rf,full,2856,958,2293,148,0.06454426515481901,0.9434018316615785,0.78374,0.4183494689072975,0.9117904617904617,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed789_f060.joblib,fixed_reject_rate,0.05,,,,0.05,115,0.4434782608695652,0.34459459459459457,0.9297863061491496,0.9263600000000001,0.6691591304347826,51,64,97,2081,0.9578820477502296,1.0
all,baseline_oof,789,rf,full,2856,958,2293,148,0.06454426515481901,0.9434018316615785,0.78374,0.4183494689072975,0.9117904617904617,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed789_f060.joblib,fixed_reject_rate,0.1,,,,0.1,229,0.39737991266375544,0.6148648648648649,0.914958569559529,0.98736,0.7093781659388647,91,138,57,2007,0.9693666666666667,1.0
all,baseline_oof,789,rf,full,2856,958,2293,148,0.06454426515481901,0.9434018316615785,0.78374,0.4183494689072975,0.9117904617904617,paper/models/final_flag_multiseed_loso/all_baseline_oof_testseed789_f060.joblib,fixed_reject_rate,0.15,,,,0.15,344,0.32558139534883723,0.7567567567567568,0.8831225468818142,0.99918,0.760468023255814,112,232,36,1913,0.9756897896357106,1.0
all,v12_oof,123,hgb,full,2778,910,2402,211,0.08784346378018318,0.9260884263114071,0.6341800000000001,0.524782197342977,0.8905388480665193,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed123_f060.joblib,validation_recall,0.5,0.5333333333333333,0.5079365079365079,0.5552375736145131,0.08118234804329726,195,0.517948717948718,0.4786729857819905,0.9150707743547044,0.8673400000000001,0.6250138461538461,101,94,110,2097,,
all,v12_oof,123,hgb,full,2778,910,2402,211,0.08784346378018318,0.9260884263114071,0.6341800000000001,0.524782197342977,0.8905388480665193,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed123_f060.joblib,validation_recall,0.7,0.45,0.7142857142857143,0.31739378491332604,0.13072439633638636,314,0.42356687898089174,0.6303317535545023,0.892173189009159,0.9674,0.6829828025477707,133,181,78,2010,,
all,v12_oof,123,hgb,full,2778,910,2402,211,0.08784346378018318,0.9260884263114071,0.6341800000000001,0.524782197342977,0.8905388480665193,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed123_f060.joblib,validation_recall,0.8,0.4214876033057851,0.8095238095238095,0.21522189566867106,0.16486261448792672,396,0.3686868686868687,0.6919431279620853,0.8688592839300583,0.98815,0.7172712121212121,146,250,65,1941,,
all,v12_oof,123,hgb,full,2778,910,2402,211,0.08784346378018318,0.9260884263114071,0.6341800000000001,0.524782197342977,0.8905388480665193,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed123_f060.joblib,validation_recall,0.9,0.2864321608040201,0.9047619047619048,0.08543897090528807,0.2456286427976686,590,0.2847457627118644,0.7962085308056872,0.8064113238967527,1.0,0.7764467796610169,168,422,43,1769,,
all,v12_oof,123,hgb,full,2778,910,2402,211,0.08784346378018318,0.9260884263114071,0.6341800000000001,0.524782197342977,0.8905388480665193,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed123_f060.joblib,validation_precision,0.7,0.7142857142857143,0.23809523809523808,0.8724414876143951,0.027060782681099085,65,0.7846153846153846,0.24170616113744076,0.9275603663613655,0.7222400000000001,0.4323353846153846,51,14,160,2177,,
all,v12_oof,123,hgb,full,2778,910,2402,211,0.08784346378018318,0.9260884263114071,0.6341800000000001,0.524782197342977,0.8905388480665193,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed123_f060.joblib,validation_precision,0.8,0.8,0.12698412698412698,0.9560117676718995,0.009575353871773521,23,0.8695652173913043,0.0947867298578199,0.9192339716902581,0.64964,0.45915652173913046,20,3,191,2188,,
all,v12_oof,123,hgb,full,2778,910,2402,211,0.08784346378018318,0.9260884263114071,0.6341800000000001,0.524782197342977,0.8905388480665193,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed123_f060.joblib,validation_precision,0.9,1.0,0.031746031746031744,0.9760611289525504,0.0029142381348875937,7,0.8571428571428571,0.02843601895734597,0.9142381348875936,0.64054,0.5553285714285714,6,1,205,2190,,
all,v12_oof,123,hgb,full,2778,910,2402,211,0.08784346378018318,0.9260884263114071,0.6341800000000001,0.524782197342977,0.8905388480665193,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed123_f060.joblib,fixed_reject_rate,0.05,,,,0.05,120,0.5916666666666667,0.33649289099526064,0.921315570358035,0.7758500000000002,0.5647858333333333,71,49,140,2142,0.9450876862401402,1.0
all,v12_oof,123,hgb,full,2778,910,2402,211,0.08784346378018318,0.9260884263114071,0.6341800000000001,0.524782197342977,0.8905388480665193,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed123_f060.joblib,fixed_reject_rate,0.1,,,,0.1,240,0.48333333333333334,0.5497630331753555,0.9088259783513739,0.9176000000000001,0.64734375,116,124,95,2067,0.9570314061054578,1.0
all,v12_oof,123,hgb,full,2778,910,2402,211,0.08784346378018318,0.9260884263114071,0.6341800000000001,0.524782197342977,0.8905388480665193,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed123_f060.joblib,fixed_reject_rate,0.15,,,,0.15,360,0.39444444444444443,0.6729857819905213,0.8805162364696086,0.98372,0.7012991666666666,142,218,69,1973,0.9657182664054849,1.0
all,v12_oof,42,rf,full,2835,953,2328,169,0.07259450171821306,0.9392518041237113,0.6742400000000002,0.4925768492188967,0.9029355580465426,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed42_f060.joblib,validation_recall,0.5,0.43529411764705883,0.5068493150684932,0.5468305185815011,0.05369415807560137,125,0.52,0.38461538461538464,0.929553264604811,0.9001800000000001,0.6232175999999999,65,60,104,2099,,
all,v12_oof,42,rf,full,2835,953,2328,169,0.07259450171821306,0.9392518041237113,0.6742400000000002,0.4925768492188967,0.9029355580465426,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed42_f060.joblib,validation_recall,0.7,0.3466666666666667,0.7123287671232876,0.3783989079154595,0.11898625429553264,277,0.3862815884476534,0.6331360946745562,0.9003436426116839,0.9876,0.7181429602888086,107,170,62,1989,,
all,v12_oof,42,rf,full,2835,953,2328,169,0.07259450171821306,0.9392518041237113,0.6742400000000002,0.4925768492188967,0.9029355580465426,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed42_f060.joblib,validation_recall,0.8,0.3597560975609756,0.8082191780821918,0.33413895349311346,0.1400343642611684,326,0.3374233128834356,0.650887573964497,0.881872852233677,0.99372,0.7478631901840491,110,216,59,1943,,
all,v12_oof,42,rf,full,2835,953,2328,169,0.07259450171821306,0.9392518041237113,0.6742400000000002,0.4925768492188967,0.9029355580465426,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed42_f060.joblib,validation_recall,0.9,0.27615062761506276,0.9041095890410958,0.1917885835254598,0.24570446735395188,572,0.24475524475524477,0.8284023668639053,0.8019759450171822,1.0,0.8153545454545454,140,432,29,1727,,
all,v12_oof,42,rf,full,2835,953,2328,169,0.07259450171821306,0.9392518041237113,0.6742400000000002,0.4925768492188967,0.9029355580465426,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed42_f060.joblib,validation_precision,0.7,1.0,0.0136986301369863,0.9626065195073233,0.0,0,0.0,0.0,0.927405498281787,0.6742400000000002,,0,0,169,2159,,
all,v12_oof,42,rf,full,2835,953,2328,169,0.07259450171821306,0.9392518041237113,0.6742400000000002,0.4925768492188967,0.9029355580465426,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed42_f060.joblib,validation_precision,0.8,1.0,0.0136986301369863,0.9626065195073233,0.0,0,0.0,0.0,0.927405498281787,0.6742400000000002,,0,0,169,2159,,
all,v12_oof,42,rf,full,2835,953,2328,169,0.07259450171821306,0.9392518041237113,0.6742400000000002,0.4925768492188967,0.9029355580465426,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed42_f060.joblib,validation_precision,0.9,1.0,0.0136986301369863,0.9626065195073233,0.0,0,0.0,0.0,0.927405498281787,0.6742400000000002,,0,0,169,2159,,
all,v12_oof,42,rf,full,2835,953,2328,169,0.07259450171821306,0.9392518041237113,0.6742400000000002,0.4925768492188967,0.9029355580465426,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed42_f060.joblib,fixed_reject_rate,0.05,,,,0.05,116,0.5344827586206896,0.3668639053254438,0.9308419243986255,0.89559,0.6182612068965517,62,54,107,2105,0.9560849457504522,1.0
all,v12_oof,42,rf,full,2835,953,2328,169,0.07259450171821306,0.9392518041237113,0.6742400000000002,0.4925768492188967,0.9029355580465426,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed42_f060.joblib,fixed_reject_rate,0.1,,,,0.1,233,0.4206008583690987,0.5798816568047337,0.9115120274914089,0.9788,0.6911828326180258,98,135,71,2024,0.9668413365155131,1.0
all,v12_oof,42,rf,full,2835,953,2328,169,0.07259450171821306,0.9392518041237113,0.6742400000000002,0.4925768492188967,0.9029355580465426,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed42_f060.joblib,fixed_reject_rate,0.15,,,,0.15,349,0.3237822349570201,0.6686390532544378,0.8745704467353952,0.99446,0.7593802292263613,113,236,56,1923,0.9709724608388075,1.0
all,v12_oof,789,rf,no_lab,2856,958,2293,148,0.06454426515481901,0.9434018316615785,0.78374,0.40499044672318696,0.9109305109305109,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed789_f060.joblib,validation_recall,0.5,0.5063291139240507,0.5,0.4792577842902098,0.09245529873528129,212,0.4056603773584906,0.581081081081081,0.9180113388573921,0.9828,0.7016311320754717,86,126,62,2019,,
all,v12_oof,789,rf,no_lab,2856,958,2293,148,0.06454426515481901,0.9434018316615785,0.78374,0.40499044672318696,0.9109305109305109,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed789_f060.joblib,validation_recall,0.7,0.4028776978417266,0.7,0.34681477953903694,0.15830789358918448,363,0.31955922865013775,0.7837837837837838,0.8783253379851723,1.0,0.7638820936639118,116,247,32,1898,,
all,v12_oof,789,rf,no_lab,2856,958,2293,148,0.06454426515481901,0.9434018316615785,0.78374,0.40499044672318696,0.9109305109305109,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed789_f060.joblib,validation_recall,0.8,0.3333333333333333,0.8,0.27324085987323365,0.2006105538595726,460,0.27608695652173915,0.8581081081081081,0.8456170955080681,1.0,0.7895134782608696,127,333,21,1812,,
all,v12_oof,789,rf,no_lab,2856,958,2293,148,0.06454426515481901,0.9434018316615785,0.78374,0.40499044672318696,0.9109305109305109,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed789_f060.joblib,validation_recall,0.9,0.20809248554913296,0.9,0.12550470783783188,0.3375490623637157,774,0.18087855297157623,0.9459459459459459,0.7200174443959878,1.0,0.8514341085271317,140,634,8,1511,,
all,v12_oof,789,rf,no_lab,2856,958,2293,148,0.06454426515481901,0.9434018316615785,0.78374,0.40499044672318696,0.9109305109305109,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed789_f060.joblib,validation_precision,0.7,0.7142857142857143,0.1875,0.7135096942202375,0.027911033580462277,64,0.46875,0.20270270270270271,0.9337112952464021,0.86934,0.6307328125,30,34,118,2111,,
all,v12_oof,789,rf,no_lab,2856,958,2293,148,0.06454426515481901,0.9434018316615785,0.78374,0.40499044672318696,0.9109305109305109,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed789_f060.joblib,validation_precision,0.8,0.8333333333333334,0.1875,0.7230416127632484,0.027911033580462277,64,0.46875,0.20270270270270271,0.9337112952464021,0.86934,0.6307328125,30,34,118,2111,,
all,v12_oof,789,rf,no_lab,2856,958,2293,148,0.06454426515481901,0.9434018316615785,0.78374,0.40499044672318696,0.9109305109305109,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed789_f060.joblib,validation_precision,0.9,1.0,0.05,0.899016351129671,0.0013083296990841692,3,0.6666666666666666,0.013513513513513514,0.9358918447448757,0.791,0.4612333333333334,2,1,146,2144,,
all,v12_oof,789,rf,no_lab,2856,958,2293,148,0.06454426515481901,0.9434018316615785,0.78374,0.40499044672318696,0.9109305109305109,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed789_f060.joblib,fixed_reject_rate,0.05,,,,0.05,115,0.4434782608695652,0.34459459459459457,0.9297863061491496,0.92157,0.6739295652173913,51,64,97,2081,0.9576301652892562,1.0
all,v12_oof,789,rf,no_lab,2856,958,2293,148,0.06454426515481901,0.9434018316615785,0.78374,0.40499044672318696,0.9109305109305109,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed789_f060.joblib,fixed_reject_rate,0.1,,,,0.1,229,0.388646288209607,0.6013513513513513,0.9132141299607501,0.98693,0.7149262008733624,89,140,59,2005,0.9687511143410853,1.0
all,v12_oof,789,rf,no_lab,2856,958,2293,148,0.06454426515481901,0.9434018316615785,0.78374,0.40499044672318696,0.9109305109305109,paper/models/final_flag_multiseed_loso/all_v12_oof_testseed789_f060.joblib,fixed_reject_rate,0.15,,,,0.15,344,0.3313953488372093,0.7702702702702703,0.8848669864805931,0.9998,0.7567845930232558,114,230,34,1915,0.9763399179066188,1.0
pyramidal,compact,123,rf,numeric_only,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.5023276927502832,0.8897512394788424,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed123_f060.joblib,validation_recall,0.5,0.7027027027027027,0.5098039215686274,0.6056421220454241,0.07106017191977078,124,0.5483870967741935,0.384180790960452,0.9054441260744985,0.7135,0.5945403225806453,68,56,109,1512,,
pyramidal,compact,123,rf,numeric_only,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.5023276927502832,0.8897512394788424,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed123_f060.joblib,validation_recall,0.7,0.631578947368421,0.7058823529411765,0.47818498521915354,0.10888252148997135,190,0.48947368421052634,0.5254237288135594,0.8962750716332378,0.8079999999999999,0.6270305263157895,93,97,84,1471,,
pyramidal,compact,123,rf,numeric_only,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.5023276927502832,0.8897512394788424,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed123_f060.joblib,validation_recall,0.8,0.5616438356164384,0.803921568627451,0.3926008996687768,0.14498567335243553,253,0.45454545454545453,0.6497175141242938,0.8853868194842407,0.9064,0.6590683794466403,115,138,62,1430,,
pyramidal,compact,123,rf,numeric_only,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.5023276927502832,0.8897512394788424,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed123_f060.joblib,validation_recall,0.9,0.3709677419354839,0.9019607843137255,0.25673168975595934,0.21948424068767908,383,0.3681462140992167,0.7966101694915254,0.8406876790830946,0.98613,0.714381723237598,141,242,36,1326,,
pyramidal,compact,123,rf,numeric_only,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.5023276927502832,0.8897512394788424,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed123_f060.joblib,validation_precision,0.7,0.7,0.5490196078431373,0.5935861875461174,0.07507163323782234,131,0.549618320610687,0.4067796610169492,0.9060171919770774,0.72655,0.5876587786259542,72,59,105,1509,,
pyramidal,compact,123,rf,numeric_only,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.5023276927502832,0.8897512394788424,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed123_f060.joblib,validation_precision,0.8,0.8,0.0784313725490196,0.8808052879832847,0.012034383954154728,21,0.7142857142857143,0.0847457627118644,0.9037249283667622,0.61812,0.49318571428571434,15,6,162,1562,,
pyramidal,compact,123,rf,numeric_only,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.5023276927502832,0.8897512394788424,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed123_f060.joblib,validation_precision,0.9,0.0,0.0,inf,0.0,0,0.0,0.0,0.898567335243553,0.59544,,0,0,177,1568,,
pyramidal,compact,123,rf,numeric_only,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.5023276927502832,0.8897512394788424,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed123_f060.joblib,fixed_reject_rate,0.05,,,,0.05,87,0.5747126436781609,0.2824858757062147,0.9060171919770774,0.64961,0.5789103448275862,50,37,127,1531,0.9313283474065138,1.0
pyramidal,compact,123,rf,numeric_only,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.5023276927502832,0.8897512394788424,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed123_f060.joblib,fixed_reject_rate,0.1,,,,0.1,174,0.4885057471264368,0.480225988700565,0.8962750716332378,0.7723,0.6282701149425287,85,89,92,1479,0.9453778485041374,1.0
pyramidal,compact,123,rf,numeric_only,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.5023276927502832,0.8897512394788424,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed123_f060.joblib,fixed_reject_rate,0.15,,,,0.15,262,0.44274809160305345,0.655367231638418,0.8813753581661891,0.909,0.6663839694656488,116,146,61,1422,0.9574612272420768,1.0
pyramidal,compact,42,rf,full,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.5553397391409766,0.9119314436387606,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed42_f060.joblib,validation_recall,0.5,0.5740740740740741,0.5081967213114754,0.6181030801079426,0.06438026474127558,107,0.5981308411214953,0.4413793103448276,0.9253910950661853,0.7887400000000001,0.5914196261682243,64,43,81,1474,,
pyramidal,compact,42,rf,full,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.5553397391409766,0.9119314436387606,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed42_f060.joblib,validation_recall,0.7,0.5733333333333334,0.7049180327868853,0.517295407261331,0.08844765342960288,147,0.5578231292517006,0.5655172413793104,0.9229843561973526,0.85264,0.6198088435374149,82,65,63,1452,,
pyramidal,compact,42,rf,full,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.5553397391409766,0.9119314436387606,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed42_f060.joblib,validation_recall,0.8,0.5384615384615384,0.8032786885245902,0.45210806095834577,0.10589651022864019,176,0.5511363636363636,0.6689655172413793,0.9235860409145608,0.89445,0.6318590909090909,97,79,48,1438,,
pyramidal,compact,42,rf,full,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.5553397391409766,0.9119314436387606,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed42_f060.joblib,validation_recall,0.9,0.41044776119402987,0.9016393442622951,0.3027584112042492,0.16004813477737664,266,0.41729323308270677,0.7655172413793103,0.8862815884476535,0.97985,0.6997545112781955,111,155,34,1362,,
pyramidal,compact,42,rf,full,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.5553397391409766,0.9119314436387606,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed42_f060.joblib,validation_precision,0.7,0.7,0.22950819672131148,0.790521195554695,0.013838748495788207,23,0.7391304347826086,0.11724137931034483,0.9193742478941035,0.65052,0.47153913043478257,17,6,128,1511,,
