name,n_nodes,predicted_cell_type,stage1_correct,neurite_macro_f1,macro_f1,accuracy,n_apical_gt,n_basal_gt,n_axon_gt
neuromorpho__Fig2c_cell2_1108112rm.swc,14853,interneuron,True,1.0,1.0,1.0,0,1353,13499
neuromorpho__Fig2c_Rat_78.swc,12423,interneuron,True,0.9978,0.9985,0.9988,0,2049,10373
neuromorpho__Fig2f_Rat_131.swc,3396,interneuron,True,1.0,1.0,1.0,0,917,2478
neuromorpho__Fig2h_Rat_133.swc,4697,interneuron,True,0.9995,0.9996,0.9996,0,1257,3439
neuromorpho__Fig3c_Rat_87.swc,6098,interneuron,True,0.9878,0.9919,0.9898,0,1775,4322
neuromorpho__Fig3i_Rat_81.swc,9173,interneuron,True,0.9998,0.9999,0.9999,0,1334,7838
neuromorpho__Fig4_1.swc,9154,interneuron,True,1.0,1.0,1.0,0,1556,7597
neuromorpho__Fig5b_150625_5kb.swc,10372,interneuron,True,1.0,1.0,1.0,0,1185,9186
neuromorpho__Fig5c_141009_2og_A.swc,8046,interneuron,True,1.0,1.0,1.0,0,1002,7043
neuromorpho__Fig5e_151015-3rm.swc,8618,interneuron,True,1.0,1.0,1.0,0,4277,4340
neuromorpho__Fig6b_1610052mg_A.swc,4669,interneuron,True,1.0,1.0,1.0,0,1091,3577
neuromorpho__Gad2-IRES-Cre_Ai14-324791-03-01-01_647493963_m.swc,7868,interneuron,True,1.0,1.0,1.0,0,1101,6766
neuromorpho__Gad2-IRES-Cre_Ai14-324791-03-02-02_648138988_m.swc,9203,interneuron,True,1.0,1.0,1.0,0,915,8287
neuromorpho__Gad2-IRES-Cre_Ai14-324794-03-01-02_648087868_m.swc,6861,interneuron,True,1.0,1.0,1.0,0,1446,5414
neuromorpho__gaoCell1.swc,4405,pyramidal,False,0.0176,0.3451,0.0109,0,335,4069
neuromorpho__GGB-02-04-15-1R.swc,24785,interneuron,True,1.0,1.0,1.0,0,1773,23011
neuromorpho__GGB-7-24-15-1R.swc,24074,interneuron,True,0.974,0.9826,0.9907,0,2483,21590
neuromorpho__GGB-Mar14-14-1R.swc,36760,interneuron,True,1.0,1.0,1.0,0,5567,31192
neuromorpho__H16-06-013-11-16-01_687434349_m.swc,15898,interneuron,True,1.0,1.0,1.0,0,2615,13282
neuromorpho__H16-06-013-12-08-03_691757016_m.swc,16300,interneuron,True,1.0,1.0,1.0,0,1178,15121
neuromorpho__H16-06-013-12-08-06_695330591_m.swc,19658,interneuron,True,1.0,1.0,1.0,0,3481,16176
neuromorpho__H17-03-005-11-08-01_713511748_m.swc,24680,interneuron,True,1.0,1.0,1.0,0,5323,19356
neuromorpho__H17-03-009-11-11-03_669918567_m.swc,4042,pyramidal,False,0.7096,0.8064,0.2857,0,3929,112
neuromorpho__H17-03-009-11-11-09_667294513_m.swc,7095,interneuron,True,1.0,1.0,1.0,0,1706,5388
neuromorpho__H17-03-010-11-13-01_656411100_m.swc,1496,interneuron,True,1.0,1.0,1.0,0,1008,487
neuromorpho__H17-03-013-11-08-04_692297214_m.swc,6827,interneuron,True,1.0,1.0,1.0,0,1266,5560
neuromorpho__H17-06-003-11-03-03_694168884_m.swc,30285,interneuron,True,1.0,1.0,1.0,0,6220,24064
neuromorpho__H17-06-005-12-15-01_605485782_m.swc,29539,interneuron,True,1.0,1.0,1.0,0,2080,27458
neuromorpho__H17-06-006-11-10-03_639632757_m.swc,8684,interneuron,True,1.0,1.0,1.0,0,2400,6283
neuromorpho__H17-06-009-11-04-02_657984300_m.swc,43036,interneuron,True,1.0,1.0,1.0,0,3424,39611
neuromorpho__H17-06-012-14-08-05_649667451_m.swc,26629,interneuron,True,1.0,1.0,1.0,0,4172,22456
neuromorpho__H17-06-012-14-08-07_674291002_m.swc,10743,interneuron,True,1.0,1.0,1.0,0,3699,7043
neuromorpho__H17-06-013-12-03-01_681002938_m.swc,4016,interneuron,True,1.0,1.0,1.0,0,598,3417
neuromorpho__H17-06-013-12-03-02_676466554_m.swc,17641,interneuron,True,1.0,1.0,1.0,0,3407,14233
neuromorpho__H17-06-013-12-03-03_681921441_m.swc,13995,interneuron,True,1.0,1.0,1.0,0,1845,12149
neuromorpho__HCell1.swc,3879,interneuron,True,1.0,1.0,1.0,0,3878,0
neuromorpho__Hcell10-set-2.swc,4258,interneuron,True,0.9869,0.9935,0.9742,0,4257,0
neuromorpho__Hcell11-set-2.swc,3765,interneuron,True,1.0,1.0,1.0,0,3764,0
neuromorpho__Hcell12-set-2.swc,4190,interneuron,True,0.9947,0.9974,0.9895,0,4189,0
neuromorpho__Hcell13-set-2.swc,2107,interneuron,True,1.0,1.0,1.0,0,2106,0
neuromorpho__Hcell14-set-2.swc,2940,interneuron,True,1.0,1.0,1.0,0,2939,0
neuromorpho__Hcell15-set-2.swc,3178,interneuron,True,0.9788,0.9894,0.9585,0,3177,0
neuromorpho__Hcell16-set-2.swc,3641,interneuron,True,0.9058,0.9529,0.8278,0,3640,0
neuromorpho__Hcell2.swc,3119,interneuron,True,1.0,1.0,1.0,0,3118,0
neuromorpho__Hcell3.swc,3428,interneuron,True,1.0,1.0,1.0,0,3427,0
neuromorpho__Hcell5.swc,3180,pyramidal,False,0.9122,0.9561,0.8387,0,3179,0
neuromorpho__Hcell6.swc,2223,interneuron,True,1.0,1.0,1.0,0,2222,0
neuromorpho__Hcell7.swc,1551,interneuron,True,1.0,1.0,1.0,0,1550,0
neuromorpho__Hcell8.swc,5014,interneuron,True,0.9792,0.9896,0.9593,0,5013,0
neuromorpho__Hcell9.swc,2950,interneuron,True,1.0,1.0,1.0,0,2949,0
neuromorpho__het-1.swc,411,interneuron,True,0.635,0.7567,0.6448,0,173,237
neuromorpho__het-10.swc,308,interneuron,True,0.376,0.584,0.6039,0,185,122
neuromorpho__het-2.swc,684,interneuron,True,0.4979,0.6653,0.6974,0,453,230
neuromorpho__het-3.swc,1283,interneuron,True,0.6952,0.7968,0.8363,0,972,310
neuromorpho__het-4.swc,786,interneuron,True,0.4139,0.6093,0.4924,0,336,449
neuromorpho__het-6.swc,763,interneuron,True,0.4306,0.6204,0.6881,0,518,244
neuromorpho__het-7.swc,660,interneuron,True,0.7218,0.8145,0.7561,0,364,295
neuromorpho__het-8.swc,650,interneuron,True,0.8604,0.9302,0.7554,0,649,0
neuromorpho__het-9.swc,662,interneuron,True,0.5035,0.669,0.648,0,392,269
neuromorpho__homo-1.swc,1696,interneuron,True,0.6814,0.7876,0.7241,0,984,711
neuromorpho__homo-10.swc,1608,interneuron,True,0.7064,0.8042,0.74,0,893,714
neuromorpho__homo-12.swc,1651,interneuron,True,0.8887,0.9258,0.8892,0,793,857
neuromorpho__homo-2.swc,2255,interneuron,True,0.6053,0.7369,0.6368,0,1125,1129
neuromorpho__homo-3.swc,2338,interneuron,True,0.81,0.8733,0.8101,0,1097,1240
neuromorpho__homo-5.swc,2245,interneuron,True,0.8535,0.9024,0.8539,0,1020,1224
neuromorpho__homo-6.swc,1661,interneuron,True,0.8907,0.9271,0.891,0,698,962
neuromorpho__homo-7.swc,2137,interneuron,True,0.2521,0.5014,0.3374,0,720,1416
neuromorpho__homo-8.swc,2225,interneuron,True,0.6723,0.7815,0.6773,0,1139,1085
neuromorpho__homo-9.swc,1178,interneuron,True,1.0,1.0,1.0,0,493,684
neuromorpho__Htr3a-Cre_NO152_Ai14-276428-03-01-02_570682715_m.swc,11899,interneuron,True,1.0,1.0,1.0,0,606,11292
neuromorpho__Htr3a-Cre_NO152_Ai14-276428-05-01-01_571972167_m.swc,28456,interneuron,True,1.0,1.0,1.0,0,2196,26259
neuromorpho__Htr3a-Cre_NO152_Ai14-286731-04-02-01_645075254_m.swc,2808,interneuron,True,1.0,1.0,1.0,0,2530,277
neuromorpho__Htr3a-Cre_NO152_Ai14-286736-05-01-01_596793143_m.swc,8836,interneuron,True,1.0,1.0,1.0,0,2716,6119
neuromorpho__Htr3a-Cre_NO152_Ai14-288785-03-02-01_587407335_m.swc,14320,interneuron,True,1.0,1.0,1.0,0,2848,11471
neuromorpho__Htr3a-Cre_NO152_Ai14-292836-03-01-01_580260009_m.swc,9513,interneuron,True,1.0,1.0,1.0,0,1990,7522
neuromorpho__Htr3a-Cre_NO152_Ai14-306203-03-02-01_656154929_m.swc,13856,interneuron,True,1.0,1.0,1.0,0,2151,11704
neuromorpho__Htr3a-Cre_NO152_Ai14-308439-03-01-01_657060422_m.swc,12987,interneuron,True,1.0,1.0,1.0,0,1348,11638
neuromorpho__Htr3a-Cre_NO152_Ai14-314467-03-02-01_596799440_m.swc,3566,interneuron,True,1.0,1.0,1.0,0,1366,2199
neuromorpho__Htr3a-Cre_NO152_Pvalb-T2A-Dre_Ai66-304920-02-02-01_596793163_m.swc,19466,interneuron,True,1.0,1.0,1.0,0,2966,16499
neuromorpho__Htr3a-Cre_NO152_Pvalb-T2A-Dre_Ai66-304920-03-02-01_601947850_m.swc,15948,interneuron,True,1.0,1.0,1.0,0,1793,14154
neuromorpho__Htr3a-Cre_NO152_Pvalb-T2A-Dre_Ai66-313949-04-02-01_671531778_m.swc,15218,interneuron,True,1.0,1.0,1.0,0,2891,12326
neuromorpho__interneuronEX.swc,7317,interneuron,True,1.0,1.0,1.0,0,435,6881
neuromorpho__J82a.swc,3692,pyramidal,False,0.8633,0.9316,0.7595,0,3691,0
neuromorpho__L5FS1.swc,830,interneuron,True,0.7907,0.8953,0.6542,0,829,0
neuromorpho__L5FS2.swc,1445,interneuron,True,0.7632,0.8816,0.6173,0,1444,0
neuromorpho__L5FS3.swc,1948,pyramidal,False,0.6907,0.8453,0.5277,0,1947,0
neuromorpho__L5FS4.swc,1660,pyramidal,False,0.5851,0.7925,0.4139,0,1659,0
neuromorpho__L5FS5.swc,1804,pyramidal,False,0.8516,0.9258,0.7417,0,1803,0
neuromorpho__L5non-FS.swc,1580,interneuron,True,0.5054,0.7527,0.3386,0,1579,0
neuromorpho__LRPrecRF.swc,4106,pyramidal,False,1.0,1.0,1.0,0,1179,2926
neuromorpho__NAS1.swc,3494,interneuron,True,0.4627,0.6418,0.4688,0,2323,1170
neuromorpho__NAS11.swc,2029,pyramidal,False,0.3994,0.6997,0.2499,0,2028,0
neuromorpho__NAS13.swc,1999,interneuron,True,0.4951,0.6634,0.9805,0,1959,39
neuromorpho__NAS17.swc,537,interneuron,True,1.0,1.0,1.0,0,536,0
neuromorpho__NAS2B.swc,1205,interneuron,True,1.0,1.0,1.0,0,1204,0
neuromorpho__NAS3.swc,1291,pyramidal,False,0.1702,0.5851,0.0937,0,1290,0
neuromorpho__NAS5.swc,1254,pyramidal,False,0.0158,0.5079,0.0088,0,1253,0
neuromorpho__NAS7.swc,1345,interneuron,True,1.0,1.0,1.0,0,1344,0
neuromorpho__NAS8.swc,708,interneuron,True,1.0,1.0,1.0,0,707,0
neuromorpho__NAS9.swc,542,interneuron,True,0.4335,0.6223,0.7657,0,418,123
neuromorpho__Ndnf-IRES2-dgCre_Ai14-255259-03-02-01_560631771_m.swc,16515,interneuron,True,0.9998,0.9999,0.9999,0,1240,15274
neuromorpho__Ndnf-IRES2-dgCre_Ai14-255261-05-02-01_556384323_m.swc,11926,interneuron,True,1.0,1.0,1.0,0,1755,10170
neuromorpho__Ndnf-IRES2-dgCre_Ai14-262467-04-01-01_643517708_m.swc,13848,interneuron,True,1.0,1.0,1.0,0,2389,11458
neuromorpho__Ndnf-IRES2-dgCre_Ai14-262472-03-02-01_657248124_m.swc,13479,interneuron,True,1.0,1.0,1.0,0,1852,11626
neuromorpho__Ndnf-IRES2-dgCre_Ai14-262475-04-02-01_566350959_m.swc,11267,interneuron,True,1.0,1.0,1.0,0,2161,9105
neuromorpho__Ndnf-IRES2-dgCre_Ai14-278510-05-01-01_569319081_m.swc,10173,interneuron,True,1.0,1.0,1.0,0,663,9509
neuromorpho__Ndnf-IRES2-dgCre_Ai14-278511-05-01-01_614431110_m.swc,12431,interneuron,True,1.0,1.0,1.0,0,2101,10329
neuromorpho__Ndnf-IRES2-dgCre_Ai14-280611-04-02-02_582654012_m.swc,1786,interneuron,True,1.0,1.0,1.0,0,1698,87
neuromorpho__Ndnf-IRES2-dgCre_Ai14-290382-04-01-01_584237322_m.swc,13121,interneuron,True,1.0,1.0,1.0,0,1488,11632
neuromorpho__Ndnf-IRES2-dgCre_Ai14-292673-04-02-01_658102910_m.swc,15658,interneuron,True,1.0,1.0,1.0,0,1309,14348
neuromorpho__Ndnf-IRES2-dgCre_Ai14-292673-05-01-01_596793018_m.swc,19024,interneuron,True,1.0,1.0,1.0,0,2519,16504
neuromorpho__Ndnf-IRES2-dgCre_Ai14-298343-05-02-02_657812337_m.swc,9304,interneuron,True,1.0,1.0,1.0,0,1549,7754
neuromorpho__Ndnf-IRES2-dgCre_Ai14-306261-05-02-01_591276334_m.swc,15925,interneuron,True,1.0,1.0,1.0,0,2868,13056
neuromorpho__Ndnf-IRES2-dgCre_Ai14-311164-05-01-01_601947752_m.swc,17626,interneuron,True,1.0,1.0,1.0,0,1972,15653
neuromorpho__neu-160struktur.swc,669,pyramidal,False,0.2604,0.6302,0.151,0,668,0
neuromorpho__neu-198struktur.swc,666,interneuron,True,0.7742,0.8871,0.6321,0,665,0
neuromorpho__neu-576c1struktur.swc,409,interneuron,True,1.0,1.0,1.0,0,408,0
neuromorpho__neu-sc100struktur.swc,834,interneuron,True,0.4298,0.7149,0.2746,0,833,0
neuromorpho__neu-sc113struktur.swc,863,interneuron,True,0.5074,0.7537,0.3407,0,862,0
neuromorpho__neu-sc114struktur.swc,513,interneuron,True,0.8065,0.9033,0.6764,0,512,0
neuromorpho__neu-sc117struktur.swc,304,interneuron,True,0.3968,0.6984,0.25,0,303,0
neuromorpho__neu-sc136struktur.swc,748,pyramidal,False,0.5208,0.7604,0.3529,0,747,0
neuromorpho__neu-sc141struktur.swc,401,pyramidal,False,0.6207,0.8103,0.4514,0,400,0
neuromorpho__neu-sc142struktur.swc,425,interneuron,True,0.4412,0.7206,0.2847,0,424,0
neuromorpho__neu-sc146struktur.swc,1003,interneuron,True,0.2916,0.6458,0.1715,0,1002,0
neuromorpho__neu-sc177struktur.swc,585,interneuron,True,1.0,1.0,1.0,0,584,0
neuromorpho__neu-sc192struktur.swc,1215,interneuron,True,1.0,1.0,1.0,0,1214,0
neuromorpho__neu-sc193struktur.swc,549,interneuron,True,0.9349,0.9674,0.878,0,548,0
neuromorpho__neu-sc197struktur.swc,1448,interneuron,True,1.0,1.0,1.0,0,1447,0
neuromorpho__neu-sc27struktur.swc,401,pyramidal,False,0.3015,0.6507,0.1796,0,400,0
neuromorpho__neu-sc39struktur.swc,288,pyramidal,False,0.0,0.5,0.0035,0,287,0
neuromorpho__neu-sc48struktur.swc,603,interneuron,True,0.0132,0.5066,0.0083,0,602,0
neuromorpho__neu-sc53struktur.swc,703,interneuron,True,0.9175,0.9588,0.8478,0,702,0
neuromorpho__neu-sc65struktur.swc,559,interneuron,True,0.7404,0.8702,0.5886,0,558,0
neuromorpho__neu-sc68struktur.swc,519,interneuron,True,0.615,0.8075,0.4451,0,518,0
neuromorpho__neu-sc71struktur.swc,839,interneuron,True,0.8774,0.9387,0.7819,0,838,0
neuromorpho__neu-sc78struktur.swc,574,pyramidal,False,0.5956,0.7978,0.4251,0,573,0
neuromorpho__neu-sc85struktur.swc,1178,pyramidal,False,0.6038,0.8019,0.4329,0,1177,0
neuromorpho__neu-sc99struktur.swc,3590,interneuron,True,0.9031,0.9516,0.8234,0,3589,0
neuromorpho__Nkx2-1-CreERT2_Ai14-_IVSCC_-286572-01-02-01_571972148_m.swc,16490,interneuron,True,1.0,1.0,1.0,0,2610,13879
neuromorpho__Nkx2-1-CreERT2_Ai14-_IVSCC_-286577-03-01-01_580260086_m.swc,10547,interneuron,True,1.0,1.0,1.0,0,1513,9033
neuromorpho__Nkx2-1-CreERT2_Ai14-_IVSCC_-294488-04-02-01_649553736_m.swc,14791,interneuron,True,1.0,1.0,1.0,0,1783,13007
neuromorpho__Nkx2-1-CreERT2_Ai14-_IVSCC_-294490-02-02-01_700422073_m.swc,14291,interneuron,True,1.0,1.0,1.0,0,1014,13276
neuromorpho__Nkx2-1-CreERT2_Ai14-_IVSCC_-294491-03-01-01_591276550_m.swc,15865,interneuron,True,1.0,1.0,1.0,0,981,14883
neuromorpho__Nkx2-1-CreERT2_Ai14_BT_-278735-06-02-01_569314921_m.swc,13204,interneuron,True,1.0,1.0,1.0,0,1762,11441
neuromorpho__Nkx2-1-CreERT2_Ai14_BT_-278735-06-02-02_570682084_m.swc,8517,interneuron,True,1.0,1.0,1.0,0,2011,6505
neuromorpho__Nos1-CreERT2_Ai14-294361-05-01-01_585893455_m.swc,7519,interneuron,True,1.0,1.0,1.0,0,2044,5474
neuromorpho__Nos1-CreERT2_Ai14_BT_-251975-06-01-01_563819177_m.swc,16660,interneuron,True,1.0,1.0,1.0,0,1136,15523
neuromorpho__Nos1-CreERT2_Ai14_BT_-260226-04-02-01_596793240_m.swc,10703,interneuron,True,1.0,1.0,1.0,0,2618,8084
neuromorpho__Nos1-CreERT2_Ai14_BT_-285361-04-01-01_585893436_m.swc,18648,interneuron,True,1.0,1.0,1.0,0,3658,14989
neuromorpho__Nos1-CreERT2_Ai14_BT_-285362-04-01-01_572837209_m.swc,10639,interneuron,True,1.0,1.0,1.0,0,1496,9142
neuromorpho__Nos1-CreERT2_Ai14_BT_-286854-04-01-01_596793070_m.swc,15550,interneuron,True,1.0,1.0,1.0,0,2580,12969
neuromorpho__Nos1-CreERT2_Sst-IRES-FlpO_Ai65-243223-04-01-01_537045067_m.swc,2294,interneuron,True,0.4978,0.6652,0.9913,0,2273,20
neuromorpho__Nos1-CreERT2_Sst-IRES-FlpO_Ai65-244006-04-02-01_561095910_m.swc,6114,interneuron,True,1.0,1.0,1.0,0,1617,4496
neuromorpho__Nos1-CreERT2_Sst-IRES-FlpO_Ai65-271574-05-01-01_587405549_m.swc,40086,interneuron,True,1.0,1.0,1.0,0,2907,37178
neuromorpho__Nos1-CreERT2_Sst-IRES-FlpO_Ai65-271577-05-02-01_601947916_m.swc,12545,interneuron,True,1.0,1.0,1.0,0,1898,10646
neuromorpho__Nos1-CreERT2_Sst-IRES-FlpO_Ai65-302592-03-01-01_639341665_m.swc,23538,interneuron,True,1.0,1.0,1.0,0,2330,21207
neuromorpho__Nos1-CreERT2_Sst-IRES-FlpO_Ai65-304714-02-01-01_643517283_m.swc,21307,interneuron,True,1.0,1.0,1.0,0,3008,18298
neuromorpho__Nos1-CreERT2_Sst-IRES-FlpO_Ai65-315002-02-02-01_614431995_m.swc,16690,interneuron,True,0.9877,0.9918,0.9973,0,948,15741
neuromorpho__Nos1-CreERT2_Sst-IRES-FlpO_Ai65-321729-02-02-01_644933383_m.swc,3794,pyramidal,False,1.0,1.0,1.0,0,1583,2210
neuromorpho__Oxtr-2A-Cre_Ai14-293837-04-02-01_584236936_m.swc,15448,interneuron,True,1.0,1.0,1.0,0,2272,13175
neuromorpho__Oxtr-2A-Cre_Ai14-293839-02-02-02_623439672_m.swc,20196,interneuron,True,1.0,1.0,1.0,0,2172,18023
neuromorpho__Oxtr-2A-Cre_Ai14-293839-04-02-01_648868079_m.swc,6651,interneuron,True,1.0,1.0,1.0,0,1749,4901
neuromorpho__Oxtr-2A-Cre_Ai14-293839-06-01-01_599474816_m.swc,17421,interneuron,True,1.0,1.0,1.0,0,1514,15906
neuromorpho__Oxtr-2A-Cre_Ai14-293841-05-02-01_614432108_m.swc,16820,interneuron,True,0.997,0.998,0.9988,0,1855,14964
neuromorpho__Oxtr-T2A-Cre_Ai14-309030-05-02-01_658232461_m.swc,16602,interneuron,True,1.0,1.0,1.0,0,2114,14487
neuromorpho__P110627-03-BC.swc,3482,pyramidal,False,0.8293,0.9147,0.7085,0,3481,0
neuromorpho__P110714-04-BC.swc,1775,pyramidal,False,0.6103,0.8051,0.4394,0,1774,0
neuromorpho__P110715-02-BC.swc,999,pyramidal,False,0.7343,0.8672,0.5806,0,998,0
neuromorpho__P111012-03-AAC.swc,1550,pyramidal,False,0.7021,0.8511,0.5413,0,1549,0
neuromorpho__P111016-04-horiz-AAC.swc,1314,pyramidal,False,0.7441,0.8721,0.5928,0,1313,0
neuromorpho__P111017-01-AAC.swc,1905,pyramidal,False,0.5912,0.7956,0.4199,0,1904,0
neuromorpho__P111019-03-AAC.swc,1472,pyramidal,False,0.5835,0.7918,0.4124,0,1471,0
neuromorpho__P111102-05-horiz-AAC.swc,1851,pyramidal,False,0.5253,0.7627,0.3566,0,1850,0
neuromorpho__P111103-01-BC.swc,1714,pyramidal,False,0.5239,0.762,0.3553,0,1713,0
neuromorpho__P111104-03-AAC.swc,1409,pyramidal,False,0.4949,0.7475,0.3293,0,1408,0
neuromorpho__P111105-02-BC.swc,2148,pyramidal,False,0.6627,0.8314,0.4958,0,2147,0
neuromorpho__P111106-02-BC.swc,2443,pyramidal,False,0.7566,0.8783,0.6087,0,2442,0
neuromorpho__P111123-01-AAC.swc,2647,pyramidal,False,0.814,0.907,0.6864,0,2646,0
neuromorpho__P111123-03-AAC.swc,1120,pyramidal,False,0.5169,0.7584,0.3491,0,1119,0
neuromorpho__P111123-04n1-AAC.swc,1233,pyramidal,False,0.8785,0.9392,0.7835,0,1232,0
neuromorpho__p120105-01-AAC.swc,486,interneuron,True,0.1489,0.5744,0.0823,0,485,0
neuromorpho__p120107-07-AAC.swc,596,interneuron,True,0.0,0.5,0.0017,0,595,0
neuromorpho__p120112-03-AAC.swc,378,interneuron,True,0.3537,0.6769,0.2169,0,377,0
neuromorpho__P120115-03-AAC.swc,779,pyramidal,False,0.482,0.741,0.3184,0,778,0
neuromorpho__p120116-03-AAC.swc,589,interneuron,True,0.1451,0.5726,0.0798,0,588,0
neuromorpho__P120117-02-AAC.swc,549,interneuron,True,0.0109,0.5054,0.0073,0,548,0
neuromorpho__P120120-02-AAC.swc,1293,pyramidal,False,0.3329,0.6665,0.2003,0,1292,0
neuromorpho__P120121-02-BC.swc,2336,pyramidal,False,0.4678,0.7339,0.3057,0,2335,0
neuromorpho__Pvalb-IRES-Cre_Ai14-185361-06-02-01_653169619_m.swc,15497,interneuron,True,1.0,1.0,1.0,0,2150,13346
neuromorpho__Pvalb-IRES-Cre_Ai14-198335-04-01-01_653182186_m.swc,10340,interneuron,True,0.9669,0.9779,0.9769,0,2210,8129
neuromorpho__Pvalb-IRES-Cre_Ai14-296193-03-01-02_650175812_m.swc,18692,interneuron,True,1.0,1.0,1.0,0,1476,17215
neuromorpho__Pvalb-IRES-Cre_Ai14-296193-04-01-01_596792650_m.swc,32682,interneuron,True,0.9995,0.9996,0.9998,0,3011,29670
neuromorpho__Pvalb-IRES-Cre_Ai14-299135-03-02-01_587405348_m.swc,17323,interneuron,True,1.0,1.0,1.0,0,2305,15017
neuromorpho__Pvalb-IRES-Cre_Ai14-299135-05-01-01_650040988_m.swc,20837,interneuron,True,1.0,1.0,1.0,0,1847,18989
neuromorpho__Pvalb-IRES-Cre_Ai14-299333-03-01-01_596792857_m.swc,13416,interneuron,True,1.0,1.0,1.0,0,2682,10733
neuromorpho__Pvalb-IRES-Cre_Ai14-299335-05-01-01_657409148_m.swc,10671,interneuron,True,1.0,1.0,1.0,0,2344,8326
neuromorpho__Pvalb-IRES-Cre_Ai14-299809-03-02-01_623867465_m.swc,16769,interneuron,True,1.0,1.0,1.0,0,1803,14965
neuromorpho__Pvalb-IRES-Cre_Ai14-299810-04-02-01_638824825_m.swc,17749,interneuron,True,1.0,1.0,1.0,0,2331,15417
neuromorpho__Pvalb-IRES-Cre_Ai14-301430-02-02-01_637920210_m.swc,14737,interneuron,True,1.0,1.0,1.0,0,2237,12499
neuromorpho__Pvalb-IRES-Cre_Ai14-301945-04-01-01_657409634_m.swc,14574,interneuron,True,1.0,1.0,1.0,0,1585,12988
neuromorpho__Pvalb-IRES-Cre_Ai14-301947-03-01-01_614432193_m.swc,14679,interneuron,True,1.0,1.0,1.0,0,1875,12803
neuromorpho__Pvalb-IRES-Cre_Ai14-301947-03-02-01_591276438_m.swc,11583,interneuron,True,1.0,1.0,1.0,0,1416,10166
neuromorpho__Pvalb-IRES-Cre_Ai14-305768-04-02-01_656999337_m.swc,15273,interneuron,True,1.0,1.0,1.0,0,2299,12973
neuromorpho__Pvalb-IRES-Cre_Ai14-321032-02-02-01_606347981_m.swc,13206,interneuron,True,1.0,1.0,1.0,0,1702,11503
neuromorpho__Pvalb-IRES-Cre_Ai14-321032-03-02-01_657879305_m.swc,13631,interneuron,True,1.0,1.0,1.0,0,1406,12224
neuromorpho__rotated_CR-0319a_ax2.swc,30987,interneuron,True,1.0,1.0,1.0,0,3330,27656
neuromorpho__sc25.swc,328,interneuron,True,0.4317,0.7158,0.2774,0,327,0
neuromorpho__sec-1.swc,371,interneuron,True,0.3345,0.5564,0.504,0,186,184
neuromorpho__sec-10.swc,400,interneuron,True,0.5322,0.6881,0.73,0,275,124
neuromorpho__sec-11.swc,338,interneuron,True,1.0,1.0,1.0,0,144,193
neuromorpho__sec-12.swc,358,interneuron,True,0.4369,0.6246,0.7765,0,277,80
neuromorpho__sec-13.swc,289,interneuron,True,0.28,0.52,0.391,0,114,174
neuromorpho__sec-14.swc,346,interneuron,True,0.399,0.5993,0.6647,0,239,106
neuromorpho__sec-2.swc,386,interneuron,True,0.4288,0.6192,0.7513,0,289,96
neuromorpho__sec-3.swc,320,interneuron,True,0.3645,0.5764,0.575,0,183,136
neuromorpho__sec-4.swc,182,interneuron,True,0.4581,0.6387,0.8462,0,153,28
neuromorpho__sec-5.swc,715,interneuron,True,0.4935,0.6624,0.7483,0,520,194
neuromorpho__sec-6.swc,387,interneuron,True,0.523,0.682,0.6718,0,237,149
neuromorpho__SEC-7.swc,478,interneuron,True,0.4342,0.6228,0.7678,0,366,111
neuromorpho__sec-8.swc,293,interneuron,True,0.4619,0.6412,0.686,0,194,98
neuromorpho__sec-9.swc,253,interneuron,True,0.4247,0.6164,0.7391,0,186,66
neuromorpho__SM080618A2.swc,14569,interneuron,True,1.0,1.0,1.0,0,2061,12507
neuromorpho__SM080723A1-4_IDC.swc,17002,interneuron,True,1.0,1.0,1.0,0,902,16099
neuromorpho__SM080902A1-5_IDC.swc,2772,pyramidal,False,0.6024,0.735,0.6807,0,999,1772
neuromorpho__SM080902A3-1.swc,7647,interneuron,True,1.0,1.0,1.0,0,1075,6571
neuromorpho__SM080903A2.swc,1939,interneuron,True,1.0,1.0,1.0,0,399,1539
neuromorpho__Sst-IRES-Cre_Ai14-262058-05-02-01_570687314_m.swc,13768,interneuron,True,1.0,1.0,1.0,0,2647,11120
neuromorpho__SST2A-GFP-SST-VGLUT2-cell-1.swc,212,interneuron,True,0.9856,0.9928,0.9717,0,211,0
neuromorpho__SST2A-GFP-SST-VGLUT2-cell-10.swc,169,interneuron,True,1.0,1.0,1.0,0,168,0
neuromorpho__SST2A-GFP-SST-VGLUT2-cell-11.swc,123,interneuron,True,1.0,1.0,1.0,0,122,0
neuromorpho__SST2A-GFP-SST-VGLUT2-cell-12.swc,101,interneuron,True,1.0,1.0,1.0,0,100,0
neuromorpho__SST2A-GFP-SST-VGLUT2-cell-13.swc,107,interneuron,True,0.9856,0.9928,0.972,0,106,0
neuromorpho__SST2A-GFP-SST-VGLUT2-cell-14.swc,145,interneuron,True,1.0,1.0,1.0,0,144,0
neuromorpho__SST2A-GFP-SST-VGLUT2-cell-2.swc,96,interneuron,True,1.0,1.0,1.0,0,95,0
neuromorpho__SST2A-GFP-SST-VGLUT2-cell-3.swc,123,interneuron,True,1.0,1.0,1.0,0,122,0
neuromorpho__SST2A-GFP-SST-VGLUT2-cell-4.swc,132,interneuron,True,0.9393,0.9696,0.8864,0,131,0
