file,n_nodes_conf,stage1_pred_conf_run,stage1_conf_conf_run,pred_axon_conf_run,pred_basal_conf_run,pred_apical_conf_run,node_label_disagree_frac,node_conf_abs_delta_mean,branch3_changed_frac,branch3_label_disagree_frac,branch3_conf_abs_delta_mean,branch3_axon_delta_frac,branch3_basal_delta_frac,branch3_apical_delta_frac,branch3_to_apical_frac,branch3_from_apical_frac,conf_mean,conf_std,conf_min,conf_p05,conf_p10,conf_p25,conf_median,conf_frac_lt_05,conf_frac_lt_06,conf_frac_lt_07,conf_frac_lt_08,conf_frac_lt_09,axon_conf_mean,axon_conf_p10,axon_conf_frac_lt_07,basal_conf_mean,basal_conf_p10,basal_conf_frac_lt_07,apical_conf_mean,apical_conf_p10,apical_conf_frac_lt_07,n_pred_branches,branch_conf_mean,branch_conf_min,branch_conf_p10,branch_frac_conf_lt_07,branch_frac_conf_lt_08,branch_n_nodes_p90,pred_soma_z,pred_axon_z_extent,pred_axon_z_mean_rel_soma,pred_axon_z_std,pred_axon_x_extent,pred_axon_y_extent,pred_basal_z_extent,pred_basal_z_mean_rel_soma,pred_basal_z_std,pred_basal_x_extent,pred_basal_y_extent,pred_apical_z_extent,pred_apical_z_mean_rel_soma,pred_apical_z_std,pred_apical_x_extent,pred_apical_y_extent
neuromorpho__18454_00015-semi_r.swc,2688,interneuron,0.992801,2391,296,0,0,0,0,0,0,0,0,0,0,0,0.623836,0.348898,0.3,0.3,0.3,0.3,0.3,0.537202,0.537202,0.537202,0.537202,0.537202,0.577152,0.3,0.603931,0.999666,0.999666,0,0,0,0,297,0.669422,0.3,0.3,0.464646,0.478114,23,0,2035.37,283.028,549.302,1972.6,1724.38,165.77,-16.6197,30.2476,287.89,301.2,0,0,0,0,0
neuromorpho__18454_00016-semi_r.swc,2895,interneuron,0.990027,2631,263,0,0,0,0,0,0,0,0,0,0,0,0.558514,0.33762,0.3,0.3,0.3,0.3,0.3,0.630397,0.630397,0.630397,0.630397,0.630397,0.514248,0.3,0.693653,0.999666,0.999666,0,0,0,0,209,0.636092,0.3,0.3,0.535885,0.564593,35.4,0,1640.98,-15.0672,298.3,2558.63,1289.08,193.28,2.6157,28.4661,265.28,314.5,0,0,0,0,0
neuromorpho__18454_00020-semi_r.swc,2351,interneuron,0.994107,2135,215,0,0,0,0,0,0,0,0,0,0,0,0.569334,0.340449,0.3,0.3,0.3,0.3,0.3,0.615057,0.615057,0.615057,0.615057,0.615057,0.529401,0.3,0.672131,0.963869,0.999666,0.0511628,0,0,0,168,0.678171,0.3,0.3,0.458333,0.482143,33,0,2288.89,427.263,704.91,1589.75,1265.55,124.23,14.9375,18.1579,209.33,512.05,0,0,0,0,0
neuromorpho__18455_00002-semi_r.swc,1822,interneuron,0.991764,1596,225,0,0,0,0,0,0,0,0,0,0,0,0.607389,0.347051,0.3,0.3,0.3,0.3,0.3,0.560373,0.560373,0.560373,0.560373,0.560373,0.551841,0.3,0.639724,0.999666,0.999666,0,0,0,0,201,0.701487,0.3,0.3,0.41791,0.432836,22,0,855.7,-196.969,238.297,1250.55,1629.59,50.94,1.51493,9.70638,158.19,355.22,0,0,0,0,0
neuromorpho__18455_00007-semi_r.swc,2433,interneuron,0.994948,2221,211,0,0,0,0,0,0,0,0,0,0,0,0.7084,0.344942,0.3,0.3,0.3,0.3,0.999666,0.416358,0.416358,0.416358,0.416358,0.416358,0.680597,0.3,0.456101,0.999666,0.999666,0,0,0,0,322,0.732811,0.3,0.3,0.375776,0.388199,18.9,0,1182.52,-116.397,261.204,2581.36,902.94,117.44,5.87436,24.6135,195.18,297.73,0,0,0,0,0
neuromorpho__18455_00016-semi_r.swc,2198,interneuron,0.985743,2023,174,0,0,0,0,0,0,0,0,0,0,0,0.627584,0.349158,0.3,0.3,0.3,0.3,0.3,0.531847,0.531847,0.531847,0.531847,0.531847,0.595396,0.3,0.577855,0.999666,0.999666,0,0,0,0,231,0.694691,0.3,0.3,0.437229,0.454545,22,0,2486.17,-504.365,742.492,1547.09,1093.19,92.62,-11.0447,17.1464,157.47,243.61,0,0,0,0,0
neuromorpho__18455_00220-semi_r.swc,2954,interneuron,0.767307,2649,304,0,0,0,0,0,0,0,0,0,0,0,0.609599,0.347543,0.3,0.3,0.3,0.3,0.3,0.557549,0.557549,0.557549,0.557549,0.557549,0.56548,0.3,0.620612,0.992761,0.999666,0.00986842,0,0,0,243,0.687811,0.3,0.3,0.444444,0.477366,28,0,866.18,-10.7051,165.064,1408.79,1894.5,158.97,-3.66102,28.6346,237.66,455.74,0,0,0,0,0
neuromorpho__18462_00043-semi_r.swc,2502,interneuron,0.988116,2271,230,0,0,0,0,0,0,0,0,0,0,0,0.639521,0.349716,0.3,0.3,0.3,0.3,0.3,0.514788,0.514788,0.514788,0.514788,0.514788,0.602888,0.3,0.567151,0.999666,0.999666,0,0,0,0,259,0.721972,0.3,0.3,0.393822,0.409266,22,0,2197.18,-220.548,482.722,1308.56,2424.64,165.1,-5.9803,31.2339,258.25,234.53,0,0,0,0,0
neuromorpho__1857-09-cell-1-analysis.swc,581,interneuron,0.923733,0,580,0,0,0,0,0,0,0,0,0,0,0,0.993035,0.0119962,0.971335,0.971335,0.971335,0.999666,0.999666,0,0,0,0,0,0,0,0,0.993023,0.971335,0,0,0,0,17,0.998019,0.971335,0.999666,0,0,70.4,0,0,0,0,0,0,27.61,9.15679,6.15644,23.27,151.57,0,0,0,0,0
neuromorpho__1857-09-cell-2-analysis.swc,894,interneuron,0.952937,0,893,0,0,0,0,0,0,0,0,0,0,0,0.999666,1.11612e-05,0.999666,0.999666,0.999666,0.999666,0.999666,0,0,0,0,0,0,0,0,0.999666,0.999666,0,0,0,0,21,0.999682,0.999666,0.999666,0,0,112,-1.5,0,0,0,0,0,42.03,10.1095,9.17466,69.78,245.39,0,0,0,0,0
neuromorpho__18869_4414_x15653_y4273-semi_r.swc,3349,interneuron,0.994045,2990,358,0,0,0,0,0,0,0,0,0,0,0,0.934766,0.203095,0.3,0.3,0.999666,0.999757,0.999757,0.0928635,0.0928635,0.0928635,0.0928635,0.0928635,0.935398,0.999757,0.0919732,0.929309,0.789766,0.100559,0,0,0,655,0.93144,0.3,0.818339,0.0946565,0.0992366,11,0,557.69,39.9972,97.4193,525.79,728.03,202.98,18.8507,41.22,382.74,431.74,0,0,0,0,0
neuromorpho__18869_4520_x23555_y8194-semi_r.swc,4086,interneuron,0.904096,3484,601,0,0,0,0,0,0,0,0,0,0,0,0.817699,0.306991,0.3,0.3,0.3,0.3,0.999757,0.260157,0.260157,0.260157,0.260157,0.260157,0.80152,0.3,0.283295,0.911189,0.3,0.126456,0,0,0,643,0.848819,0.3,0.3,0.214619,0.225505,15,0,623.28,-14.8107,61.0131,1608.48,1782.79,321.02,-24.3166,42.1353,417.48,748.3,0,0,0,0,0
neuromorpho__18869_4722_x18329_y4110-semi_r.swc,4201,interneuron,0.990656,3546,654,0,0,0,0,0,0,0,0,0,0,0,0.980736,0.113693,0.3,0.999666,0.999666,0.999757,0.999757,0.0271364,0.0271364,0.0271364,0.0271364,0.0271364,0.978423,0.999757,0.0304569,0.993247,0.999666,0.00917431,0,0,0,966,0.989499,0.3,0.999666,0.0134576,0.0144928,9,0,534.61,-55.5013,62.907,788.35,1132.32,340.17,-7.05777,64.9674,462.17,602.55,0,0,0,0,0
neuromorpho__18869_5692_x6534_y3440-semi_r.swc,5265,interneuron,0.90564,4742,522,0,0,0,0,0,0,0,0,0,0,0,0.964796,0.152438,0.3,0.999666,0.999666,0.999757,0.999757,0.0499525,0.0499525,0.0499525,0.0499525,0.0499525,0.980426,0.999757,0.0276255,0.822739,0.3,0.252874,0,0,0,885,0.989566,0.3,0.999757,0.00903955,0.020339,13,0,701.55,-26.0265,89.4001,740.37,1152.97,392.55,-9.8672,67.0818,436.79,692.6,0,0,0,0,0
neuromorpho__19-02-19A-02-cell-1.swc,4103,interneuron,0.964621,0,4102,0,0,0,0,0,0,0,0,0,0,0,0.999666,5.21218e-06,0.999666,0.999666,0.999666,0.999666,0.999666,0,0,0,0,0,0,0,0,0.999666,0.999666,0,0,0,0,62,0.999671,0.999666,0.999666,0,0,137.8,5,0,0,0,0,0,46,5.63932,10.4171,69.31,403.49,0,0,0,0,0
neuromorpho__19-02-19A-03-cell-1.swc,3823,interneuron,0.935267,0,3822,0,0,0,0,0,0,0,0,0,0,0,0.987038,0.0931447,0.3,0.999666,0.999666,0.999666,0.999666,0.0180487,0.0180487,0.0180487,0.0180487,0.0180487,0,0,0,0.987035,0.999666,0.0180534,0,0,0,47,0.99638,0.3,0.999666,0,0,218.2,5.75,0,0,0,0,0,53,-3.01544,12.1039,45.35,478.42,0,0,0,0,0
neuromorpho__19-02-19A-03-cell-2.swc,6497,interneuron,0.959583,0,6496,0,0,0,0,0,0,0,0,0,0,0,0.918749,0.223526,0.3,0.3,0.3,0.999666,0.999666,0.115438,0.115438,0.115438,0.115438,0.115438,0,0,0,0.918737,0.3,0.115456,0,0,0,52,0.958901,0.3,0.942969,0.0576923,0.0576923,323.5,5.25,0,0,0,0,0,53.5,6.21436,12.9065,53.69,617.48,0,0,0,0,0
neuromorpho__19-02-19A-06-cell-1.swc,5554,interneuron,0.976122,0,5553,0,0,0,0,0,0,0,0,0,0,0,0.999197,0.00361596,0.971335,0.999666,0.999666,0.999666,0.999666,0,0,0,0,0,0,0,0,0.999197,0.999666,0,0,0,0,176,0.999507,0.971335,0.999666,0,0,78,4.25,0,0,0,0,0,32,2.82194,6.07539,57.53,294.05,0,0,0,0,0
neuromorpho__19-02-19A-14-cell-2.swc,2129,interneuron,0.911215,0,2128,0,0,0,0,0,0,0,0,0,0,0,0.997852,0.00660682,0.971335,0.971335,0.999666,0.999666,0.999666,0,0,0,0,0,0,0,0,0.997851,0.999666,0,0,0,0,73,0.999011,0.971335,0.999666,0,0,55.8,3.5,0,0,0,0,0,47,9.43914,10.2,68.96,295.15,0,0,0,0,0
neuromorpho__19-02-19B-01-cell3.swc,3826,interneuron,0.962139,0,3825,0,0,0,0,0,0,0,0,0,0,0,0.965835,0.150087,0.3,0.999666,0.999666,0.999666,0.999666,0.0483534,0.0483534,0.0483534,0.0483534,0.0483534,0,0,0,0.965826,0.999666,0.048366,0,0,0,65,0.994382,0.3,0.999666,0,0.0153846,126.2,-5.25,0,0,0,0,0,53.5,-0.471438,14.6997,72.88,447.81,0,0,0,0,0
neuromorpho__190131_C7.swc,35096,interneuron,0.996375,27113,7982,0,0,0,0,0,0,0,0,0,0,0,0.953404,0.174,0.3,0.3,0.999666,0.999666,0.999757,0.0662184,0.0662184,0.0662184,0.0662184,0.0662184,0.979291,0.999757,0.029248,0.865466,0.3,0.191807,0,0,0,2104,0.960052,0.3,0.999666,0.0560837,0.0565589,38,0,33.04,4.76344,5.69641,867.27,480.05,27.33,5.79324,5.90419,736.24,864.1,0,0,0,0,0
neuromorpho__190618_e740-2_nosection.swc,4454,interneuron,0.898713,0,4453,0,0,0,0,0,0,0,0,0,0,0,0.865714,0.274752,0.3,0.3,0.3,0.999666,0.999666,0.19084,0.19084,0.19084,0.19084,0.19084,0,0,0,0.865684,0.3,0.190883,0,0,0,81,0.8644,0.3,0.3,0.185185,0.209877,119,0,0,0,0,0,0,331.37,-39.9299,60.5615,408.09,223.67,0,0,0,0,0
neuromorpho__19_06_13_-1_Cell_-6.swc,54512,pyramidal,0.947206,23013,11336,20162,0,0,0,0,0.00204388,0,0,0,0,0,0.673484,0.33961,0.3,0.3,0.3,0.3,0.970007,0.450928,0.450928,0.454652,0.454652,0.463898,0.559762,0.3,0.625299,0.919328,0.816281,0.0969478,0.665045,0.3,0.461016,273,0.743921,0.3,0.3,0.3663,0.377289,472,0,164.75,-47.2137,24.7563,1667.65,1137.59,247.96,-9.11459,36.8894,409.9,409.3,165.93,-88.0771,45.2908,503.91,1255.65
neuromorpho__19sept2014c1.swc,2245,interneuron,0.978536,373,1871,0,0,0,0,0,0,0,0,0,0,0,0.864956,0.150778,0.3,0.619835,0.666667,0.759067,0.908046,0.0169265,0.047216,0.14922,0.353229,0.36392,0.681048,0.521846,0.450402,0.901548,0.759067,0.0892571,0,0,0,315,0.914225,0.3,0.759067,0.0666667,0.203175,16,0,62.35,12.5952,12.5974,295.25,260.18,108.9,5.94544,23.6347,1064.81,659.25,0,0,0,0,0
neuromorpho__1A3.swc,2317,pyramidal,0.907619,0,2316,0,0,0,0,0,0,0,0,0,0,0,0.98044,0.0379682,0.571824,0.96583,0.978703,0.98346,0.987703,0,0.00820026,0.00820026,0.00820026,0.00820026,0,0,0,0.980432,0.978703,0.0082038,0,0,0,52,0.975372,0.571824,0.96583,0.0192308,0.0192308,75.7,0,0,0,0,0,0,133.11,-21.6928,26.5623,170.19,306.31,0,0,0,0,0
neuromorpho__1_54.swc,1268,pyramidal,0.974675,27,1240,0,0,0,0,0,0,0,0,0,0,0,0.981654,0.0410904,0.698217,0.987703,0.987703,0.987703,0.987703,0,0,0.0141956,0.0212934,0.0212934,0.703174,0.698217,0.666667,0.987703,0.987703,0,0,0,0,76,0.976633,0.698217,0.987703,0.0263158,0.0394737,32.5,0,0,0,0,4.55,8.65,0.25,0.0392177,0.0698162,119.79,122.2,0,0,0,0,0
neuromorpho__1_den_ax.swc,126292,pyramidal,0.964393,124559,1732,0,0,0,0,0,0.000187201,0,0,0,0,0,0.307995,0.0698768,0.3,0.3,0.3,0.3,0.3,0.987276,0.989524,0.989588,0.989627,0.990435,0.301024,0.3,0.99829,0.808957,0.442795,0.364319,0,0,0,2685,0.324064,0.3,0.3,0.968343,0.96946,140.6,0,4467.93,-1048.82,1174.61,3847.98,6649.44,301.05,5.46978,48.9969,398.61,304.24,0,0,0,0,0
neuromorpho__1a_4.swc,1700,pyramidal,0.816397,317,1382,0,0,0,0,0,0,0,0,0,0,0,0.885125,0.217528,0.3,0.3,0.554538,0.982709,0.98346,0.0935294,0.104118,0.192353,0.192353,0.192353,0.456951,0.3,1,0.983255,0.982709,0.00723589,0,0,0,44,0.919264,0.3,0.632668,0.136364,0.136364,87.1,0.00333333,76.01,6.13591,15.1228,46.34,292.87,119.6,14.6392,25.2009,309.35,165.16,0,0,0,0,0
neuromorpho__2--OTC-10-nM-NPY-9-weeks.swc,2579,interneuron,0.365134,0,2578,0,0,0,0,0,0,0,0,0,0,0,0.898627,0.0517995,0.3,0.89838,0.89838,0.89838,0.89838,0.00697945,0.00697945,0.00697945,0.00697945,0.892982,0,0,0,0.898587,0.89838,0.00698216,0,0,0,45,0.905909,0.3,0.89838,0,0,139,0,0,0,0,0,0,16.75,-1.18066,3.51795,261.01,324.35,0,0,0,0,0
neuromorpho__2-ENU2-treated-neuron1.swc,674,pyramidal,0.993372,30,440,203,0,0,0.301187,0.301187,0.0423592,0,-0.301187,0.301187,0.301187,0,0.940278,0.0853796,0.734775,0.777152,0.784465,0.955912,0.987703,0,0,0,0.20178,0.219585,0.955912,0.955912,0,0.987673,0.987703,0,0.834946,0.771602,0,65,0.933167,0.734775,0.784797,0,0.2,22,0,30.97,24.6843,9.9075,54.4,90.13,84.78,-1.6653,14.8879,173.25,214.22,80.97,7.06665,19.4662,175.71,209.15
neuromorpho__2-ENU2-veichle-neuron1_2.swc,198,interneuron,0.730431,0,197,0,0,0,0,0,0,0,0,0,0,0,0.992313,0.0122317,0.971335,0.971335,0.971335,0.977178,0.999666,0,0,0,0,0,0,0,0,0.992274,0.971335,0,0,0,0,19,0.99644,0.971335,0.990031,0,0,17,0,0,0,0,0,0,21.41,-1.40756,4.28474,61.5,229.54,0,0,0,0,0
neuromorpho__2-ENU2-veichle-neuron3_2.swc,150,pyramidal,0.868667,13,21,115,0,0,0,0,0,0,0,0,0,0,0.955097,0.091025,0.659702,0.659702,0.982145,0.982145,0.982145,0,0,0.0866667,0.0866667,0.0866667,0.659702,0.659702,1,0.987703,0.987703,0,0.982145,0.982145,0,17,0.964882,0.659702,0.982145,0.0588235,0.0588235,13,0,6.19,8.40462,1.80907,0.83,31.8,19.36,3.98476,6.57552,48.14,19.34,24.62,0.339043,4.72741,46.16,139.5
neuromorpho__20120320SC2-1.swc,2469,interneuron,0.98883,2084,384,0,0,0,0,0,0,0,0,0,0,0,0.76355,0.326728,0.3,0.3,0.3,0.3,0.999555,0.331713,0.331713,0.331713,0.331713,0.331713,0.71993,0.3,0.392994,0.999666,0.999666,0,0,0,0,331,0.777303,0.3,0.3,0.314199,0.317221,17,0,132.6,31.9134,37.689,823.29,1072.57,117.78,15.6972,25.2768,142.01,553.37,0,0,0,0,0
neuromorpho__2016-08-11-slice-3-cell-7-rotated.swc,19344,interneuron,0.993581,16433,2910,0,0,0,0,0,0,0,0,0,0,0,0.982322,0.107838,0.3,0.999666,0.999666,0.999757,0.999757,0.0243486,0.0243486,0.0243486,0.0243486,0.0243486,0.999303,0.999757,0,0.886421,0.3,0.161856,0,0,0,200,0.995844,0.3,0.999666,0,0.01,182.1,0,97.28,-20.6518,16.3651,334.8,364.13,55.54,2.41174,8.67076,317.38,452.58,0,0,0,0,0
neuromorpho__2016-13-08-slice-2-cell-2-rotated.swc,15186,interneuron,0.99504,12750,2435,0,0,0,0,0,0,0,0,0,0,0,0.972136,0.136204,0.3,0.999666,0.999666,0.999757,0.999757,0.0394442,0.0394442,0.0394442,0.0394442,0.0394442,0.966876,0.999757,0.0469804,0.999666,0.999666,0,0,0,0,272,0.976743,0.3,0.999666,0.0294118,0.0367647,114.9,0,81.76,-11.6509,13.5491,546.99,570.39,43.12,-6.54899,7.70619,173.57,358.17,0,0,0,0,0
neuromorpho__2016-20-10-slice-4-cell-2-rotated.swc,23171,interneuron,0.996668,22751,419,0,0,0,0,0,0,0,0,0,0,0,0.934404,0.203616,0.3,0.3,0.999666,0.999757,0.999757,0.0933926,0.0933926,0.0933926,0.0933926,0.0933926,0.933199,0.999757,0.0951167,0.999666,0.999666,0,0,0,0,397,0.951864,0.3,0.999622,0.0654912,0.070529,117.4,0,162.11,-16.7366,24.5377,713.93,849.47,35.43,-1.35415,7.47781,121.82,183.7,0,0,0,0,0
neuromorpho__2016-30-09-slice-4-cell-8-rotated.swc,4380,interneuron,0.982774,0,4379,0,0,0,0,0,0,0,0,0,0,0,0.891921,0.199613,0.3,0.3,0.759067,0.908046,0.994705,0.0883562,0.0883562,0.0883562,0.206393,0.206393,0,0,0,0.891896,0.759067,0.0883763,0,0,0,49,0.916896,0.3,0.759067,0.0816327,0.142857,177.2,0,0,0,0,0,0,76.07,-16.0138,17.7969,177.6,510.17,0,0,0,0,0
neuromorpho__2017-01-09-slice-2-cell-2-rotated.swc,6461,interneuron,0.993675,4931,1529,0,0,0,0,0,0,0,0,0,0,0,0.893226,0.223986,0.3,0.3,0.3,0.969809,0.969809,0.122272,0.122272,0.122272,0.122272,0.150132,0.860199,0.3,0.160211,0.999666,0.999666,0,0,0,0,57,0.898573,0.3,0.535086,0.122807,0.157895,233.6,0,138.6,-19.6198,33.0539,207.11,538.68,48.94,1.95542,8.23155,121.81,201.88,0,0,0,0,0
neuromorpho__2017-02-08-slice-3-cell-7-rotated.swc,12991,interneuron,0.986018,12602,388,0,0,0,0,0,0,0,0,0,0,0,0.976858,0.123604,0.3,0.999555,0.999757,0.999757,0.999757,0.0322531,0.0322531,0.0322531,0.0322531,0.0322531,0.976154,0.999757,0.0332487,0.999666,0.999666,0,0,0,0,251,0.989886,0.3,0.999666,0.00796813,0.0199203,109,0,72.54,-7.42018,12.5058,387.24,538.54,37.77,-9.3826,8.8521,101.28,170.05,0,0,0,0,0
neuromorpho__2017-04-07-slice-2-cell-6-rotated.swc,30629,interneuron,0.994814,25547,5081,0,0,0,0,0,0,0,0,0,0,0,0.892569,0.252002,0.3,0.3,0.3,0.999666,0.999757,0.153156,0.153156,0.153156,0.153156,0.153156,0.871402,0.3,0.183427,0.998978,0.999666,0.000984058,0,0,0,222,0.926463,0.3,0.759056,0.0900901,0.112613,296.9,0,103.47,-22.5224,19.4108,427.25,715.84,60,-14.3965,12.3499,170.94,325,0,0,0,0,0
neuromorpho__2017-06-03-slice-5-cell-7-rotated.swc,16867,interneuron,0.97852,15814,1052,0,0,0,0,0,0,0,0,0,0,0,0.986288,0.0859275,0.3,0.969809,0.980369,0.999757,0.999757,0.0152961,0.0152961,0.0152961,0.0152961,0.0152961,0.985397,0.980369,0.0163147,0.999666,0.999666,0,0,0,0,166,0.994747,0.3,0.98146,0,0.0060241,202,0,78.14,1.04827,14.9437,292.12,400.55,34.22,-5.34259,7.1398,68.15,173.57,0,0,0,0,0
neuromorpho__2017-06-08-slice-3-cell-7-rotated.swc,12953,interneuron,0.980926,6090,6862,0,0,0,0,0,0,0,0,0,0,0,0.779633,0.324332,0.3,0.3,0.3,0.3,0.999666,0.31375,0.31375,0.31375,0.31375,0.31375,0.972036,0.999555,0.037931,0.608844,0.3,0.558584,0,0,0,76,0.838843,0.3,0.3,0.210526,0.236842,316,0,50.3,-2.83139,8.32447,214.84,443.97,94.01,-17.4824,17.3297,182.41,554.46,0,0,0,0,0
neuromorpho__2017-07-09-slice-3-cell-2-rotated.swc,6818,interneuron,0.995202,6659,158,0,0,0,0,0,0,0,0,0,0,0,0.995778,0.0514284,0.3,0.999666,0.999757,0.999757,0.999757,0.00542681,0.00542681,0.00542681,0.00542681,0.00542681,0.995685,0.999757,0.00555639,0.999666,0.999666,0,0,0,0,258,0.998661,0.3,0.999757,0,0,54,0,61.44,4.19503,11.7976,283.07,306.67,20.86,-4.57987,4.93615,82.76,151.61,0,0,0,0,0
neuromorpho__2017-12-09-slice-1-cell-7-rotated.swc,17064,interneuron,0.986941,13823,3240,0,0,0,0,0,0,0,0,0,0,0,0.999248,0.00361317,0.969809,0.999666,0.999666,0.999757,0.999757,0,0,0,0,0,0.99915,0.999757,0,0.999666,0.999666,0,0,0,0,165,0.999095,0.969809,0.999666,0,0,215.4,0,58.39,-7.60039,9.89187,270.39,338.69,37.94,-3.94083,8.32132,143.31,335.42,0,0,0,0,0
neuromorpho__2017-15-02-slice-3-cell-2-rotated.swc,21013,interneuron,0.995675,19811,1201,0,0,0,0,0,0,0,0,0,0,0,0.895344,0.247667,0.3,0.3,0.3,0.999555,0.999757,0.14748,0.14748,0.14748,0.14748,0.14748,0.889014,0.3,0.156428,0.999666,0.999666,0,0,0,0,170,0.910151,0.3,0.3,0.117647,0.129412,269.2,0,76.63,-8.70924,13.4903,644.61,476.76,40.83,2.33598,7.02629,134.83,228.56,0,0,0,0,0
neuromorpho__2017-15-12-slice-3-cell-3-rotated.swc,8456,interneuron,0.996374,7919,536,0,0,0,0,0,0,0,0,0,0,0,0.925611,0.1949,0.3,0.3,0.759067,0.972519,0.999757,0.083018,0.083018,0.083018,0.12973,0.12973,0.93259,0.969809,0.0886476,0.822359,0.759067,0,0,0,0,160,0.913833,0.3,0.758625,0.0875,0.15625,112.5,0,53.73,-14.4389,9.22773,713.52,250.65,21.28,-4.10479,4.90022,82.33,127.68,0,0,0,0,0
neuromorpho__2017-16-10-slice-3-cell-2-rotated.swc,16910,interneuron,0.997188,16389,520,0,0,0,0,0,0,0,0,0,0,0,0.949751,0.179835,0.3,0.3,0.999666,0.999757,0.999757,0.0711413,0.0711413,0.0711413,0.0711413,0.0711413,0.948164,0.999757,0.0734029,0.999666,0.999666,0,0,0,0,318,0.961972,0.3,0.999666,0.0503145,0.0597484,104.3,0,165.66,38.5689,23.7724,623.32,741.59,34,-3.90573,8.2149,158.64,213.61,0,0,0,0,0
neuromorpho__2017-17-04-slice-1-cell-7-rotated.swc,42764,interneuron,0.940866,38409,4354,0,0,0,0,0,0,0,0,0,0,0,0.978452,0.117938,0.3,0.980369,0.999666,0.999757,0.999757,0.0293003,0.0293003,0.0293003,0.0293003,0.0293003,0.976046,0.999757,0.0326226,0.999666,0.999666,0,0,0,0,280,0.988285,0.3,0.980369,0.00714286,0.0214286,327.2,0,84.45,-11.1622,11.0793,423.37,524.38,46.49,-1.93169,8.29383,177.11,397.09,0,0,0,0,0
neuromorpho__2017-17-07-slice-3-cell-2-rotated.swc,24163,interneuron,0.991156,23351,811,0,0,0,0,0,0,0,0,0,0,0,0.992404,0.0656865,0.3,0.980369,0.999666,0.999757,0.999757,0.00885652,0.00885652,0.00885652,0.00885652,0.00885652,0.992151,0.999757,0.00916449,0.999666,0.999666,0,0,0,0,196,0.9972,0.3,0.999666,0,0,267,0,82.63,-0.55079,13.4317,492.9,466.73,0,0,0,118.41,192.53,0,0,0,0,0
neuromorpho__2017-18-07-slice-1-cell-7-rotated.swc,30525,interneuron,0.995553,26453,4071,0,0,0,0,0,0,0,0,0,0,0,0.946519,0.184372,0.3,0.3,0.980369,0.999757,0.999757,0.0751843,0.0751843,0.0751843,0.0751843,0.0751843,0.951854,0.980369,0.0674404,0.911843,0.3,0.125522,0,0,0,250,0.971198,0.3,0.980046,0.032,0.036,276.2,0,140.13,-20.9791,27.5485,531.24,643.48,86.69,-7.44226,17.4278,284.09,345.24,0,0,0,0,0
neuromorpho__2017-18-10-slice-1-cell-6-rotated.swc,38823,interneuron,0.993562,35155,3667,0,0,0,0,0,0,0,0,0,0,0,0.958874,0.158966,0.3,0.3,0.972519,0.999666,0.999757,0.0548901,0.0548901,0.0548901,0.0548901,0.0548901,0.956927,0.972519,0.0573176,0.977533,0.999666,0.0316335,0,0,0,268,0.977026,0.3,0.971706,0.0186567,0.0298507,313.8,0,96.8,-9.46295,14.5466,554.54,656.51,48.66,2.42939,8.45204,277.07,400.75,0,0,0,0,0
neuromorpho__2017-19-09-slice-3-cell-2-rotated.swc,39657,interneuron,0.991619,34500,5156,0,0,0,0,0,0,0,0,0,0,0,0.945977,0.185718,0.3,0.3,0.999555,0.999757,0.999757,0.0763295,0.0763295,0.0763295,0.0763295,0.0763295,0.940102,0.980046,0.0846667,0.985282,0.999666,0.0205586,0,0,0,269,0.977565,0.3,0.999555,0.0223048,0.0408922,323.8,0,117.1,-49.0706,27.459,855.73,535.89,52.07,0.562496,10.9487,245.45,354.35,0,0,0,0,0
neuromorpho__2017-28-04-slice-2-cell-2-rotated.swc,69179,interneuron,0.995046,68042,1136,0,0,0,0,0,0,0,0,0,0,0,0.984946,0.0989395,0.3,0.999666,0.999757,0.999757,0.999757,0.0204108,0.0204108,0.0204108,0.0204108,0.0204108,0.9847,0.999757,0.0207519,0.999666,0.999666,0,0,0,0,689,0.988274,0.3,0.999757,0.0145138,0.0145138,214.2,0,62.68,-1.37329,10.7316,343.83,422.88,18.08,-0.907482,3.96787,52.83,94.64,0,0,0,0,0
neuromorpho__20171005C01.swc,3089,interneuron,0.629227,0,3088,0,0,0,0,0,0,0,0,0,0,0,0.842627,0.169614,0.3,0.3,0.859961,0.859961,0.859961,0.0848171,0.0848171,0.0848171,0.0848171,0.632243,0,0,0,0.842576,0.859961,0.0848446,0,0,0,52,0.887968,0.3,0.859961,0.0192308,0.0384615,168.8,0,0,0,0,0,0,111.73,-5.6477,22.5185,467.56,548.33,0,0,0,0,0
neuromorpho__20171124B01.swc,5945,pyramidal,0.892282,75,286,5583,0,0,0,0,0,0,0,0,0,0,0.896028,0.223715,0.3,0.3,0.3,0.981639,0.982145,0.12296,0.12296,0.12296,0.12296,0.135576,0.850349,0.850349,0,0.987703,0.987703,0,0.891927,0.3,0.130933,127,0.972582,0.3,0.981452,0.00787402,0.023622,84.8,0,11.42,5.51053,2.63922,50.97,7.66,40.02,6.34846,9.8815,92.69,59.5,129.13,7.831,24.9379,300.87,758.88
