experiment,feature_mode,subset,target,n_rows,n_bad,bad_rate,saved_bundle,target_recall,model_name,feature_set,val_precision,val_recall,score_threshold,test_precision,test_recall,test_n_rejected,test_tp,test_fp,test_fn,test_accuracy,test_kept_f1_p10,val_ap,test_ap
single_cell_f060,xmodel,interneuron,cell_f060,657,34,0.0517503805175038,,0.95,hgb,full,0.0660377358490566,1.0,0.00022784099333927072,0.05982905982905983,1.0,117,7,110,0,0.16666666666666666,1.0,0.43732511872673596,0.26105209605209606
single_failure_head_ranked_against_cell_f060,xmodel,interneuron,axon_f050,657,34,0.0517503805175038,,0.5,extra_trees,numeric_only,0.36363636363636365,0.5714285714285714,0.2836493291436392,0.1,0.14285714285714285,10,1,9,6,0.8863636363636364,1.0,0.25808316812989707,0.1124465811965812
single_failure_head_ranked_against_cell_f060,xmodel,interneuron,axon_f050,657,34,0.0517503805175038,,0.7,extra_trees,numeric_only,0.2777777777777778,0.7142857142857143,0.20423261717243094,0.06666666666666667,0.14285714285714285,15,1,14,6,0.8484848484848485,1.0,0.25808316812989707,0.1124465811965812
single_failure_head_ranked_against_cell_f060,xmodel,interneuron,axon_f050,657,34,0.0517503805175038,,0.8,gb,no_lab,0.2727272727272727,0.8571428571428571,0.00234235588409601,0.15384615384615385,0.5714285714285714,26,4,22,3,0.8106060606060606,1.0,0.18812096373571782,0.09299242424242424
single_failure_head_ranked_against_cell_f060,xmodel,interneuron,axon_f050,657,34,0.0517503805175038,,0.9,extra_trees,no_lab,0.08433734939759036,1.0,0.002455677897730664,0.07216494845360824,1.0,97,7,90,0,0.3181818181818182,1.0,0.18109581181870338,0.11872710622710622
single_failure_head_ranked_against_cell_f060,xmodel,interneuron,axon_f050,657,34,0.0517503805175038,,0.95,extra_trees,no_lab,0.08433734939759036,1.0,0.002455677897730664,0.07216494845360824,1.0,97,7,90,0,0.3181818181818182,1.0,0.18109581181870338,0.11872710622710622
single_failure_head_ranked_against_cell_f060,xmodel,interneuron,basal_f060,657,34,0.0517503805175038,,0.5,rf,no_lab,0.3076923076923077,0.5714285714285714,0.1444672122100088,0.25,0.42857142857142855,12,3,9,4,0.9015151515151515,1.0,0.5224475524475525,0.18333333333333335
single_failure_head_ranked_against_cell_f060,xmodel,interneuron,basal_f060,657,34,0.0517503805175038,,0.7,rf,numeric_only,0.07246376811594203,0.7142857142857143,0.017563997367855803,0.08108108108108109,0.8571428571428571,74,6,68,1,0.4772727272727273,1.0,0.3457977207977208,0.17142857142857143
single_failure_head_ranked_against_cell_f060,xmodel,interneuron,basal_f060,657,34,0.0517503805175038,,0.8,extra_trees,full,0.06818181818181818,0.8571428571428571,0.031283281783752614,0.07446808510638298,1.0,94,7,87,0,0.3409090909090909,1.0,0.5589754240221531,0.18382352941176472
single_failure_head_ranked_against_cell_f060,xmodel,interneuron,basal_f060,657,34,0.0517503805175038,,0.9,extra_trees,numeric_only,0.0660377358490566,1.0,0.0176284625963831,0.0625,1.0,112,7,105,0,0.20454545454545456,1.0,0.5903361344537814,0.17763157894736842
single_failure_head_ranked_against_cell_f060,xmodel,interneuron,basal_f060,657,34,0.0517503805175038,,0.95,extra_trees,numeric_only,0.0660377358490566,1.0,0.0176284625963831,0.0625,1.0,112,7,105,0,0.20454545454545456,1.0,0.5903361344537814,0.17763157894736842
two_stage_max_failure_heads,xmodel,interneuron,cell_f060+axon_f050+basal_f060,657,34,0.0517503805175038,,0.5,two_stage,max_validation_percentile,0.8,0.5714285714285714,0.9924242424242424,0.0,0.0,2,0,2,7,0.9318181818181818,0.99995,,
two_stage_max_failure_heads,xmodel,interneuron,cell_f060+axon_f050+basal_f060,657,34,0.0517503805175038,,0.7,two_stage,max_validation_percentile,0.2,0.7142857142857143,0.9090909090909091,0.14705882352941177,0.7142857142857143,34,5,29,2,0.7651515151515151,1.0,,
two_stage_max_failure_heads,xmodel,interneuron,cell_f060+axon_f050+basal_f060,657,34,0.0517503805175038,,0.8,two_stage,max_validation_percentile,0.11764705882352941,0.8571428571428571,0.8106060606060606,0.1320754716981132,1.0,53,7,46,0,0.6515151515151515,1.0,,
two_stage_max_failure_heads,xmodel,interneuron,cell_f060+axon_f050+basal_f060,657,34,0.0517503805175038,,0.9,two_stage,max_validation_percentile,0.05785123966942149,1.0,0.20454545454545456,0.056910569105691054,1.0,123,7,116,0,0.12121212121212122,1.0,,
two_stage_max_failure_heads,xmodel,interneuron,cell_f060+axon_f050+basal_f060,657,34,0.0517503805175038,,0.95,two_stage,max_validation_percentile,0.05785123966942149,1.0,0.20454545454545456,0.056910569105691054,1.0,123,7,116,0,0.12121212121212122,1.0,,
single_cell_f060,xmodel_sanity,all,cell_f060,2402,211,0.08784346378018318,,0.5,extra_trees,no_lab,0.65625,0.5,0.5897313072947431,0.4716981132075472,0.5952380952380952,53,25,28,17,0.9064449064449065,0.9528700000000001,0.5492422337540511,0.5016418476589437
single_cell_f060,xmodel_sanity,all,cell_f060,2402,211,0.08784346378018318,,0.7,rf,numeric_only,0.5172413793103449,0.7142857142857143,0.35735094219696006,0.4264705882352941,0.6904761904761905,68,29,39,13,0.8918918918918919,0.9867,0.5615455240163654,0.498193907233157
single_cell_f060,xmodel_sanity,all,cell_f060,2402,211,0.08784346378018318,paper/models/flag_improvement_sweep_seed123_branch3/all_xmodel_sanity_cell_f060_r080.joblib,0.8,rf,numeric_only,0.43037974683544306,0.8095238095238095,0.2767862022320616,0.37777777777777777,0.8095238095238095,90,34,56,8,0.8669438669438669,0.9915,0.5615455240163654,0.498193907233157
single_cell_f060,xmodel_sanity,all,cell_f060,2402,211,0.08784346378018318,,0.9,gb,numeric_only,0.2289156626506024,0.9047619047619048,0.025563286726365365,0.2087912087912088,0.9047619047619048,182,38,144,4,0.6923076923076923,1.0,0.5195491840298696,0.5271524203439383
single_cell_f060,xmodel_sanity,all,cell_f060,2402,211,0.08784346378018318,,0.95,rf,numeric_only,0.20100502512562815,0.9523809523809523,0.0895426111228376,0.20304568527918782,0.9523809523809523,197,40,157,2,0.6694386694386695,1.0,0.5615455240163654,0.498193907233157
single_failure_head_ranked_against_cell_f060,xmodel_sanity,all,axon_f050,2402,211,0.08784346378018318,,0.5,gb,no_lab,0.3,0.5,0.05588689622357946,0.24,0.42857142857142855,75,18,57,24,0.8316008316008316,0.9242999999999999,0.22117969892878311,0.34075759082198565
single_failure_head_ranked_against_cell_f060,xmodel_sanity,all,axon_f050,2402,211,0.08784346378018318,,0.7,gb,full,0.2830188679245283,0.7142857142857143,0.03560087136792813,0.19491525423728814,0.5476190476190477,118,23,95,19,0.762993762993763,0.99832,0.28010445525060124,0.41217129748190906
single_failure_head_ranked_against_cell_f060,xmodel_sanity,all,axon_f050,2402,211,0.08784346378018318,,0.8,gb,no_lab,0.26356589147286824,0.8095238095238095,0.024840900196149776,0.17518248175182483,0.5714285714285714,137,24,113,18,0.7276507276507277,1.0,0.22117969892878311,0.34075759082198565
