method,file,cell_type,n_nodes,accuracy,neurite_macro_f1
neurom_rf,neuromorpho__AA0565.swc,pyramidal,1275,0.9733,0.9650
neurom_rf,neuromorpho__AA0574.swc,pyramidal,2185,0.9341,0.8945
neurom_rf,neuromorpho__AA0584.swc,pyramidal,2955,0.9702,0.9600
neurom_rf,neuromorpho__AA0601.swc,pyramidal,3272,1.0000,1.0000
neurom_rf,neuromorpho__AA0612.swc,pyramidal,23987,1.0000,0.9997
neurom_rf,neuromorpho__AA0622.swc,pyramidal,45803,0.9983,0.9704
neurom_rf,neuromorpho__AA0626.swc,pyramidal,11290,0.9973,0.9776
neurom_rf,neuromorpho__AA0658.swc,pyramidal,2642,0.9485,0.9186
neurom_rf,neuromorpho__AA0659.swc,pyramidal,3018,0.9695,0.9499
neurom_rf,neuromorpho__AA0661.swc,pyramidal,4130,0.9990,0.9967
neurom_rf,neuromorpho__AA0678.swc,pyramidal,3051,0.9626,0.9032
neurom_rf,neuromorpho__AA0685.swc,pyramidal,2787,0.9889,0.9790
neurom_rf,neuromorpho__AA0710.swc,pyramidal,911,0.9835,0.9705
neurom_rf,neuromorpho__AA0711.swc,pyramidal,2522,0.9461,0.9105
neurom_rf,neuromorpho__AA0713.swc,pyramidal,1402,0.9843,0.9722
neurom_rf,neuromorpho__AA0732.swc,pyramidal,3449,0.9954,0.9835
neurom_rf,neuromorpho__AA0735.swc,pyramidal,27249,0.9989,0.9727
neurom_rf,neuromorpho__AA0736.swc,pyramidal,2039,0.9627,0.9265
neurom_rf,neuromorpho__AA0751.swc,pyramidal,2854,0.9835,0.9361
neurom_rf,neuromorpho__AA0757.swc,pyramidal,1676,0.9988,0.9974
neurom_rf,neuromorpho__AA0767.swc,pyramidal,12578,0.9985,0.9922
neurom_rf,neuromorpho__AA0772.swc,pyramidal,10738,0.9915,0.9590
neurom_rf,neuromorpho__AA0776.swc,pyramidal,3143,0.9745,0.8896
neurom_rf,neuromorpho__AA0781.swc,pyramidal,2977,0.9852,0.9449
neurom_rf,neuromorpho__AA0791.swc,pyramidal,5495,0.9734,0.9451
neurom_rf,neuromorpho__AA0792.swc,pyramidal,3153,0.9851,0.9657
neurom_rf,neuromorpho__AA0794.swc,pyramidal,7576,0.9844,0.9306
neurom_rf,neuromorpho__AA0798.swc,pyramidal,11996,0.9955,0.9625
neurom_rf,neuromorpho__AA0806.swc,pyramidal,4367,0.9940,0.9733
neurom_rf,neuromorpho__AA0813.swc,pyramidal,991,0.9677,0.9459
neurom_rf,neuromorpho__AA0820.swc,pyramidal,1858,0.9386,0.9155
neurom_rf,neuromorpho__AA0823.swc,pyramidal,3906,0.9982,0.9953
neurom_rf,neuromorpho__AA0824.swc,pyramidal,2107,0.9953,0.9898
neurom_rf,neuromorpho__AA0843.swc,pyramidal,1155,0.9853,0.9775
neurom_rf,neuromorpho__AA0850.swc,pyramidal,2407,0.9809,0.9701
neurom_rf,neuromorpho__AA0852.swc,pyramidal,2073,0.9793,0.9496
neurom_rf,neuromorpho__AA0863.swc,pyramidal,1084,0.9935,0.9916
neurom_rf,neuromorpho__AA0865.swc,pyramidal,4937,0.9905,0.9729
neurom_rf,neuromorpho__AA0870.swc,pyramidal,3636,0.9626,0.8787
neurom_rf,neuromorpho__AA0873.swc,pyramidal,3447,0.9713,0.9358
neurom_rf,neuromorpho__AA0876.swc,pyramidal,5531,0.9982,0.9881
neurom_rf,neuromorpho__AA0884.swc,pyramidal,1116,0.9686,0.9444
neurom_rf,neuromorpho__AA0891.swc,pyramidal,1526,0.9705,0.9076
neurom_rf,neuromorpho__AA0899.swc,pyramidal,1272,0.9898,0.9838
neurom_rf,neuromorpho__AA0902.swc,pyramidal,361,0.9474,0.9446
neurom_rf,neuromorpho__AA0906.swc,pyramidal,2717,0.9912,0.9820
neurom_rf,neuromorpho__AA0913.swc,pyramidal,1101,0.6249,0.5991
neurom_rf,neuromorpho__AA0914.swc,pyramidal,1705,0.9760,0.9563
neurom_rf,neuromorpho__AA0919.swc,pyramidal,2851,0.9888,0.9785
neurom_rf,neuromorpho__AA0926.swc,pyramidal,5649,0.9563,0.9046
neurom_rf,neuromorpho__AA0945.swc,pyramidal,5457,0.9848,0.9529
neurom_rf,neuromorpho__AA0953.swc,pyramidal,2550,0.9808,0.9577
neurom_rf,neuromorpho__AA0994.swc,pyramidal,745,0.9463,0.9273
neurom_rf,neuromorpho__alpha-15.swc,pyramidal,70,1.0000,1.0000
neurom_rf,neuromorpho__alpha-17.swc,pyramidal,105,1.0000,1.0000
neurom_rf,neuromorpho__alpha-5.swc,pyramidal,62,1.0000,1.0000
neurom_rf,neuromorpho__APPKO-set1-010.swc,pyramidal,1015,1.0000,1.0000
neurom_rf,neuromorpho__APPKO-set2-004.swc,pyramidal,1097,1.0000,1.0000
neurom_rf,neuromorpho__APPKO-set3-001.swc,pyramidal,1469,1.0000,1.0000
neurom_rf,neuromorpho__APPKO-set3-002.swc,pyramidal,1168,1.0000,1.0000
neurom_rf,neuromorpho__august5s1-cell-1.swc,pyramidal,822,0.5170,0.3406
neurom_rf,neuromorpho__august8s1-cell-3.swc,pyramidal,898,0.9098,0.8876
neurom_rf,neuromorpho__B1_slide1_1.swc,pyramidal,286,0.9406,0.9555
neurom_rf,neuromorpho__B1_slide1_2.swc,pyramidal,389,0.9177,0.9200
neurom_rf,neuromorpho__B1_slide2_10.swc,pyramidal,377,0.9549,0.9483
neurom_rf,neuromorpho__B1_slide2_3.swc,pyramidal,810,0.8642,0.5776
neurom_rf,neuromorpho__B1_slide2_neuron1_II_III.swc,pyramidal,1099,0.6870,0.5173
neurom_rf,neuromorpho__B1_Slide3_1.swc,pyramidal,451,0.7073,0.7868
neurom_rf,neuromorpho__B1_slide3_5.swc,pyramidal,178,0.6404,0.6718
neurom_rf,neuromorpho__B1_slide3_6.swc,pyramidal,385,0.7481,0.4843
neurom_rf,neuromorpho__B1_slide3_9.swc,pyramidal,306,0.6895,0.4687
neurom_rf,neuromorpho__B1_slide3_neuron1.swc,pyramidal,465,0.8516,0.5892
neurom_rf,neuromorpho__B1_slide3_neuron1_II_III.swc,pyramidal,239,0.7113,0.2768
neurom_rf,neuromorpho__B1_slide4_4.swc,pyramidal,661,0.8911,0.6041
neurom_rf,neuromorpho__B1_slide4_neuron1_II_III.swc,pyramidal,909,0.9428,0.8975
neurom_rf,neuromorpho__B1_slide4_neuron4.swc,pyramidal,504,0.8135,0.8673
neurom_rf,neuromorpho__B1_slide4_neuron5.swc,pyramidal,1862,0.8733,0.5743
neurom_rf,neuromorpho__B2_slide1_7.swc,pyramidal,385,0.7558,0.5109
neurom_rf,neuromorpho__B2_slide1_neuron4_II_III.swc,pyramidal,394,0.6827,0.4546
neurom_rf,neuromorpho__B2_slide2_17.swc,pyramidal,333,0.8258,0.8641
neurom_rf,neuromorpho__B2_slide2_5.swc,pyramidal,705,0.9078,0.6177
neurom_rf,neuromorpho__B2_slide2_7.swc,pyramidal,400,0.8175,0.5517
neurom_rf,neuromorpho__B2_slide2_9a.swc,pyramidal,1802,0.9467,0.6356
neurom_rf,neuromorpho__B2_slide2_neuron2.swc,pyramidal,483,0.7350,0.5067
neurom_rf,neuromorpho__B2_slide2_neuron3.swc,pyramidal,478,0.8368,0.8802
neurom_rf,neuromorpho__B2_slide2_neuron5.swc,pyramidal,447,0.8255,0.8231
neurom_rf,neuromorpho__B2_slide3_16.swc,pyramidal,1646,0.8524,0.5507
neurom_rf,neuromorpho__B2_slide3_8.swc,pyramidal,742,0.7574,0.5140
neurom_rf,neuromorpho__B2_slide3_neuron3.swc,pyramidal,372,0.7688,0.6870
neurom_rf,neuromorpho__B3_slide1_4.swc,pyramidal,1101,0.7066,0.4501
neurom_rf,neuromorpho__B3_slide1_neuron2.swc,pyramidal,516,0.8895,0.5976
neurom_rf,neuromorpho__B3_slide1_neuron5.swc,pyramidal,1599,0.8105,0.5488
neurom_rf,neuromorpho__B3_slide2_10.swc,pyramidal,621,0.8341,0.5716
neurom_rf,neuromorpho__B3_slide2_11.swc,pyramidal,1461,0.8960,0.6023
neurom_rf,neuromorpho__B3_slide2_12.swc,pyramidal,1168,0.7654,0.5330
neurom_rf,neuromorpho__B3_slide2_15.swc,pyramidal,311,0.8939,0.9175
neurom_rf,neuromorpho__B3_slide2_4.swc,pyramidal,474,0.7679,0.8366
neurom_rf,neuromorpho__B3_slide2_5.swc,pyramidal,551,0.7731,0.5202
neurom_rf,neuromorpho__B3_slide2_neuron4_.swc,pyramidal,410,0.9707,0.9776
neurom_rf,neuromorpho__B3_slide3_neuron4.swc,pyramidal,422,0.7820,0.8223
neurom_rf,neuromorpho__B3_slide4_neuron1.swc,pyramidal,1721,0.7676,0.4855
neurom_rf,neuromorpho__B4_slide2_8.swc,pyramidal,1385,0.7495,0.5015
neurom_rf,neuromorpho__B4_slide2_neuron2_II_III.swc,pyramidal,1050,0.8457,0.5675
neurom_rf,neuromorpho__B4_slide3_11.swc,pyramidal,417,0.9113,0.6232
neurom_rf,neuromorpho__B4_slide3_12.swc,pyramidal,429,0.7366,0.4697
neurom_rf,neuromorpho__B4_slide3_13.swc,pyramidal,496,0.6935,0.7867
neurom_rf,neuromorpho__B4_slide3_20.swc,pyramidal,753,0.8247,0.5580
neurom_rf,neuromorpho__B4_slide3_5.swc,pyramidal,912,0.7621,0.8157
neurom_rf,neuromorpho__B4_slide3_neuron2.swc,pyramidal,348,0.8075,0.8642
neurom_rf,neuromorpho__B4_slide3_neuron2_II_III.swc,pyramidal,586,0.5802,0.5271
neurom_rf,neuromorpho__B4_slide3_neuron4.swc,pyramidal,407,0.8231,0.5496
neurom_rf,neuromorpho__B4_slide4_1.swc,pyramidal,333,0.6667,0.3841
neurom_rf,neuromorpho__B4_slide4_neuron3.swc,pyramidal,474,1.0000,1.0000
neurom_rf,neuromorpho__B4_slide4_neuron4_II_III.swc,pyramidal,654,0.6208,0.4245
neurom_rf,neuromorpho__B913_NeuronC_40x_Tile_Trace_MK.swc,pyramidal,1414,0.5764,0.5574
neurom_rf,neuromorpho__B924_NeuronA_40X_Tile_Trace_RK.swc,pyramidal,1330,0.5639,0.5569
neurom_rf,neuromorpho__B949_NeuronC_40x_Tile_Trace_RK.swc,pyramidal,796,0.8053,0.8048
neurom_rf,neuromorpho__B_GFP_0003_final.swc,pyramidal,757,1.0000,1.0000
neurom_rf,neuromorpho__B_GFP_0007_final.swc,pyramidal,776,1.0000,1.0000
neurom_rf,neuromorpho__B_GFP_0017_final.swc,pyramidal,742,1.0000,1.0000
neurom_rf,neuromorpho__B_RFP_0001_final.swc,pyramidal,1073,1.0000,1.0000
neurom_rf,neuromorpho__B_RFP_0001_final2.swc,pyramidal,952,1.0000,1.0000
neurom_rf,neuromorpho__B_RFP_0002_final.swc,pyramidal,924,1.0000,1.0000
neurom_rf,neuromorpho__B_RFP_0006_final.swc,pyramidal,790,1.0000,1.0000
neurom_rf,neuromorpho__B_RFP_0008_final.swc,pyramidal,1195,1.0000,1.0000
neurom_rf,neuromorpho__B_RFP_0011_final.swc,pyramidal,872,1.0000,1.0000
neurom_rf,neuromorpho__B_RFP_0015_final.swc,pyramidal,1034,1.0000,1.0000
neurom_rf,neuromorpho__beta-13.swc,pyramidal,241,1.0000,1.0000
neurom_rf,neuromorpho__beta-19.swc,pyramidal,140,1.0000,1.0000
neurom_rf,neuromorpho__beta-4.swc,pyramidal,142,1.0000,1.0000
neurom_rf,neuromorpho__beta-6.swc,pyramidal,127,1.0000,1.0000
neurom_rf,neuromorpho__beta.swc,pyramidal,93,1.0000,1.0000
neurom_rf,neuromorpho__C10-17.swc,pyramidal,364,0.6621,0.6226
neurom_rf,neuromorpho__C10-23.swc,pyramidal,310,0.8839,0.7742
neurom_rf,neuromorpho__C10-3.swc,pyramidal,448,0.8214,0.6305
neurom_rf,neuromorpho__C10-31.swc,pyramidal,480,0.6021,0.5586
neurom_rf,neuromorpho__C10-5.swc,pyramidal,608,0.6003,0.3780
neurom_rf,neuromorpho__C1005-2KO-whole-8.swc,pyramidal,153,0.7516,0.4286
neurom_rf,neuromorpho__C1042-whole-2.swc,pyramidal,61,0.2295,0.1781
neurom_rf,neuromorpho__C1046-ap1-3.swc,pyramidal,81,0.4938,0.6555
neurom_rf,neuromorpho__C1046-whole-4-ap-1.swc,pyramidal,56,0.1250,0.1967
neurom_rf,neuromorpho__C1054-whole-3.swc,pyramidal,50,0.3800,0.5373
neurom_rf,neuromorpho__C3_3.swc,pyramidal,663,0.6275,0.3492
neurom_rf,neuromorpho__C912-WT-basal-2.swc,pyramidal,72,0.9722,0.9857
neurom_rf,neuromorpho__C916-WT-ap1.swc,pyramidal,66,0.0152,0.0000
neurom_rf,neuromorpho__C916-WT-M8-123-3.swc,pyramidal,95,0.0105,0.0000
neurom_rf,neuromorpho__C916-WT-M8base-whole-5.swc,pyramidal,202,0.7921,0.4417
neurom_rf,neuromorpho__C_GFP_0014_final.swc,pyramidal,760,1.0000,1.0000
neurom_rf,neuromorpho__C_RFP_0004_final.swc,pyramidal,662,1.0000,1.0000
neurom_rf,neuromorpho__C_RFP_0010_final.swc,pyramidal,1498,1.0000,1.0000
neurom_rf,neuromorpho__CA1_slide2_neuron1.swc,pyramidal,842,0.7696,0.5276
neurom_rf,neuromorpho__CA1_slide2_neuron2.swc,pyramidal,1861,0.6255,0.4150
neurom_rf,neuromorpho__CA3_slide2_neuron3.swc,pyramidal,1584,0.7740,0.4827
neurom_rf,neuromorpho__CA3_slide2_neuron5.swc,pyramidal,1463,0.7143,0.4777
neurom_rf,neuromorpho__CA4_slide3_neuron3.swc,pyramidal,709,0.7165,0.4600
neurom_rf,neuromorpho__Cell-1-2_10.swc,pyramidal,377,0.8912,0.7896
neurom_rf,neuromorpho__Cell-1-2_8.swc,pyramidal,369,1.0000,1.0000
neurom_rf,neuromorpho__Cell-10-3.swc,pyramidal,148,1.0000,1.0000
neurom_rf,neuromorpho__Cell-10-4_1.swc,pyramidal,458,0.9760,0.9329
neurom_rf,neuromorpho__Cell-11-3_1.swc,pyramidal,364,1.0000,1.0000
neurom_rf,neuromorpho__Cell-12-2_2.swc,pyramidal,256,1.0000,1.0000
neurom_rf,neuromorpho__Cell-12_7.swc,pyramidal,355,0.9465,0.8921
neurom_rf,neuromorpho__Cell-12_8.swc,pyramidal,176,0.9830,0.9729
neurom_rf,neuromorpho__Cell-13-4_1.swc,pyramidal,186,1.0000,1.0000
neurom_rf,neuromorpho__Cell-14_5.swc,pyramidal,259,1.0000,1.0000
neurom_rf,neuromorpho__Cell-15-2.swc,pyramidal,434,1.0000,1.0000
neurom_rf,neuromorpho__Cell-15-3.swc,pyramidal,311,1.0000,1.0000
neurom_rf,neuromorpho__Cell-16_4.swc,pyramidal,145,1.0000,1.0000
neurom_rf,neuromorpho__Cell-16_5.swc,pyramidal,152,1.0000,1.0000
neurom_rf,neuromorpho__Cell-17-2.swc,pyramidal,173,1.0000,1.0000
neurom_rf,neuromorpho__Cell-17_3.swc,pyramidal,329,1.0000,1.0000
neurom_rf,neuromorpho__Cell-17_5.swc,pyramidal,114,1.0000,1.0000
neurom_rf,neuromorpho__Cell-18-3.swc,pyramidal,276,1.0000,1.0000
neurom_rf,neuromorpho__Cell-18-4.swc,pyramidal,258,1.0000,1.0000
neurom_rf,neuromorpho__Cell-18_03.swc,pyramidal,179,1.0000,1.0000
neurom_rf,neuromorpho__Cell-19_2.swc,pyramidal,300,1.0000,1.0000
neurom_rf,neuromorpho__Cell-1_13.swc,pyramidal,142,1.0000,1.0000
neurom_rf,neuromorpho__Cell-2-4_1.swc,pyramidal,300,1.0000,1.0000
neurom_rf,neuromorpho__Cell-3-2_10.swc,pyramidal,347,0.9798,0.9613
neurom_rf,neuromorpho__Cell-3-2_5.swc,pyramidal,154,1.0000,1.0000
neurom_rf,neuromorpho__Cell-3-2_6.swc,pyramidal,246,1.0000,1.0000
neurom_rf,neuromorpho__Cell-3-2_7.swc,pyramidal,153,1.0000,1.0000
neurom_rf,neuromorpho__Cell-3_10.swc,pyramidal,168,1.0000,1.0000
neurom_rf,neuromorpho__Cell-3_14.swc,pyramidal,198,0.9646,0.9475
neurom_rf,neuromorpho__Cell-4-2_6.swc,pyramidal,208,1.0000,1.0000
neurom_rf,neuromorpho__Cell-4-2_7.swc,pyramidal,216,1.0000,1.0000
neurom_rf,neuromorpho__Cell-4-2_8.swc,pyramidal,266,1.0000,1.0000
neurom_rf,neuromorpho__Cell-4-2_9.swc,pyramidal,317,0.9558,0.9280
neurom_rf,neuromorpho__Cell-4-3_2.swc,pyramidal,92,1.0000,1.0000
neurom_rf,neuromorpho__Cell-4-4_2.swc,pyramidal,148,1.0000,1.0000
neurom_rf,neuromorpho__Cell-4-5_1.swc,pyramidal,233,1.0000,1.0000
neurom_rf,neuromorpho__Cell-4_10.swc,pyramidal,125,1.0000,1.0000
neurom_rf,neuromorpho__Cell-4_13.swc,pyramidal,228,1.0000,1.0000
neurom_rf,neuromorpho__Cell-5-3_2.swc,pyramidal,207,1.0000,1.0000
neurom_rf,neuromorpho__Cell-5-4_1.swc,pyramidal,309,1.0000,1.0000
neurom_rf,neuromorpho__Cell-5_10.swc,pyramidal,244,1.0000,1.0000
neurom_rf,neuromorpho__Cell-5_9.swc,pyramidal,250,1.0000,1.0000
neurom_rf,neuromorpho__Cell-6-4_2.swc,pyramidal,323,0.9969,0.9931
neurom_rf,neuromorpho__Cell-6_10.swc,pyramidal,161,0.7950,0.7934
neurom_rf,neuromorpho__Cell-7-2_3.swc,pyramidal,254,1.0000,1.0000
neurom_rf,neuromorpho__Cell-7-2_4.swc,pyramidal,346,1.0000,1.0000
neurom_rf,neuromorpho__Cell-7_6.swc,pyramidal,112,1.0000,1.0000
neurom_rf,neuromorpho__Cell-7_7.swc,pyramidal,187,1.0000,1.0000
neurom_rf,neuromorpho__Cell-8-2_1.swc,pyramidal,176,1.0000,1.0000
neurom_rf,neuromorpho__Cell-8_03.swc,pyramidal,169,1.0000,1.0000
neurom_rf,neuromorpho__Cell-8_5.swc,pyramidal,269,1.0000,1.0000
neurom_rf,neuromorpho__Cell-9-2_5.swc,pyramidal,310,0.9806,0.9539
neurom_rf,neuromorpho__cM2p_11.swc,pyramidal,4698,0.8525,0.8524
neurom_rf,neuromorpho__cM2p_12.swc,pyramidal,3667,0.9504,0.9512
neurom_rf,neuromorpho__cortex-1148-1.swc,pyramidal,72,1.0000,1.0000
neurom_rf,neuromorpho__cortex-1148-6.swc,pyramidal,56,1.0000,1.0000
neurom_rf,neuromorpho__cortex-1155-3.swc,pyramidal,67,1.0000,1.0000
neurom_rf,neuromorpho__cortex-1159-7.swc,pyramidal,81,1.0000,1.0000
neurom_rf,neuromorpho__cortex-1159-8.swc,pyramidal,80,1.0000,1.0000
neurom_rf,neuromorpho__cortex-229-7.swc,pyramidal,54,1.0000,1.0000
neurom_rf,neuromorpho__cortex-420-4.swc,pyramidal,85,1.0000,1.0000
neurom_rf,neuromorpho__cortex-456-5.swc,pyramidal,111,1.0000,1.0000
neurom_rf,neuromorpho__cortex-516-1.swc,pyramidal,98,1.0000,1.0000
neurom_rf,neuromorpho__cortex-516-2.swc,pyramidal,44,1.0000,1.0000
neurom_rf,neuromorpho__cortex-519-1.swc,pyramidal,78,1.0000,1.0000
neurom_rf,neuromorpho__cortex-519-5.swc,pyramidal,30,1.0000,1.0000
neurom_rf,neuromorpho__cortex-519-9.swc,pyramidal,47,1.0000,1.0000
neurom_rf,neuromorpho__cortex-521-4.swc,pyramidal,53,1.0000,1.0000
neurom_rf,neuromorpho__cortex-521-5.swc,pyramidal,34,1.0000,1.0000
neurom_rf,neuromorpho__cortex-537-6.swc,pyramidal,52,1.0000,1.0000
neurom_rf,neuromorpho__cortex-539-1.swc,pyramidal,53,1.0000,1.0000
neurom_rf,neuromorpho__cortex-557-6.swc,pyramidal,54,1.0000,1.0000
neurom_rf,neuromorpho__cortex-570-4.swc,pyramidal,104,1.0000,1.0000
neurom_rf,neuromorpho__cortex-858-3.swc,pyramidal,47,1.0000,1.0000
neurom_rf,neuromorpho__cortex-858-4.swc,pyramidal,63,1.0000,1.0000
neurom_rf,neuromorpho__cortex-858-5.swc,pyramidal,45,1.0000,1.0000
neurom_rf,neuromorpho__cortex-858-6.swc,pyramidal,59,1.0000,1.0000
neurom_rf,neuromorpho__cortex102-2.swc,pyramidal,106,1.0000,1.0000
neurom_rf,neuromorpho__cortex102-3.swc,pyramidal,87,1.0000,1.0000
neurom_rf,neuromorpho__cortex102-5.swc,pyramidal,149,1.0000,1.0000
neurom_rf,neuromorpho__cortex104-4.swc,pyramidal,164,1.0000,1.0000
neurom_rf,neuromorpho__cortex117-7.swc,pyramidal,88,1.0000,1.0000
neurom_rf,neuromorpho__cortex134-3.swc,pyramidal,81,1.0000,1.0000
neurom_rf,neuromorpho__cortex156-3.swc,pyramidal,115,1.0000,1.0000
neurom_rf,neuromorpho__cortex156-6.swc,pyramidal,101,1.0000,1.0000
neurom_rf,neuromorpho__cortex157-7.swc,pyramidal,91,1.0000,1.0000
neurom_rf,neuromorpho__cortex158-1.swc,pyramidal,43,1.0000,1.0000
neurom_rf,neuromorpho__cortex158-6.swc,pyramidal,43,1.0000,1.0000
neurom_rf,neuromorpho__cortex163-3.swc,pyramidal,174,1.0000,1.0000
neurom_rf,neuromorpho__cortex168-2.swc,pyramidal,48,1.0000,1.0000
neurom_rf,neuromorpho__cortex168-6.swc,pyramidal,78,1.0000,1.0000
neurom_rf,neuromorpho__cortex169-1.swc,pyramidal,92,1.0000,1.0000
neurom_rf,neuromorpho__cortex170-5.swc,pyramidal,68,1.0000,1.0000
neurom_rf,neuromorpho__cortex170-6.swc,pyramidal,69,1.0000,1.0000
neurom_rf,neuromorpho__cortex172-1.swc,pyramidal,51,1.0000,1.0000
neurom_rf,neuromorpho__cortex223-5.swc,pyramidal,93,1.0000,1.0000
neurom_rf,neuromorpho__cortex285-2.swc,pyramidal,129,1.0000,1.0000
neurom_rf,neuromorpho__cortex285-4.swc,pyramidal,110,1.0000,1.0000
neurom_rf,neuromorpho__cortex286-1.swc,pyramidal,101,1.0000,1.0000
neurom_rf,neuromorpho__cortex286-3.swc,pyramidal,55,1.0000,1.0000
neurom_rf,neuromorpho__cortex286-4.swc,pyramidal,59,1.0000,1.0000
neurom_rf,neuromorpho__cortex286-5.swc,pyramidal,100,1.0000,1.0000
neurom_rf,neuromorpho__cortex303-1.swc,pyramidal,104,1.0000,1.0000
neurom_rf,neuromorpho__cortex303-4.swc,pyramidal,78,1.0000,1.0000
neurom_rf,neuromorpho__cortex305-3.swc,pyramidal,87,1.0000,1.0000
neurom_rf,neuromorpho__cortex305-7.swc,pyramidal,49,1.0000,1.0000
neurom_rf,neuromorpho__cortex367-3.swc,pyramidal,113,1.0000,1.0000
neurom_rf,neuromorpho__cortex367-5.swc,pyramidal,69,1.0000,1.0000
neurom_rf,neuromorpho__cortex368-4.swc,pyramidal,97,1.0000,1.0000
neurom_rf,neuromorpho__cortex368-5.swc,pyramidal,85,1.0000,1.0000
neurom_rf,neuromorpho__cortex370-1.swc,pyramidal,34,1.0000,1.0000
neurom_rf,neuromorpho__cortex370-5.swc,pyramidal,44,1.0000,1.0000
neurom_rf,neuromorpho__cortex370-6.swc,pyramidal,53,1.0000,1.0000
neurom_rf,neuromorpho__cortex412-2.swc,pyramidal,58,1.0000,1.0000
neurom_rf,neuromorpho__cortex412-6.swc,pyramidal,63,1.0000,1.0000
neurom_rf,neuromorpho__cortex417-1.swc,pyramidal,49,1.0000,1.0000
neurom_rf,neuromorpho__cortex417-2.swc,pyramidal,70,1.0000,1.0000
neurom_rf,neuromorpho__cortex99-6.swc,pyramidal,54,1.0000,1.0000
neurom_rf,neuromorpho__crop0_1_seg_split_9_1-1.swc,pyramidal,837,1.0000,1.0000
neurom_rf,neuromorpho__crop0_2_seg_split_16_1-1.swc,pyramidal,836,1.0000,1.0000
neurom_rf,neuromorpho__crop0_2_seg_split_4_1-2.swc,pyramidal,758,1.0000,1.0000
neurom_rf,neuromorpho__crop0_2_seg_split_5_1-15.swc,pyramidal,1611,1.0000,1.0000
neurom_rf,neuromorpho__crop0_2_seg_split_6_1-35.swc,pyramidal,545,1.0000,1.0000
neurom_rf,neuromorpho__CSp0302-1.swc,pyramidal,12269,0.8644,0.8885
neurom_rf,neuromorpho__ctg_bV1_6.swc,pyramidal,365,0.9315,0.9644
neurom_rf,neuromorpho__ctrl_bV1_3.swc,pyramidal,669,0.8475,0.8302
neurom_rf,neuromorpho__ctrl_bV1_6.swc,pyramidal,857,0.5589,0.5249
neurom_rf,neuromorpho__ctrl_bV1_7.swc,pyramidal,392,0.7143,0.6551
neurom_rf,neuromorpho__Ctrl_V1B-L23_cell4.swc,pyramidal,807,0.9591,0.9791
neurom_rf,neuromorpho__EDF1_D4-Fresh-Hippo-1-EDF_crop-1.swc,pyramidal,736,1.0000,1.0000
neurom_rf,neuromorpho__EDF1_D4-Fresh-Hippo-1-EDF_crop-3.swc,pyramidal,1170,1.0000,1.0000
neurom_rf,neuromorpho__EDF1_D4-Fresh-Hippo-1-EDF_crop-9.swc,pyramidal,1232,1.0000,1.0000
neurom_rf,neuromorpho__EDF2_D4-Fresh-Hippo-2-EDF_crop-6.swc,pyramidal,2313,1.0000,1.0000
neurom_rf,neuromorpho__Exp_V1B-L23_cell1.swc,pyramidal,617,0.9870,0.9935
neurom_rf,neuromorpho__Exp_V1B-L23_cell3.swc,pyramidal,568,0.7465,0.8545
neurom_rf,neuromorpho__Exp_V1B-L5_cell1.swc,pyramidal,1042,0.9213,0.9590
neurom_rf,neuromorpho__Exp_V1B-L5_cell8.swc,pyramidal,907,0.7773,0.8745
neurom_rf,neuromorpho__Fig5a_4cell.swc,pyramidal,1857,0.7211,0.7177
neurom_rf,neuromorpho__Fig5a_8cell.swc,pyramidal,1930,0.8653,0.8650
neurom_rf,neuromorpho__Fresh-2-2.swc,pyramidal,3304,1.0000,1.0000
neurom_rf,neuromorpho__Fresh-3-1.swc,pyramidal,5612,1.0000,1.0000
neurom_rf,neuromorpho__Fresh-8-2.swc,pyramidal,2614,1.0000,1.0000
neurom_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2-16.swc,pyramidal,2045,1.0000,1.0000
neurom_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2-5.swc,pyramidal,866,1.0000,1.0000
neurom_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2-9.swc,pyramidal,2829,1.0000,1.0000
neurom_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2001-10.swc,pyramidal,2538,1.0000,1.0000
neurom_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2001-11.swc,pyramidal,2008,1.0000,1.0000
neurom_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2001-6.swc,pyramidal,521,1.0000,1.0000
neurom_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2001-7.swc,pyramidal,1200,1.0000,1.0000
neurom_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2003-14.swc,pyramidal,1587,1.0000,1.0000
neurom_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2003-22.swc,pyramidal,1048,1.0000,1.0000
neurom_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2003-3.swc,pyramidal,1489,1.0000,1.0000
neurom_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2003-6.swc,pyramidal,887,1.0000,1.0000
neurom_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2003-7.swc,pyramidal,1044,1.0000,1.0000
neurom_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2004-10.swc,pyramidal,2358,1.0000,1.0000
